"","Intercept","Q1.50","age_young_vs_old"
"ENSNFUG00015000338",4.61977738367837,-0.000334714253876218,0.0122419520148281
"ENSNFUG00015000351",9.66414005641044,-0.000187078565764702,-0.153469339478053
"ENSNFUG00015000352",8.03529349730618,-0.000123301288508991,0.683276263720475
"ENSNFUG00015000353",-1.85891948658884,0.000501855045349176,-0.0548336789819124
"ENSNFUG00015000357",-0.982876981497154,0.000259210210390513,0.434870326065521
"ENSNFUG00015000358",-1.71427367750226,0.00914423218847615,-2.45686876940533
"ENSNFUG00015000361",11.0077859110228,-0.000492150833714262,0.138211252241931
"ENSNFUG00015000364",0.99495915727032,-0.00305160355002836,0.260221506133858
"ENSNFUG00015000368",8.30290766147352,0.000633342727004713,-0.595045277522284
"ENSNFUG00015000375",-0.0136105420189874,-0.00463657707382992,2.17319278676149
"ENSNFUG00015000378",-1.78404838034512,-0.00156080341134251,-0.340050475315389
"ENSNFUG00015000380",0.142456017616803,-0.00143532022361821,-0.32410031796848
"ENSNFUG00015000382",9.25506062766875,-0.000176590598816697,0.225138443502606
"ENSNFUG00015000387",8.16562123575866,0.000437088523833649,-0.143301510637585
"ENSNFUG00015000388",3.87518251946218,-0.00107609843553947,0.424295169731474
"ENSNFUG00015000392",5.39627824370231,-0.00336900095558379,3.28486616043785
"ENSNFUG00015000397",8.27391190428295,4.00480088314936e-05,0.191212215801246
"ENSNFUG00015000398",9.08956967464859,0.00118595353785995,-0.271780021138367
"ENSNFUG00015000424",8.8851017423882,0.000370051694930132,-0.145501495576452
"ENSNFUG00015000428",10.8164236409713,0.00119803640126189,-0.213457693296661
"ENSNFUG00015000443",10.8521341405687,0.000198638990961025,0.94360395791077
"ENSNFUG00015000453",6.35739104304066,0.000325204926974511,-0.240215478446622
"ENSNFUG00015000459",5.77546745069327,0.00136339880505339,-0.438945829235659
"ENSNFUG00015000463",8.79152660604475,0.000495404556360736,-0.288241565964457
"ENSNFUG00015000467",9.38519090561567,0.000976800414943365,-0.748870868949898
"ENSNFUG00015000475",7.95680631617336,-0.00114321274615855,0.850585982271844
"ENSNFUG00015000479",7.65228887392193,0.000550610326098376,-0.680791000660035
"ENSNFUG00015000482",8.99382629761524,0.000358468422316257,0.0912040328527071
"ENSNFUG00015000486",8.09476614256839,5.65102788049586e-06,-0.281293041833861
"ENSNFUG00015000494",8.61223027527476,-0.000181231966687369,0.212361128100635
"ENSNFUG00015000508",10.5164509876282,-0.000567376250108212,0.342173910289047
"ENSNFUG00015000514",3.83581667677187,-0.000169525408959804,0.152526417959903
"ENSNFUG00015000524",-0.439036228463758,-0.00969065474825691,2.83415676241205
"ENSNFUG00015000527",6.02720681366889,-0.00109642464825586,1.26363928119169
"ENSNFUG00015000537",-1.80583814153555,-0.000960484853271571,0.254360311833402
"ENSNFUG00015000544",-0.283343799886074,-0.00380586174775203,0.74516076399104
"ENSNFUG00015000551",0.712555864892152,0.00166356479983947,-0.0870773737831319
"ENSNFUG00015000556",2.94484019490899,0.00223660615321807,-0.289655978836633
"ENSNFUG00015000567",0.385982026885156,0.000546879556496269,0.819757046343518
"ENSNFUG00015000569",4.53877980392055,-0.000233354324464219,1.08508948729194
"ENSNFUG00015000575",-2.25400456906661,0.00343717014253314,0.218396082778662
"ENSNFUG00015000582",1.82261403841402,0.00196381735549048,-0.482006939363961
"ENSNFUG00015000584",8.50435038127593,-0.000411758767499873,0.345523699128673
"ENSNFUG00015000586",7.67117826621697,-0.00132809913988253,0.743932358526015
"ENSNFUG00015000600",7.04849036588599,0.00046165018275573,-0.144555952988812
"ENSNFUG00015000605",2.98325895765172,-0.00212773084004761,2.38271387996744
"ENSNFUG00015000612",8.60008752994569,-0.00120099805567523,0.779967333874269
"ENSNFUG00015000615",8.25987506033504,0.000209687760128621,0.856692300644093
"ENSNFUG00015000622",6.19317195556864,0.000469841447260027,0.127151229351784
"ENSNFUG00015000627",-1.78404838034512,-0.00156080341134251,-0.340050475315389
"ENSNFUG00015000629",8.83628628483298,0.0013797054156756,-0.268313086931919
"ENSNFUG00015000634",5.77744375953891,0.00103188572414241,0.240112379176413
"ENSNFUG00015000636",1.74043198788971,-0.00251926257431228,0.619463391868457
"ENSNFUG00015000637",2.42097269011027,0.000456695671097166,0.637136070388119
"ENSNFUG00015000640",2.36350103928885,-0.00232102572825172,0.873335361169887
"ENSNFUG00015000645",1.94426351352449,-0.00393894128532709,-0.840164156290877
"ENSNFUG00015000647",-0.026750955137736,-0.00374543765302519,1.4272179548945
"ENSNFUG00015000648",-0.775337284494901,-0.00615266746479197,1.65644248905216
"ENSNFUG00015000652",0.154279015163072,-0.000760579352272209,0.562671910148196
"ENSNFUG00015000654",-1.66040251018753,0.00267759477724253,-1.51370197229709
"ENSNFUG00015000655",4.47056008800977,0.000883789053087877,-0.296476096139332
"ENSNFUG00015000656",10.8419429075242,0.000548753050492906,-0.474540867454519
"ENSNFUG00015000657",-1.79041834266018,-0.00138531864123654,-0.377154495168348
"ENSNFUG00015000659",8.61664879423245,-0.000424280173362449,0.343544589506399
"ENSNFUG00015000663",1.34633043436608,0.0036484119022663,-1.50548920763609
"ENSNFUG00015000666",1.8188173285598,-0.00391503610107712,0.560828471752993
"ENSNFUG00015000668",0.326186521079442,-0.00560777614080823,1.54735560542951
"ENSNFUG00015000670",4.27510722507328,0.00105178988842025,0.0131901954392866
"ENSNFUG00015000671",6.07161059308592,0.000850350367684741,-0.390701576496648
"ENSNFUG00015000672",8.92176832192212,-0.000127545031168326,0.161967667418312
"ENSNFUG00015000674",-0.802603082771047,-0.00462485828397603,0.90174683514891
"ENSNFUG00015000677",2.10329082097517,-0.000778865077723164,-1.62330608227045
"ENSNFUG00015000678",-0.859460992421017,-0.00143867538750659,0.790067889656322
"ENSNFUG00015000684",1.92398309051931,-0.000165809914052226,0.116383429027946
"ENSNFUG00015000685",0.316170415468035,0.00138556524258184,0.781331417704087
"ENSNFUG00015000686",2.17320460476808,-0.00278413854188139,1.1890959961124
"ENSNFUG00015000687",0.0529164705479356,-0.000403981027662523,0.331044745799819
"ENSNFUG00015000690",1.15067547517411,0.00123439138880317,1.89286815057574
"ENSNFUG00015000692",4.05694181250613,-0.00250897782849641,2.05924296724792
"ENSNFUG00015000693",0.778558274926696,-0.00243921198507119,0.320310599332466
"ENSNFUG00015000698",0.0170265554907437,-0.00390850045302029,1.66144435925516
"ENSNFUG00015000699",7.42606090009831,-0.00109901034652038,-0.370348047065349
"ENSNFUG00015000701",9.10328118110977,-0.000271250717741407,0.0855629203015337
"ENSNFUG00015000703",6.26925555257815,-0.000178834846643364,-0.391663218725224
"ENSNFUG00015000706",4.85912628711599,0.000374917615075823,-0.558672513479503
"ENSNFUG00015000711",9.60160251855597,-0.000683221442189074,0.0544065225963939
"ENSNFUG00015000718",-0.24467059137048,-0.00916975674855442,2.33219150715416
"ENSNFUG00015000722",6.79027767728186,-0.000214838864418489,0.294238194530527
"ENSNFUG00015000724",1.43692782403512,-0.00249452666139113,0.0689673825041698
"ENSNFUG00015000728",-0.588898184676289,-0.00290854931644817,0.823731627413466
"ENSNFUG00015000729",1.75888351705776,-0.000616846169674633,0.39767787700958
"ENSNFUG00015000730",1.04144555050468,-0.00298857218671476,0.628437036403625
"ENSNFUG00015000732",1.23674162985682,-0.00184332052920936,0.26497435734872
"ENSNFUG00015000733",9.15786949180031,-0.000500626419212034,0.437887419388209
"ENSNFUG00015000734",-1.56357763899843,0.000314381199627711,-0.303729560412085
"ENSNFUG00015000735",0.745089263568842,0.00330670669457264,-1.1992260186118
"ENSNFUG00015000737",5.83892808729767,-0.000117761712276363,0.0393397481077068
"ENSNFUG00015000739",2.50585066029069,-0.00146896732416034,0.909012777157544
"ENSNFUG00015000740",3.36618306212411,-0.000744468288270334,-0.154791006160999
"ENSNFUG00015000742",2.2495016226434,-0.00210297070779608,0.63627972944391
"ENSNFUG00015000745",7.73818261880656,-0.000351208338081435,0.524920197023865
"ENSNFUG00015000747",2.25298650802132,0.00303384608908791,-0.588810972919801
"ENSNFUG00015000751",-0.27191084074816,0.00248669325167337,0.696612133391825
"ENSNFUG00015000756",0.538600135622994,0.000200696658942762,-0.670562078951312
"ENSNFUG00015000758",5.21560044631342,0.0014954821213294,-0.643319119678163
"ENSNFUG00015000760",-1.0426706994383,0.00243102356352231,-0.219763633413347
"ENSNFUG00015000762",9.045610249307,0.000669574788736525,-0.0902625300419927
"ENSNFUG00015000763",2.72442388948046,0.00121143593476587,0.671699874883448
"ENSNFUG00015000768",2.60715927588798,-0.000630095626401123,1.43207665548555
"ENSNFUG00015000771",NA,NA,NA
"ENSNFUG00015000772",10.2033896500783,-0.000522168043838884,0.500530976745108
"ENSNFUG00015000776",3.23465045926217,-0.00070594280639205,1.00681457397327
"ENSNFUG00015000781",3.08004517509167,0.00016961419053263,1.17784928921702
"ENSNFUG00015000784",NA,NA,NA
"ENSNFUG00015000786",9.70171968318022,0.0011786688439146,-0.615197803777571
"ENSNFUG00015000802",10.859069284595,0.000198577034075993,-0.0633096853578137
"ENSNFUG00015000808",3.83331886930684,-0.00262446393627105,0.542762125157058
"ENSNFUG00015000840",9.52164434651604,-0.000100354190461167,0.224858004644179
"ENSNFUG00015000843",7.3609856846813,-0.000780064223339395,0.0772516969738484
"ENSNFUG00015000853",8.03645970167585,0.00150021152650574,-0.871205842755378
"ENSNFUG00015000865",8.3417599246761,5.02914646101364e-05,-0.122029843479865
"ENSNFUG00015000870",6.23382293587755,-0.00111315191575257,0.552213453299366
"ENSNFUG00015000910",-1.65222322017945,0.00251753152116767,-1.48222669112683
"ENSNFUG00015000922",6.66859764659589,0.000559415687221162,0.0151583272687
"ENSNFUG00015000943",2.08794122007994,0.00117408327995333,-0.114895250011601
"ENSNFUG00015000946",-1.6543986855034,-0.0051325166716228,2.31284743306544
"ENSNFUG00015000960",7.35559822840611,9.28029349412995e-05,-0.831739705882772
"ENSNFUG00015000976",9.90506746768349,0.00022986812973824,-0.215676888177047
"ENSNFUG00015000983",7.09120201876362,0.00112985716094544,-0.359318497934692
"ENSNFUG00015000986",8.91357755177308,-0.000279538752097163,0.265655718438533
"ENSNFUG00015000988",11.9164520969182,0.000907736343090149,-0.380298166303803
"ENSNFUG00015000998",6.15048730230015,0.000167863768447133,0.0180952791195235
"ENSNFUG00015001001",5.81231659972711,-0.00143281696426457,0.389075933371615
"ENSNFUG00015001009",4.48829964509071,0.000504992852716708,0.296931372630283
"ENSNFUG00015001011",10.2041171125846,-5.94018287231022e-06,-0.00772936262996066
"ENSNFUG00015001019",7.4994450465995,0.000397187484254259,-0.25551928954167
"ENSNFUG00015001021",7.11881323363006,0.000245314355720829,-0.328501740570868
"ENSNFUG00015001025",8.83492716355958,-0.000194797171316773,0.128635020040075
"ENSNFUG00015001032",-0.246729197518405,-0.00156579759584612,0.589281774654858
"ENSNFUG00015001040",8.30522514326298,-5.30535551491611e-05,0.048822797916208
"ENSNFUG00015001058",0.896418850636333,-0.000957468887598256,1.0938536945202
"ENSNFUG00015001063",-1.16985481845146,-0.00258339515217041,0.681285755481412
"ENSNFUG00015001064",9.69141974375226,0.000273846138990559,-1.61822752004092
"ENSNFUG00015001073",6.86633223683692,-0.00050948921373624,0.146650673570487
"ENSNFUG00015001084",0.98951545636954,-0.000544969852201727,0.428069445581189
"ENSNFUG00015001116",11.5412889412012,4.33485202861038e-05,-0.264333498912671
"ENSNFUG00015001121",8.72243092894675,-0.000164828609783894,-0.202908304419131
"ENSNFUG00015001123",10.395495284752,0.000916534416595669,-0.19678395242928
"ENSNFUG00015001127",7.86400286630181,-0.000314048193701283,0.194675495950162
"ENSNFUG00015001129",9.42669835881899,-0.000859771218275029,0.501429513279992
"ENSNFUG00015001136",4.34942857899322,-0.00234882537950561,0.589781035343203
"ENSNFUG00015001137",7.7611129893879,-0.000769750619065448,0.943981760149979
"ENSNFUG00015001143",5.77898270857425,0.00026377213895415,-0.422511621227329
"ENSNFUG00015001145",-0.418668149177904,0.00194723997001847,-0.587398115313935
"ENSNFUG00015001146",10.9536775869595,0.000343208438154847,-0.314994727695121
"ENSNFUG00015001150",8.95012264874261,0.000631129519077064,-0.177548506452275
"ENSNFUG00015001151",9.67119257753055,-6.59865516096655e-06,0.0761885455334943
"ENSNFUG00015001156",-0.742065251415975,0.00470609213971004,-1.12437618408883
"ENSNFUG00015001159",3.82528598313688,-0.00233453047516363,1.40235780308329
"ENSNFUG00015001160",6.96213934442145,0.000530692759206151,-0.111244876400405
"ENSNFUG00015001161",2.11101080455728,0.00525515971782559,-0.792262156787305
"ENSNFUG00015001164",6.73858216045409,-0.00033159507384625,0.538338994189206
"ENSNFUG00015001168",0.306004360832201,-0.00480718649482153,0.696455786762579
"ENSNFUG00015001171",-1.37739907563322,-0.00481458622844923,0.780724893205363
"ENSNFUG00015001172",0.731800087919257,0.00381293698859464,-1.0071263187769
"ENSNFUG00015001173",-0.439628274458551,-0.00264957282560624,1.04151022107612
"ENSNFUG00015001174",0.603083107138163,0.000139109602627362,-0.169213845065221
"ENSNFUG00015001176",1.99038451091253,0.00113697012819287,-0.159660527437672
"ENSNFUG00015001178",6.5103624001024,0.000298604655991026,-0.52329157580597
"ENSNFUG00015001179",3.83388260323501,-0.00182897431942383,0.599635768144983
"ENSNFUG00015001181",8.81920704877051,-0.00142838922650597,1.66482330590541
"ENSNFUG00015001182",6.58898078561478,0.00180363603240827,-0.957223447244526
"ENSNFUG00015001185",3.00000368654925,0.000106667033630617,0.337587879564184
"ENSNFUG00015001190",3.75751227187873,0.00296822052193391,-0.460350026727159
"ENSNFUG00015001192",0.524873818559402,-2.37102515506368e-05,0.992658211683413
"ENSNFUG00015001193",6.18611077550063,-0.00055521125774859,0.682866686639653
"ENSNFUG00015001194",9.18941484179347,-0.000856497666058161,0.434881963309875
"ENSNFUG00015001195",1.64309281146541,0.000829881791864397,0.406347851571853
"ENSNFUG00015001198",8.16394866251494,-0.000836697668762578,0.755578172406636
"ENSNFUG00015001199",1.56297585784489,-0.000387277522101876,0.0430176764910375
"ENSNFUG00015001203",0.655414449588651,-0.00674283801777402,1.4363963277673
"ENSNFUG00015001205",7.25760555948281,0.00102347580590027,-0.430883891697283
"ENSNFUG00015001208",6.90685287071793,0.000242881065827708,-0.504482592703601
"ENSNFUG00015001218",6.90884838856664,0.00100299631531516,0.565687938603391
"ENSNFUG00015001223",9.20806320618717,-0.000550014059006935,-0.0724299988823788
"ENSNFUG00015001228",10.557428736772,1.98214897808338e-05,-0.0287812020568163
"ENSNFUG00015001231",8.93835337619627,0.000757626798798209,-0.515246321142878
"ENSNFUG00015001233",7.3152987107611,-0.000779699805553434,0.40235238812323
"ENSNFUG00015001235",7.23790953052291,-0.000444177180208493,-0.00771436085914736
"ENSNFUG00015001240",5.80601859686661,-0.000748092755947593,0.275340191633428
"ENSNFUG00015001252",7.11098454198911,1.35610870104394e-05,-0.0764673174350061
"ENSNFUG00015001259",NA,NA,NA
"ENSNFUG00015001260",1.85318428750427,0.00147978776181302,-0.602813387634852
"ENSNFUG00015001261",5.11862159306861,-0.00051037979423876,0.109997243885157
"ENSNFUG00015001262",7.9894307877691,-0.00050093584461887,0.54874764411754
"ENSNFUG00015001264",0.446377313952714,-0.00253610326709188,-0.859206032618979
"ENSNFUG00015001265",3.49301202834039,-0.000384618260610102,-0.466947404281567
"ENSNFUG00015001267",8.79487276162712,-6.15096365969117e-05,0.102328311554377
"ENSNFUG00015001272",9.38702245754772,0.00124839573197008,-0.702410350284526
"ENSNFUG00015001273",0.193760645431421,-0.00481385947618095,-1.51194330509009
"ENSNFUG00015001274",6.04285116237923,-7.62466928733157e-05,-0.0360002375058071
"ENSNFUG00015001277",7.80923595530578,0.000462028481245702,-0.0795765658399529
"ENSNFUG00015001278",-1.03502278615078,-0.0062394251466425,4.9254196052468
"ENSNFUG00015001282",7.19116791225652,0.000771199843811411,-0.36705656818101
"ENSNFUG00015001283",8.26430285015257,-0.000600607401568283,0.057711346368483
"ENSNFUG00015001284",1.79135708213382,-0.00467555249679115,2.75436923385953
"ENSNFUG00015001285",4.16097384928428,0.000561274114751455,-0.163083311460384
"ENSNFUG00015001287",-0.724010252994074,0.000350256050831576,1.57023190300459
"ENSNFUG00015001288",9.81647988230445,0.00076955052036062,-0.330010375558561
"ENSNFUG00015001292",5.98572077312676,0.00110080869190626,0.161806165528303
"ENSNFUG00015001298",11.736452524879,-0.000984208079021542,0.299315338270991
"ENSNFUG00015001301",2.1800352786688,-3.02451621378022e-05,0.722460581397992
"ENSNFUG00015001305",8.49831568960385,-0.000787167867158244,0.353090289807804
"ENSNFUG00015001307",-2.10989665284891,-0.000532925287635783,-0.268847530388689
"ENSNFUG00015001314",7.09835776851284,-0.00087709700304454,1.41631688577823
"ENSNFUG00015001315",6.53165836016847,0.00298677432157048,-0.41791536484859
"ENSNFUG00015001323",8.54836188720621,0.000128844967765385,0.0710943495268967
"ENSNFUG00015001325",6.73259785970724,-0.00154206354039835,1.22683925090328
"ENSNFUG00015001328",9.7045777583189,0.00046580454733452,0.386652805509261
"ENSNFUG00015001335",9.82370435998607,-0.000111495996826961,-0.254433451003914
"ENSNFUG00015001346",8.23344589437611,-0.00107739121966621,0.418321865087217
"ENSNFUG00015001437",8.17092876020607,-0.000316256232430236,-0.219233152082596
"ENSNFUG00015001455",8.60683987200831,0.000317970915126049,0.173554748378052
"ENSNFUG00015001461",3.8913942255478,-0.00196228590464221,1.12636648362325
"ENSNFUG00015001467",8.81426283739673,0.000927840260437313,-0.589610353527621
"ENSNFUG00015001472",2.34315895942472,0.00170428100690559,0.288711508973052
"ENSNFUG00015001476",-1.56436037295226,0.000335951541638674,2.59738808351195
"ENSNFUG00015001478",6.66934572861523,0.000643165339518146,-0.452727482988436
"ENSNFUG00015001484",1.56411811923334,0.000352926039066185,0.679653672150584
"ENSNFUG00015001488",-2.09314020882379,-0.000994545087268344,-0.171243902451393
"ENSNFUG00015001493",2.55178402802242,-0.000630271387320347,0.455629028815182
"ENSNFUG00015001498",4.08307178484914,-0.00104031159536197,0.172656378060989
"ENSNFUG00015001502",5.23276098369604,-0.000279803892448985,0.393974894557169
"ENSNFUG00015001519",3.18444200492299,-0.00154236479983035,1.07194159959231
"ENSNFUG00015001520",2.55107662025114,-0.0039801994600807,2.93969823736533
"ENSNFUG00015001522",3.35750720313956,-0.00164479269852759,0.539366994293294
"ENSNFUG00015001527",5.6159552544557,-0.000561434214175283,0.250397445380497
"ENSNFUG00015001531",3.96495724505794,-0.0003923956777085,0.538089108794533
"ENSNFUG00015001536",7.65506787156901,-0.000608309860064376,0.485906128256979
"ENSNFUG00015001548",10.3276040513807,-0.000704854960644227,0.201963182248118
"ENSNFUG00015001574",8.05692683968272,0.000761485448870877,-0.295127474926221
"ENSNFUG00015001579",8.08511668910401,0.000238951801993454,-0.12162969930631
"ENSNFUG00015001589",8.40746400740523,0.000212619536044714,0.0169941130866642
"ENSNFUG00015001595",6.36066601989236,-0.000720432028899753,0.216364852728376
"ENSNFUG00015001599",9.75355153853067,0.00116252955986339,-0.643747653282352
"ENSNFUG00015001600",0.0863226806736446,0.000542452086251712,-1.29770250323544
"ENSNFUG00015001608",2.42680831143815,0.000286985942366828,-0.11067809198292
"ENSNFUG00015001617",8.33197774113201,-0.000745532770472967,0.146329522691978
"ENSNFUG00015001629",1.9204276134546,-0.00423502617864938,1.55528901551409
"ENSNFUG00015001632",-0.761691041463096,-0.0073582079777197,1.33750882150736
"ENSNFUG00015001635",11.1684142035923,-0.000329372778552528,-0.0987104763825119
"ENSNFUG00015001638",8.60559884686145,-3.03832002214276e-05,-0.0354305352487446
"ENSNFUG00015001644",7.31974528979149,-0.000320545662740802,0.173607374147651
"ENSNFUG00015001648",7.6475463662589,-0.000522411213950712,0.000945462829149255
"ENSNFUG00015001655",11.2947808012412,0.000664761066889161,-0.549719806924029
"ENSNFUG00015001657",7.470513820445,-8.20144269368023e-05,-0.233296382608259
"ENSNFUG00015001659",9.58775524929514,-0.000332187216949346,0.0750269434890231
"ENSNFUG00015001660",2.70598336764144,-0.00117850188528587,-0.160469251947365
"ENSNFUG00015001662",2.73062971405215,-0.00231293307205915,0.263459677318861
"ENSNFUG00015001668",3.27097094634957,0.00138898665428293,-0.20304845833402
"ENSNFUG00015001673",7.40542739246789,-0.000106870878613444,0.288475053298059
"ENSNFUG00015001676",9.35770260429848,0.000355657127207845,-0.306977957333892
"ENSNFUG00015001677",5.4049757659695,0.000946407193772204,0.214343813427895
"ENSNFUG00015001682",NA,NA,NA
"ENSNFUG00015001686",10.6617124569284,0.000317947829471567,-0.0296957606338621
"ENSNFUG00015001689",8.97802677467152,0.00111257096697504,-0.164593953612296
"ENSNFUG00015001697",7.44692763937713,-9.38026315150899e-05,0.689099854355928
"ENSNFUG00015001702",10.8314071678216,-7.70233847709742e-05,0.116243363698306
"ENSNFUG00015001707",7.97880533003567,-0.000547620727850422,0.0926255268995334
"ENSNFUG00015001715",5.69103516632041,-0.00236820933965152,2.83427481148771
"ENSNFUG00015001724",13.179027253941,-0.000306313063138534,-0.38908344990549
"ENSNFUG00015001752",7.57440792390706,-5.18799391174626e-05,0.205739109030735
"ENSNFUG00015001756",10.1604698806075,-0.000205138441997102,-0.00749252596681699
"ENSNFUG00015001759",-2.31463345674733,-0.0028414557055737,1.22913562451001
"ENSNFUG00015001762",8.74939500150611,-0.000244988687010179,-0.143864855131434
"ENSNFUG00015001764",9.13255041223136,0.000469132610897608,0.171646826503726
"ENSNFUG00015001789",7.37877153368256,0.00153619479206653,-0.28645769822019
"ENSNFUG00015001792",8.30489894008215,0.000115820155012732,0.0140100045703297
"ENSNFUG00015001815",1.62842431828998,0.000677657025940867,0.92542538007066
"ENSNFUG00015001817",1.51571209749761,-0.00125647728133274,0.545308917905397
"ENSNFUG00015001840",9.37752685011525,8.47670416884598e-05,0.0139260568718693
"ENSNFUG00015001846",3.44958734401152,0.00170849949808096,-0.405905615793082
"ENSNFUG00015001851",7.63570239816082,0.000290962878443052,-0.0855054073517387
"ENSNFUG00015001858",-2.02446072854621,-0.00288647608931947,1.66152391868222
"ENSNFUG00015001859",7.28580734095478,0.000103811892250395,-0.379704055490634
"ENSNFUG00015001860",1.2528327196863,-0.00266715186144061,2.44992373933748
"ENSNFUG00015001865",8.06896437247633,8.48107800801394e-05,0.0504638186735474
"ENSNFUG00015001871",0.479654202555541,0.0021317300105974,-0.282562356383518
"ENSNFUG00015001873",6.6895092144213,-0.00154071109932847,0.044921347305186
"ENSNFUG00015001874",8.10897580901955,-0.000391534354764791,0.590924814584825
