"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSNFUG00015000040",2.15025829112346,-2.71756642806861,2.35754548926207,-1.15271007089633,0.2490294064252,0.441632316241342
"ENSNFUG00015000041",22.3697216679593,-0.439723403584551,0.422378210645981,-1.04106554860404,0.297845127454544,0.495943686664985
"ENSNFUG00015000042",465.438807340511,-0.168948181797938,0.135180130292923,-1.24980040655267,0.211372467550556,0.397064681206634
"ENSNFUG00015000043",1388.86718028095,-0.424361228453873,0.365161011647581,-1.16212085879373,0.245186375720578,0.437499852656808
"ENSNFUG00015000044",109.707480302001,0.457770097262674,0.195283789121769,2.3441274840137,0.0190716513466818,0.0708791044481013
"ENSNFUG00015000045",264.933105529275,-0.422463173777971,0.14246060710964,-2.96547363056537,0.00302217252756224,0.01756698516624
"ENSNFUG00015000046",9.97344002314359,-0.637261530912446,0.665150456056697,-0.958071253067179,0.338026830075929,0.53728136172605
"ENSNFUG00015000047",405.492250988033,0.0720359730243874,0.100467990559454,0.717004218191847,0.473371493907811,0.662207249457802
"ENSNFUG00015000048",112.823574520479,-0.0576913403174076,0.194930727352479,-0.295958164733508,0.767262030576296,0.874584374404477
"ENSNFUG00015000049",653.880061821092,-0.469699652398649,0.161650349851656,-2.90565193845658,0.00366488869571689,0.0202864073682538
"ENSNFUG00015000050",259.159213027146,-0.196745537187936,0.137378301243387,-1.43214419895447,0.15210255744414,0.318398222390786
"ENSNFUG00015000051",529.078651079918,-0.160941892408464,0.16887771823096,-0.95300844951231,0.340585789607482,0.539870663312689
"ENSNFUG00015000052",180.274064801136,-0.39100149860476,0.18147494867241,-2.15457561203435,0.0311950591812791,0.102145572651998
"ENSNFUG00015000053",4.45184059973759,-0.665219492729467,0.924763091362901,-0.71934044399315,0.471931182262579,0.660982869117267
"ENSNFUG00015000054",409.601333627553,0.377898688854997,0.149047045226766,2.5354322742866,0.0112308642643775,0.0476121044532229
"ENSNFUG00015000055",39.4804978908921,0.648672213059181,0.451612575633009,1.436346656534,0.150903724012274,0.316813883708071
"ENSNFUG00015000056",6.98584843599677,0.24805133397877,0.560465862937838,0.442580628690817,0.65806909880086,0.803994751974356
"ENSNFUG00015000058",758.100470095401,-0.0803872687741744,0.0816132806285083,-0.984977789829151,0.324634980719595,0.524137141764674
"ENSNFUG00015000063",92.8158113924579,0.0887032189373299,0.185887600278681,0.477187390683116,0.633228689222429,0.787154315242803
"ENSNFUG00015000126",500.97349674339,-0.140256939076601,0.126203237226652,-1.11135769698768,0.26641441350005,0.462400641668732
"ENSNFUG00015000127",363.860925150646,0.586918556898561,0.237390708280136,2.47237375527757,0.0134219109931376,0.0545859608500438
"ENSNFUG00015000133",33.9983074212329,-0.0304346586305408,0.259293006880534,-0.117375547442215,0.906562460428145,0.954894850889427
"ENSNFUG00015000165",0.587714428971847,1.87095583000479,1.89236642023117,0.988685811586234,0.322816886816634,NA
"ENSNFUG00015000166",64.2484903845189,2.08355863305885,0.638938313540825,3.26096993857252,0.00111031810950047,0.00804479984949687
"ENSNFUG00015000167",1.1018236552873,1.66870555288545,3.06710173603872,0.544065928194688,0.586396105669147,NA
"ENSNFUG00015000168",48.6311647164503,-0.975397764301354,0.301562962877153,-3.23447466822609,0.00121866730792875,0.00860284735141499
"ENSNFUG00015000176",132.018551655622,0.0305053364493369,0.193930007836865,0.157300753965823,0.875007826077821,0.939308430874216
"ENSNFUG00015000179",202.765991593553,0.273063950440194,0.13578219365396,2.01104388647671,0.0443208213742407,0.132614010768469
"ENSNFUG00015000180",405.220191464863,1.70856704608908,0.441067793353107,3.87370620080901,0.000107192628955188,0.00127765368127741
