"","Intercept","age_young_vs_old","Q1.50"
"ENSNFUG00015000040",1.43422992490439,-2.71756642799283,0.000725486731682614
"ENSNFUG00015000041",4.56124076984954,-0.439723403584378,0.000392774512460764
"ENSNFUG00015000042",8.88210266832064,-0.168948181797861,0.000274767023275568
"ENSNFUG00015000043",10.5769150235885,-0.424361228453726,-0.000350919589406949
"ENSNFUG00015000044",6.73378821399589,0.457770097263694,-0.000994482882095191
"ENSNFUG00015000045",8.14406214396443,-0.422463173778038,0.000194039036433283
"ENSNFUG00015000046",3.33592097306735,-0.637261530917287,0.0015253948978019
"ENSNFUG00015000047",8.64576316524185,0.0720359730247972,-3.73793361498318e-05
"ENSNFUG00015000048",6.857689020788,-0.0576913403173205,-0.000217847380847782
"ENSNFUG00015000049",9.45170038608977,-0.469699652398677,0.000242005042912212
"ENSNFUG00015000050",8.06623870601307,-0.196745537187196,7.07046833318953e-05
"ENSNFUG00015000051",9.14421264217626,-0.160941892408488,-0.000593446890582366
"ENSNFUG00015000052",7.60091684053648,-0.391001498604835,-7.96565595775554e-05
"ENSNFUG00015000053",2.15725001386155,-0.665219492722538,0.00183507188922294
"ENSNFUG00015000054",8.57941497269292,0.377898688854837,-0.000175728806505984
"ENSNFUG00015000055",5.09269631307719,0.648672213059373,-5.79975692704979e-05
"ENSNFUG00015000056",2.66637501440082,0.248051333975659,0.000383934065232769
"ENSNFUG00015000058",9.58258454391383,-0.0803872687742479,6.31446056372294e-05
"ENSNFUG00015000063",6.58221388429987,0.088703218937039,-0.000766554102892859
"ENSNFUG00015000126",8.98187070705165,-0.140256939076252,0.000279649396551509
"ENSNFUG00015000127",8.26094788190596,0.586918556898694,0.00042414166858703
"ENSNFUG00015000133",4.99466238692868,-0.0304346586296943,0.00103768430078107
"ENSNFUG00015000165",-1.14096872536129,1.87095583000278,-0.00337916951140357
"ENSNFUG00015000166",5.65331963882019,2.08355863304964,-0.00406806983578899
"ENSNFUG00015000167",-0.330226121670292,1.66870555287257,-0.00158632749337615
"ENSNFUG00015000168",5.82017044870889,-0.97539776430047,-1.49873916188213e-06
"ENSNFUG00015000176",7.05601428208776,0.0305053364496226,-0.000190860640821658
"ENSNFUG00015000179",7.5991028474488,0.273063950441564,-0.000152881942606363
"ENSNFUG00015000180",8.36810260066431,1.70856704608733,-0.00311859991532723
"ENSNFUG00015000184",6.41649030247253,2.54286010012469,-0.00316712121321606
"ENSNFUG00015000189",2.31730400332084,0.536964642514163,0.00044342610102981
"ENSNFUG00015000192",-0.660448683077578,-0.510959672860843,0.00209535445022317
"ENSNFUG00015000196",7.77044595889222,1.45160990648267,-0.00396195589374646
"ENSNFUG00015000197",7.50574818109437,-0.498621278164508,0.00072809786316666
"ENSNFUG00015000201",1.37436616829484,-0.59733859581872,0.00262737513825245
"ENSNFUG00015000204",7.02945020371242,0.245831535715431,-0.000628952335423652
"ENSNFUG00015000207",8.09660834288387,1.7449825969558,-0.00371349234500722
"ENSNFUG00015000208",9.30575196654789,-0.482522970034765,0.000415456378990154
