"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSNFUG00015000040",2.15025829112346,-0.00693433278519732,0.00400257641228265,-1.73246730878592,0.0831903928150102,NA
"ENSNFUG00015000041",22.3697216679593,-0.00048136055299801,0.000758434449570187,-0.634676540959871,0.525639396681585,0.801632716985979
"ENSNFUG00015000042",465.438807340511,-3.85099654976841e-05,0.000254150878372493,-0.151524030702906,0.879562355927265,0.957673780032471
"ENSNFUG00015000043",1388.86718028095,-0.00137206561912615,0.000632337522106354,-2.16983109677838,0.030019643677394,0.20240503457307
"ENSNFUG00015000044",109.707480302001,-4.77390893505391e-06,0.000415936137639198,-0.0114775046047935,0.990842477337893,0.997194957157631
"ENSNFUG00015000045",264.933105529275,-0.00052860636024581,0.000326286026691954,-1.62007048112074,0.105217137571736,0.386619707084554
"ENSNFUG00015000046",9.97344002314359,-0.000430973287410475,0.00117180682539436,-0.367785268075594,0.713033354670733,0.89400002507509
"ENSNFUG00015000047",405.492250988033,0.000126418637058973,0.000178835122503184,0.706900497449665,0.479628314830226,0.775164052070595
"ENSNFUG00015000048",112.823574520479,-0.000253761145851588,0.000346126064638267,-0.73314659535043,0.463469023511398,0.763346442152123
"ENSNFUG00015000049",653.880061821092,-0.00067594473845548,0.000351760862006096,-1.92160303053773,0.0546557269856714,0.279345916450386
"ENSNFUG00015000050",259.159213027146,-0.000281463781814702,0.000260470856099899,-1.08059606371759,0.279876834266073,0.608917249351878
"ENSNFUG00015000051",529.078651079918,-0.000759949030055895,0.00030241827897246,-2.51290706579645,0.0119740873697919,0.121505908124122
"ENSNFUG00015000052",180.274064801136,-0.000643884328329713,0.000376358009016721,-1.7108293510531,0.0871126196032971,0.350920062568219
"ENSNFUG00015000053",4.45184059973759,0.000812280574417084,0.00158161190444686,0.513577681182898,0.60754728708965,0.842974911998436
"ENSNFUG00015000054",409.601333627553,0.000678109662539135,0.000305911140894686,2.21668835125094,0.0266443953502582,0.190116568888671
"ENSNFUG00015000055",39.4804978908921,0.00144425471826676,0.0008277846454511,1.7447227684197,0.0810331380447596,0.338594001497371
"ENSNFUG00015000056",6.98584843599677,0.000471086105515534,0.00100374829248137,0.469326930909103,0.638835968247144,0.857469069298888
"ENSNFUG00015000058",758.100470095401,-0.00012346602471946,0.000146735031102582,-0.841421600498008,0.400111788708164,0.718281329090048
"ENSNFUG00015000063",92.8158113924579,-0.000351190604850749,0.000338965658896641,-1.03606544094732,0.300171613581726,0.628395231867745
