"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSNFUG00015000040",2.15025829112346,-0.186524198000253,2.39597215014293,-0.077849067648439,0.937948114512194,0.970295886071225
"ENSNFUG00015000041",22.3697216679593,-0.424315650802538,0.430810537848567,-0.984924029299598,0.324661389169912,0.529622621548179
"ENSNFUG00015000042",465.438807340511,-0.191775369280989,0.137282913965474,-1.39693545060691,0.162432982896712,0.340588913218367
"ENSNFUG00015000043",1388.86718028095,-0.14296049997253,0.362373551145784,-0.394511408242973,0.693203506213385,0.832197382183258
"ENSNFUG00015000044",109.707480302001,0.521498560357186,0.1987128977416,2.62438204205208,0.00868063550511818,0.0424916497782164
"ENSNFUG00015000045",264.933105529275,-0.430101729940557,0.145310654972288,-2.95987744341653,0.00307761447082036,0.0197002626268298
"ENSNFUG00015000046",9.97344002314359,-0.263076032671771,0.684329327001998,-0.384428990971773,0.700660516578708,0.837163455591997
"ENSNFUG00015000047",405.492250988033,0.0548345652346358,0.103507524226936,0.529764049948808,0.596275533550764,0.764600084775769
"ENSNFUG00015000048",112.823574520479,-0.0610216793912047,0.201263150328844,-0.30319350209664,0.761742400680413,0.873912420407331
"ENSNFUG00015000049",653.880061821092,-0.418145920003873,0.167843653942906,-2.49128227478956,0.0127282951789307,0.0562117775634286
"ENSNFUG00015000050",259.159213027146,-0.19314997502566,0.141085481823458,-1.36902800011238,0.170990522601247,0.352856653758794
"ENSNFUG00015000051",529.078651079918,-0.132887026722905,0.171918722391043,-0.772964252378763,0.439543537023714,0.638977227149842
"ENSNFUG00015000052",180.274064801136,-0.410472736821685,0.186124191936426,-2.20537014856128,0.0274281310119206,0.0977265413927757
"ENSNFUG00015000053",4.45184059973759,-0.831307172408428,0.899216218230786,-0.924479736413151,0.355236596921341,0.560695334244633
"ENSNFUG00015000054",409.601333627553,0.302339463993865,0.154135367331003,1.96151908046254,0.0498185014318781,0.150777930621641
"ENSNFUG00015000055",39.4804978908921,0.497892588565306,0.464339004914329,1.07226096299441,0.283602835245534,0.488184063920817
"ENSNFUG00015000056",6.98584843599677,0.407367251690747,0.588432253686717,0.692292526690133,0.488753642337743,0.681728393387037
"ENSNFUG00015000058",758.100470095401,-0.0610341745332948,0.0841719171926223,-0.725113274937314,0.468382541108948,0.663881068660437
"ENSNFUG00015000063",92.8158113924579,0.0596527755437173,0.197507685995561,0.302027616004058,0.762631010900762,0.87423863658662
"ENSNFUG00015000126",500.97349674339,-0.134430296376725,0.130648346902745,-1.02894754938457,0.303504322653396,0.50896854108102
"ENSNFUG00015000127",363.860925150646,0.599723398558541,0.246524192637017,2.43271620583533,0.0149860415583658,0.0633464188415914
"ENSNFUG00015000133",33.9983074212329,-0.0576338425153069,0.259690373276776,-0.221932918760455,0.824366104007336,0.909732630883258
"ENSNFUG00015000165",0.587714428971847,1.98519784269709,2.06747352831416,0.960204721129293,0.336952191231089,NA
"ENSNFUG00015000166",64.2484903845189,2.61700608743927,0.623711637064693,4.1958590026561,2.7183932649644e-05,0.00057476536361017
"ENSNFUG00015000167",1.1018236552873,1.47919703724097,3.20886239463637,0.460972411815931,0.644818398374281,NA
"ENSNFUG00015000168",48.6311647164503,-1.01926531102735,0.302891795711029,-3.36511363285578,0.000765121413912309,0.00699598031699792
"ENSNFUG00015000176",132.018551655622,-0.0412328191556085,0.200044453816438,-0.206118282056668,0.836698518367418,0.917056264353675
"ENSNFUG00015000179",202.765991593553,0.247718062359886,0.141273012332526,1.75347051973954,0.0795212755158301,0.209543699038793
"ENSNFUG00015000180",405.220191464863,1.96276480883399,0.429807672890028,4.56661184207428,4.9567062679579e-06,0.000164759984051071
