"","Intercept","Q2.00"
"ENSNFUG00015000729",1.76635994084852,0.000704145848332451
"ENSNFUG00015000730",1.05110817744457,-0.00141550506720965
"ENSNFUG00015000732",1.25954702977396,-0.00174667848511255
"ENSNFUG00015000733",9.20365152024897,0.000546268879370886
"ENSNFUG00015000734",-1.52190049307545,-0.00138206627093168
"ENSNFUG00015000735",0.682179284963386,0.00112117834632232
"ENSNFUG00015000737",5.84112713786311,-2.97237264214754e-05
"ENSNFUG00015000739",2.60731266852115,0.00071100793808726
"ENSNFUG00015000740",3.320884047781,-0.000946369311448978
"ENSNFUG00015000742",2.32672302881172,-0.00116578316039776
"ENSNFUG00015000745",7.79984067374414,0.000941971399824621
"ENSNFUG00015000747",2.2093349568026,0.00244763709855133
"ENSNFUG00015000751",-0.184115703337449,0.00516204883403169
"ENSNFUG00015000756",0.458856688885529,-0.0011395926679587
"ENSNFUG00015000758",5.18656959563023,0.000103006525220915
"ENSNFUG00015000760",-1.07218664558621,0.00273823165007901
"ENSNFUG00015000762",9.04285079111693,0.000593116593749935
"ENSNFUG00015000763",2.83579368479723,0.00316047725354295
"ENSNFUG00015000768",2.8260567719579,0.00308135236245216
"ENSNFUG00015000771",NA,NA
"ENSNFUG00015000772",10.2540307003674,0.000727842646582301
"ENSNFUG00015000776",3.37422286063644,0.00174378032980455
"ENSNFUG00015000781",3.29755149092722,0.00297778034986053
"ENSNFUG00015000784",NA,NA
"ENSNFUG00015000786",9.6674018136259,-0.000179865432628926
"ENSNFUG00015000802",10.8583727301929,2.84712533045138e-05
"ENSNFUG00015000808",3.87130390695174,-0.00174871768188516
"ENSNFUG00015000840",9.54404164985441,0.000479117497523623
"ENSNFUG00015000843",7.36329949801711,-0.000782831833276306
"ENSNFUG00015000853",7.99355635229973,-0.000455739200840917
"ENSNFUG00015000865",8.33047736638234,-0.000256045652111209
"ENSNFUG00015000870",6.29124308789605,7.76574175555933e-05
"ENSNFUG00015000910",-1.74148604604261,-0.0011919662760148
"ENSNFUG00015000922",6.68170618491459,0.000648633567707553
"ENSNFUG00015000943",2.11466537473741,0.000824855996838659
"ENSNFUG00015000946",-1.37473137079161,-0.000551460241759291
"ENSNFUG00015000960",7.28764134252811,-0.00191557292169389
"ENSNFUG00015000976",9.88490220890972,-0.000243790477053153
"ENSNFUG00015000983",7.07371881540902,0.000418016773762964
"ENSNFUG00015000986",8.94061535450099,0.000351862955614384
"ENSNFUG00015000988",11.8922982337538,0.000123476542048368
"ENSNFUG00015000998",6.154119887602,0.000252195828186522
"ENSNFUG00015001001",5.84624482179976,-0.000790759284123426
"ENSNFUG00015001009",4.52025876299193,0.00147352370811412
"ENSNFUG00015001011",10.2021852961927,-1.25053975576607e-05
"ENSNFUG00015001019",7.48145120442821,-0.000198522308686351
"ENSNFUG00015001021",7.09063344413941,-0.00053046144151295
"ENSNFUG00015001025",8.84399606326222,0.000133169501883622
"ENSNFUG00015001032",-0.250412387523796,0.000387303743605233
"ENSNFUG00015001040",8.30708170226778,9.89974483437178e-05
"ENSNFUG00015001058",1.0502897079012,0.00163486304996287
"ENSNFUG00015001063",-1.0381010279839,-0.00240099761065925
"ENSNFUG00015001064",9.61082072031952,-0.00382226139943807
"ENSNFUG00015001073",6.88100550750157,-0.000298911941542125
"ENSNFUG00015001084",1.06673124307129,2.05526369403595e-05
"ENSNFUG00015001116",11.518255336093,-0.00064333834306842
"ENSNFUG00015001121",8.70113867762933,-0.000717601825080751
"ENSNFUG00015001123",10.3874995197038,0.000593577783636497
"ENSNFUG00015001127",7.88042439763939,0.000150388244167855
"ENSNFUG00015001129",9.4731096553658,0.000331867496069478
"ENSNFUG00015001136",4.42367569686595,-0.00168822257359111
"ENSNFUG00015001137",7.88334890053926,0.00159102485515834
"ENSNFUG00015001143",5.75144381926902,-0.000852900627456636
"ENSNFUG00015001145",-0.442048299636669,0.000836861042052154
"ENSNFUG00015001146",10.9257294499974,-0.000353363433895334
"ENSNFUG00015001150",8.93795923722322,0.000333662636827586
"ENSNFUG00015001151",9.6784610950549,0.000198582135683365
"ENSNFUG00015001156",-0.812454905680814,0.00309140081398439
"ENSNFUG00015001159",3.99850595501179,0.00111504070941465
"ENSNFUG00015001160",6.96061965171557,0.000307495832447719
"ENSNFUG00015001161",2.12402326499705,0.0044246704635645
"ENSNFUG00015001164",6.80479031746037,0.000964977074967779
"ENSNFUG00015001168",0.333292549231582,-0.00374840723027749
"ENSNFUG00015001171",-1.32643305474552,-0.00413716820689254
"ENSNFUG00015001172",0.65839291621631,0.00240078175547412
"ENSNFUG00015001173",-0.33946381536872,-0.000308772906031473
"ENSNFUG00015001174",0.530102069602083,0.000423299626053331
"ENSNFUG00015001176",2.00860803676959,0.000723118794578902
"ENSNFUG00015001178",6.46416769475081,-0.000907262980946238
"ENSNFUG00015001179",3.88205548820166,-0.000545520218113922
"ENSNFUG00015001181",9.07451176866936,0.00299760638630099
"ENSNFUG00015001182",6.54277837797181,-0.000258495860682953
"ENSNFUG00015001185",3.05602124777532,0.00081511450444412
"ENSNFUG00015001190",3.7494845485086,0.00246678263251559
"ENSNFUG00015001192",0.665885375122314,0.00257306133785352
"ENSNFUG00015001193",6.25097725228693,0.00129469022639018
"ENSNFUG00015001194",9.23032021906069,0.000111591473994321
"ENSNFUG00015001195",1.7202778116513,0.00185158228739872
"ENSNFUG00015001198",8.24312424784882,0.00110303644728543
"ENSNFUG00015001199",1.5561035082493,-0.000287234471048973
"ENSNFUG00015001203",0.798589437835711,-0.0041710595553758
"ENSNFUG00015001205",7.22446252954398,0.000214688263263479
"ENSNFUG00015001208",6.86949954431517,-0.00103725864813246
"ENSNFUG00015001218",6.99311797894315,0.00267526998267845
"ENSNFUG00015001223",9.1960124554767,-0.000867521995757351
"ENSNFUG00015001228",10.5526733807896,-2.12011746635455e-05
"ENSNFUG00015001231",8.90242647066482,-0.000396891580824991
"ENSNFUG00015001233",7.3540734696967,0.000109439042356825
"ENSNFUG00015001235",7.23354450306183,-0.000574899847713567
"ENSNFUG00015001240",5.8332123602547,-0.000252864863640203
"ENSNFUG00015001252",7.10210185113138,-0.000161176460515284
"ENSNFUG00015001259",NA,NA
"ENSNFUG00015001260",1.82377152421729,0.000212290198705966
"ENSNFUG00015001261",5.11980587515562,-0.000260596281791778
"ENSNFUG00015001262",8.06502601942952,0.000667425941360991
"ENSNFUG00015001264",0.350006013260462,-0.00515275716441996
"ENSNFUG00015001265",3.44454986717571,-0.00159329212464693
"ENSNFUG00015001267",8.80573007975698,0.000181430793800253
"ENSNFUG00015001272",9.35008526225261,-0.000330861334828787
"ENSNFUG00015001273",0.0455999100658072,-0.00953812390098812
"ENSNFUG00015001274",6.04043514185928,-0.000212613479975363
"ENSNFUG00015001277",7.81222693342563,0.000275034107166217
"ENSNFUG00015001278",-0.0323327341707642,0.00970844560977196
"ENSNFUG00015001282",7.16703301897398,-3.55140591438803e-06
"ENSNFUG00015001283",8.26298706659614,-0.000563537873335981
"ENSNFUG00015001284",2.22395038886452,0.0030227498005237
"ENSNFUG00015001285",4.13792177431947,0.00043318952165167
"ENSNFUG00015001287",-0.407077105742113,0.00413885451555375
"ENSNFUG00015001288",9.79605954178326,6.40637089340885e-05
"ENSNFUG00015001292",6.01157366397161,0.00180480964992154
"ENSNFUG00015001298",11.751482262098,-0.000298175469965779
"ENSNFUG00015001301",2.28660718940051,0.00170720740645215
"ENSNFUG00015001305",8.52721730214969,9.97361847525455e-06
"ENSNFUG00015001307",-2.1411704445565,-0.00136832642263301
"ENSNFUG00015001314",7.32436534859844,0.00269483643514806
"ENSNFUG00015001315",6.541297475503,0.00247584672769057
"ENSNFUG00015001323",8.55505707300273,0.000369588826986596
"ENSNFUG00015001325",6.88534756676894,0.00159935173481545
"ENSNFUG00015001328",9.76736987566221,0.00143033005133429
"ENSNFUG00015001335",9.79990239951488,-0.000803362120862617
"ENSNFUG00015001346",8.26468709814191,-0.000132336770226063
"ENSNFUG00015001437",8.14262288216319,-0.000877898941077457
"ENSNFUG00015001455",8.63173092996998,0.000804922595731789
"ENSNFUG00015001461",4.04092663696448,0.000478965394805209
"ENSNFUG00015001467",8.78375773889675,-0.000480493691003516
"ENSNFUG00015001472",2.37946133521661,0.00297245016641598
"ENSNFUG00015001476",-1.04502712720914,0.00818371852100105
"ENSNFUG00015001478",6.63992224162769,-0.000416879058539096
"ENSNFUG00015001484",1.67662719226328,0.00198258983014923
"ENSNFUG00015001488",-2.12429017878552,-0.00160625421765143
"ENSNFUG00015001493",2.58991876194747,0.000533704418266149
"ENSNFUG00015001498",4.08358217350585,-0.000710684489327348
"ENSNFUG00015001502",5.27118030185724,0.000751577241473121
"ENSNFUG00015001519",3.3385622484967,0.000804873797029832
"ENSNFUG00015001520",3.0104682317914,0.00494817139334057
"ENSNFUG00015001522",3.38392521629336,-0.000281304545730149
"ENSNFUG00015001527",5.63379176962803,2.51178398293389e-05
"ENSNFUG00015001531",4.01874996327444,0.00102794443891232
"ENSNFUG00015001536",7.70554607872625,0.000560257083398637
"ENSNFUG00015001548",10.3384403512744,-0.000277256113959178
"ENSNFUG00015001574",8.03896593522812,0.000152346491705788
"ENSNFUG00015001579",8.07426655088069,-4.05220341358265e-06
"ENSNFUG00015001589",8.40903643295859,0.000334947271000707
"ENSNFUG00015001595",6.36809058901525,-0.000188747956578801
"ENSNFUG00015001599",9.70907773599816,-0.000172005243091635
"ENSNFUG00015001600",-0.00168271108137297,-0.00248662328302896
"ENSNFUG00015001608",2.42118570316692,2.10696692266402e-05
"ENSNFUG00015001617",8.3327368281818,-0.000421303607971431
"ENSNFUG00015001629",2.0879298215274,-0.000469618258268744
"ENSNFUG00015001632",-0.613279183841928,-0.00620149079408736
"ENSNFUG00015001635",11.1544753877386,-0.000641905439978951
"ENSNFUG00015001638",8.60063900844329,-0.000114442187193033
"ENSNFUG00015001644",7.32878726258881,0.000147901266323139
"ENSNFUG00015001648",7.63900377353111,-0.000584330603973252
"ENSNFUG00015001655",11.2520851536799,-0.000551710867450257
"ENSNFUG00015001657",7.44852343744272,-0.000712641181997813
"ENSNFUG00015001659",9.5905140067896,-0.000186377291648335
"ENSNFUG00015001660",2.68380561624504,-0.00193222122740696
"ENSNFUG00015001662",2.73177770441201,-0.00204038652745722
"ENSNFUG00015001668",3.27684695339512,0.00105718063572475
"ENSNFUG00015001673",7.43782393671565,0.000609070819133097
"ENSNFUG00015001676",9.33217460527933,-0.000342607212554453
"ENSNFUG00015001677",5.44162365962157,0.00168095091866929
"ENSNFUG00015001682",NA,NA
"ENSNFUG00015001686",10.6578432443222,0.000366703519953801
"ENSNFUG00015001689",8.97657480279735,0.000898527996950869
"ENSNFUG00015001697",7.53977369058349,0.00164491051930726
"ENSNFUG00015001702",10.8445728524298,0.000186128698311169
"ENSNFUG00015001707",7.98250479657114,-0.00042013009148649
"ENSNFUG00015001715",6.27946158942899,0.00558290613276822
"ENSNFUG00015001724",13.1387358629489,-0.00132502547191179
"ENSNFUG00015001752",7.59994643394842,0.00042526898261152
"ENSNFUG00015001756",10.1564815510945,-0.000252624697339972
"ENSNFUG00015001759",-2.20987915280355,-0.000399875352396488
"ENSNFUG00015001762",8.73073000096977,-0.000635136652469897
"ENSNFUG00015001764",9.17362486973266,0.000795055534805864
"ENSNFUG00015001789",7.37226923926835,0.00109458096542149
"ENSNFUG00015001792",8.31008248464537,0.000142503902821544
"ENSNFUG00015001815",1.75780402124747,0.00335656903631143
"ENSNFUG00015001817",1.54145726402515,0.000244956180749252
"ENSNFUG00015001840",9.38108497400082,0.000121887876800697
"ENSNFUG00015001846",3.43508816174926,0.00100380366490676
"ENSNFUG00015001851",7.62765009757524,0.00016889596761703
"ENSNFUG00015001858",-1.9105451200373,0.00119092444818155
"ENSNFUG00015001859",7.24737956901721,-0.000764576310338328
"ENSNFUG00015001860",1.67813289076812,0.0042538942738772
"ENSNFUG00015001865",8.07832108846553,0.000190677163780197
"ENSNFUG00015001871",0.480708176318264,0.0018225457020829
"ENSNFUG00015001873",6.68190457662751,-0.00181210134327937
"ENSNFUG00015001874",8.18698762035551,0.000981198799430937
"ENSNFUG00015001876",7.15948010723357,0.00159224781881103
"ENSNFUG00015001879",4.0424548687251,7.94331382779272e-05
"ENSNFUG00015001881",6.22459879508021,-0.000704409251944824
"ENSNFUG00015001883",3.10882654757481,0.0018419088660495
"ENSNFUG00015001889",-1.84200187461608,-0.00268014728696647
"ENSNFUG00015001900",0.477761754118184,0.00177773350678066
"ENSNFUG00015001903",0.722842137110629,0.00303194315422713
"ENSNFUG00015001906",11.2253813507448,0.000610389443706018
"ENSNFUG00015001911",1.29762379125714,0.00272818757504847
"ENSNFUG00015001917",6.43578962260717,9.20331058766774e-05
"ENSNFUG00015001923",-1.57878551379845,-0.0034852365480015
"ENSNFUG00015001924",8.29675610912054,-0.000164138924269372
"ENSNFUG00015001928",3.42188171263787,-0.000629264758017008
"ENSNFUG00015001931",1.10648890375862,0.00142583901299789
"ENSNFUG00015001932",-1.69477843211426,0.00339972708430022
"ENSNFUG00015001934",4.17681361814837,-0.00211841536393763
"ENSNFUG00015001937",9.18090592526715,-0.000424449949833776
"ENSNFUG00015001939",0.93716890375607,0.00501155653583839
"ENSNFUG00015001944",7.00801758613733,0.000326420722369152
"ENSNFUG00015001945",5.34341683760108,0.000363767902202496
"ENSNFUG00015001947",10.1482972531626,-0.000333608860591482
"ENSNFUG00015001949",8.17758362704984,-0.000317435945779125
"ENSNFUG00015001950",NA,NA
"ENSNFUG00015001955",7.44978992641559,0.000115262695628473
"ENSNFUG00015001956",6.57852243436529,0.00278363748192355
"ENSNFUG00015001957",4.62133297586799,0.00849846398500115
"ENSNFUG00015001960",2.85204779921559,0.00043443185066148
"ENSNFUG00015001962",-1.05711685460815,0.00433175619947461
"ENSNFUG00015001966",0.244076499035574,-0.00317812575917283
"ENSNFUG00015001968",4.62728620770538,0.000268859201407144
"ENSNFUG00015001969",7.73255667395248,0.00177355167237563
"ENSNFUG00015001972",2.23232734662677,0.00135046772771239
"ENSNFUG00015001973",6.80613888148326,0.000123206247370601
"ENSNFUG00015001976",-1.69324306654029,-0.00187195288806602
"ENSNFUG00015001978",8.28929569676495,0.00606754962741949
"ENSNFUG00015001980",7.91547913081164,-6.13107859214705e-05
"ENSNFUG00015001982",-1.84312340102233,-0.00266433934244028
"ENSNFUG00015001983",7.49889213601972,0.0011392783320856
"ENSNFUG00015001985",-0.156103523578309,0.00171829986732593
"ENSNFUG00015001987",9.19815649899058,-0.000792086038664096
"ENSNFUG00015001988",0.289723418108199,-0.00553036440594311
"ENSNFUG00015001992",8.59598330126584,-4.28829277843204e-05
"ENSNFUG00015001993",5.03300493931428,-0.000683314299252894
"ENSNFUG00015001998",7.93126428752132,-0.00055750806946488
"ENSNFUG00015002000",6.30514996697069,0.000696922180254241
"ENSNFUG00015002003",7.63562534263215,0.000684554161326658
"ENSNFUG00015002005",3.94444287389912,-0.00102034093696762
"ENSNFUG00015002010",6.05869835116913,-0.000159606758501653
"ENSNFUG00015002012",6.81239337175196,0.000177057876346188
"ENSNFUG00015002014",6.91917447680051,-0.000709869613975039
"ENSNFUG00015002018",7.71848614894785,-0.00107505768983028
"ENSNFUG00015002019",8.89709357364006,0.00240502492103503
"ENSNFUG00015002020",0.736016415722212,0.00121695304390017
"ENSNFUG00015002021",2.61164402726505,-0.000376616440716916
"ENSNFUG00015002023",-0.295951313090958,0.000271192718504403
"ENSNFUG00015002025",5.51518147175636,-0.0020429427874009
"ENSNFUG00015002028",4.24015557047284,0.00385609874406714
"ENSNFUG00015002029",5.47106317415039,0.0025289625639637
"ENSNFUG00015002030",6.46766872559593,-0.000685915261308762
"ENSNFUG00015002033",2.3238631883556,0.0011044617968083
"ENSNFUG00015002038",8.20664170359808,-9.85255688137488e-05
"ENSNFUG00015002039",5.08579733518127,-0.000564644065640401
"ENSNFUG00015002044",4.43963301181866,0.00468723551038531
"ENSNFUG00015002046",6.64281696808581,-0.00104194241398802
"ENSNFUG00015002048",0.0450443555980557,-0.00947526319612052
"ENSNFUG00015002050",1.60074423852067,-0.00192499009031007
"ENSNFUG00015002052",7.89036158230876,0.000887460125900833
"ENSNFUG00015002053",-1.84312340102233,-0.00266433934244028
"ENSNFUG00015002056",7.16528588390622,-0.0002553684290732
"ENSNFUG00015002061",1.03498425896985,0.00437781933037716
"ENSNFUG00015002062",6.65913883998769,0.00388769903554431
"ENSNFUG00015002070",5.35998929619749,-0.00121959785901248
"ENSNFUG00015002080",-2.01818817843086,0.00291011994835968
"ENSNFUG00015002082",1.57051174164076,0.00995275578232576
"ENSNFUG00015002084",3.53560458532202,0.000182527144749576
"ENSNFUG00015002087",4.71119156809589,0.00965509109635654
"ENSNFUG00015002103",3.39736743402714,0.00275807868798849
"ENSNFUG00015002106",11.5419883671866,-0.000465507208711175
"ENSNFUG00015002109",1.45309895747854,0.000484867782676708
"ENSNFUG00015002120",-0.77097987602869,-0.000471395993289788
"ENSNFUG00015002127",7.34165075055948,0.000344297450928546
"ENSNFUG00015002133",10.1173504206936,-0.00081792814417333
"ENSNFUG00015002142",0.63725528308498,0.00172459640010678
"ENSNFUG00015002143",0.803182914846796,0.00234974015694252
"ENSNFUG00015002148",7.01669934915665,3.18984108936043e-05
"ENSNFUG00015002161",-2.39005484179391,0.00213970577618361
"ENSNFUG00015002181",8.04451735336878,-0.000253059570280989
"ENSNFUG00015002187",8.52986084959537,0.00102305251468934
"ENSNFUG00015002201",4.84962232759239,0.000253916140692368
"ENSNFUG00015002212",-0.315712351473849,-0.00621138148717378
"ENSNFUG00015002218",2.34394444936985,-0.00671607990790818
"ENSNFUG00015002225",NA,NA
"ENSNFUG00015002230",-1.56078216698646,-0.00373897845963042
"ENSNFUG00015002231",4.09629193646603,0.00125380744876706
"ENSNFUG00015002234",-2.12429017878552,-0.00160625421765143
"ENSNFUG00015002237",6.27983766152733,-0.0036233760967259
"ENSNFUG00015002239",8.10761048349127,1.76778093731068e-05
"ENSNFUG00015002241",NA,NA
"ENSNFUG00015002244",2.40593415260959,-0.00186662661898933
"ENSNFUG00015002246",7.36192878895096,-0.00157259449764193
"ENSNFUG00015002247",10.3957245606812,0.000619743165309018
