"","Intercept","Q1.00","age_young_vs_old"
"ENSNFUG00015000040",1.50501981857998,-0.0034232753426798,-1.36642884709671
"ENSNFUG00015000041",4.5550017825591,0.000353582306187027,-0.450044059925864
"ENSNFUG00015000042",8.87652801241072,0.000264482252809076,-0.180263809969786
"ENSNFUG00015000043",10.599269677704,-0.000719929798466566,-0.292067353454048
"ENSNFUG00015000044",6.7518468687496,-0.000937062044289696,0.493355612634546
"ENSNFUG00015000045",8.14263739177537,0.000144443756385132,-0.419004096687627
"ENSNFUG00015000046",3.3390132282974,0.000864556503017927,-0.516257296146987
"ENSNFUG00015000047",8.64441075457762,-6.51523677771163e-07,0.064295914655189
"ENSNFUG00015000048",6.86157690656092,-0.000200709708770156,-0.0513356359111419
"ENSNFUG00015000049",9.45156353423959,0.000152295776427707,-0.457960168956273
"ENSNFUG00015000050",8.06428613393396,7.70824963562966e-05,-0.202035495234078
"ENSNFUG00015000051",9.15625809679606,-0.000578267113064383,-0.135245096808463
"ENSNFUG00015000052",7.60024105030529,-3.8694707056387e-05,-0.39758398248041
"ENSNFUG00015000053",2.10006591467713,0.00191850312537431,-0.766303598641416
"ENSNFUG00015000054",8.57064638294131,2.47215952871468e-05,0.337579043515421
"ENSNFUG00015000055",5.08431507541532,9.78849692696654e-05,0.612192499124662
"ENSNFUG00015000056",2.6751307576353,8.91300859851539e-05,0.309484483533352
"ENSNFUG00015000058",9.58346954975974,2.41163048464922e-05,-0.0732177363498569
"ENSNFUG00015000063",6.58716310811625,-0.000558949169807263,0.0744504169951795
"ENSNFUG00015000126",8.97745829592723,0.000248839706076233,-0.146374595304377
"ENSNFUG00015000127",8.2567679884137,0.000336445553171597,0.588417637481602
"ENSNFUG00015000133",4.97566981730765,0.000938024715046319,-0.0527581800517248
"ENSNFUG00015000165",-1.10265473388768,-0.00275447846669729,1.9192837512863
"ENSNFUG00015000166",5.73205147311543,-0.00432618150899953,2.37814033566869
"ENSNFUG00015000167",-0.280232455433076,-0.00221939595273348,1.95512580338073
"ENSNFUG00015000168",5.81856321506588,2.49102247141728e-05,-0.982046121490947
"ENSNFUG00015000176",7.05167364518647,-4.89128297483793e-05,0.00393767925823837
"ENSNFUG00015000179",7.59888560502752,-9.12239543843803e-05,0.264647569657233
"ENSNFUG00015000180",8.42770415772248,-0.00315105181181419,1.88384431790732
"ENSNFUG00015000184",6.45744531597084,-0.00261829695732649,2.55665885692397
"ENSNFUG00015000189",2.32810275416938,7.80024291591927e-05,0.617515070257413
"ENSNFUG00015000192",-0.582565967974091,-0.000805279941546639,0.356153562911485
"ENSNFUG00015000196",7.84686267166693,-0.00414789962485795,1.72251930831861
"ENSNFUG00015000197",7.50315937886237,0.000497394074342155,-0.472442059096346
"ENSNFUG00015000201",1.34476197447602,0.00208891163707991,-0.564701281303114
"ENSNFUG00015000204",7.05185398750559,-0.00083705005158366,0.339548844163796
"ENSNFUG00015000207",8.17260395155428,-0.00396755671445216,2.01770744089525
"ENSNFUG00015000208",9.29933667214514,0.000366080241873663,-0.490405737178788
"ENSNFUG00015000209",9.96652571153445,3.58950469308155e-05,-0.20654198124542
"ENSNFUG00015000213",12.9277187111445,0.000590831260369902,-0.42058119615628
"ENSNFUG00015000214",9.06864607093722,-0.00172991609722822,1.43457253407827
"ENSNFUG00015000218",6.50553449032306,-0.00278034894756922,2.12322672379469
"ENSNFUG00015000221",8.59381836451129,-0.00426878506847425,2.27373443279232
"ENSNFUG00015000228",3.01598601413063,-0.00508996803499949,2.70550294839751
"ENSNFUG00015000230",6.97787358713429,-0.000230386468931728,0.0196106512199001
"ENSNFUG00015000231",5.63444234562576,0.000427964372654197,0.886731678283703
"ENSNFUG00015000246",5.91196204109576,-0.000202089605871773,0.309942858712888
"ENSNFUG00015000247",8.21549209608916,0.000688142440213372,-0.638754793470759
"ENSNFUG00015000251",1.96035008035487,0.000428327328719186,0.444868436612631
"ENSNFUG00015000260",4.68372956305893,0.00130337042851478,-0.435865264388229
"ENSNFUG00015000263",2.53424924340617,-0.00176184383485792,1.26736300867859
"ENSNFUG00015000268",4.0009593106441,-0.00205646725331517,1.60771359541529
"ENSNFUG00015000269",12.9679027859263,0.0003959065805813,-0.791095947052316
"ENSNFUG00015000273",3.5062295736923,-0.000495871486272255,0.669710885780738
"ENSNFUG00015000278",5.75184994734507,-0.00108798010074577,0.544101813018006
"ENSNFUG00015000282",1.54940784191956,0.000634255193173473,0.413122224355304
"ENSNFUG00015000291",3.82164226217073,-0.00184350162850626,3.28954687326114
"ENSNFUG00015000294",3.89664462526778,0.00313208916449422,-0.460502191761715
"ENSNFUG00015000299",6.97981097354579,0.000473609266628382,-0.158013723391603
"ENSNFUG00015000302",-0.416526837305762,-0.001624919509109,0.454281109681691
"ENSNFUG00015000304",8.90951749927396,0.000553646511882912,-0.462814391863335
"ENSNFUG00015000306",6.28232161424569,2.60164334289078e-05,-0.1217100221617
"ENSNFUG00015000309",6.05752360645459,-0.00213381069148645,0.51063267026546
"ENSNFUG00015000310",10.2204426950116,-0.000370746045125347,-0.292359501409845
"ENSNFUG00015000320",4.30709285417664,-0.000429094956412964,-0.686979475196699
"ENSNFUG00015000330",10.3590187696322,9.26807953776736e-05,-0.119404895344409
"ENSNFUG00015000338",4.61919014631115,-0.000200367166057308,-0.00526217112798532
"ENSNFUG00015000351",9.66761102594809,-0.00017587239034892,-0.14690905133451
"ENSNFUG00015000352",8.02720704836453,4.27702834047397e-05,0.649925764489651
"ENSNFUG00015000353",-1.96320565907011,0.00209617762386126,-0.498403606955246
"ENSNFUG00015000357",-1.01384550282578,0.000574912814059339,0.352820042251637
"ENSNFUG00015000358",-1.89325475734526,0.00801316495511833,-2.58123040950076
"ENSNFUG00015000361",11.01393339956,-0.00040942444374689,0.141397578961045
"ENSNFUG00015000364",1.04781692078223,-0.00306893946251845,0.437771670346263
"ENSNFUG00015000368",8.29806717175612,0.000479321191017751,-0.586081815420108
"ENSNFUG00015000375",0.0818846434026311,-0.00468716211736351,2.41527749814975
"ENSNFUG00015000378",-1.74235430536559,-0.00168288772491863,-0.228759107360204
"ENSNFUG00015000380",0.112822781569431,-0.00053490548161271,-0.44085215460493
"ENSNFUG00015000382",9.25498371673378,-0.000108632816176165,0.21647726705927
"ENSNFUG00015000387",8.1562935551817,0.000428227685896682,-0.163326397693131
"ENSNFUG00015000388",3.88675986451517,-0.000862038776446867,0.423957844012445
"ENSNFUG00015000392",5.38161311387843,-0.00187609698724019,3.12973334053206
"ENSNFUG00015000397",8.26489267544528,0.0001672522997897,0.1574920513078
"ENSNFUG00015000398",9.06471635631931,0.00114421893211018,-0.322525436482404
"ENSNFUG00015000424",8.88303457742523,0.000264912453418513,-0.135962032182761
"ENSNFUG00015000428",10.7966550583275,0.00107483165039239,-0.242260749585879
"ENSNFUG00015000443",10.8383077286105,0.00033502436622709,0.901200295116785
"ENSNFUG00015000453",6.34882981179475,0.000342729007212138,-0.261123382958446
