"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSNFUG00015000040",2.15025829112346,-0.00627681947921452,0.00702172396108711,-0.893914302812145,0.371367744539948,0.840203955022131
"ENSNFUG00015000041",22.3697216679593,-0.000659444504537384,0.00125112575574842,-0.527080912136531,0.598137401405915,0.917962125836471
"ENSNFUG00015000042",465.438807340511,-0.000129316687234754,0.000414329092063457,-0.312111048226729,0.754956130380596,0.955114152091195
"ENSNFUG00015000043",1388.86718028095,-0.00139545589129993,0.00113374904346655,-1.23083313661124,0.218385279324013,0.777653391233004
"ENSNFUG00015000044",109.707480302001,6.84331306615409e-05,0.000679057218695056,0.100776677984587,0.919727740843526,0.984973932087564
"ENSNFUG00015000045",264.933105529275,-0.000853695871715898,0.000537852845277681,-1.58722944242334,0.112460688781189,0.718138097836926
"ENSNFUG00015000046",9.97344002314359,0.000378545002139279,0.00189198040595315,0.200078711675966,0.841419022354764,0.970976349079773
"ENSNFUG00015000047",405.492250988033,0.000124748332870925,0.00029381750267371,0.424577609351815,0.671144618284935,0.935857826345381
"ENSNFUG00015000048",112.823574520479,-0.000415003391805949,0.000566826501044586,-0.732152415317831,0.464075544472784,0.876551222137406
"ENSNFUG00015000049",653.880061821092,-0.000910493708311426,0.000604951704301016,-1.50506842420329,0.132306486021524,0.725945332481958
"ENSNFUG00015000050",259.159213027146,-0.000438157096535614,0.000428761632542674,-1.02191302411371,0.306822067616968,0.810434878188911
"ENSNFUG00015000051",529.078651079918,-0.0011211467647911,0.00051923027240383,-2.15924768715938,0.0308309562371231,0.672176817740613
"ENSNFUG00015000052",180.274064801136,-0.00115929906951444,0.000609442846575786,-1.90222770851783,0.0571413918803043,0.70531780767714
"ENSNFUG00015000053",4.45184059973759,0.00028134956424013,0.00261885330816872,0.107432349632774,0.914445991714405,0.984132884108296
"ENSNFUG00015000054",409.601333627553,0.000685321648614863,0.000554663458530206,1.23556300325045,0.216621043915192,0.777653391233004
"ENSNFUG00015000055",39.4804978908921,0.00162391779404167,0.00141268216635807,1.14952806279715,0.250338301997041,0.787571014785632
"ENSNFUG00015000056",6.98584843599677,0.00124880579530885,0.00156284868721378,0.799057391496551,0.42425713449492,0.860321207064153
"ENSNFUG00015000058",758.100470095401,-0.000116046841769426,0.000243235565343407,-0.477096520015846,0.63329339261795,0.926709102103902
"ENSNFUG00015000063",92.8158113924579,-0.000762632297066328,0.000546546491644112,-1.39536582655977,0.162905550990903,0.75054488607055
"ENSNFUG00015000126",500.97349674339,-2.90940663400601e-05,0.000382596788111148,-0.0760436763823746,0.93938435004389,0.987923643829639
"ENSNFUG00015000127",363.860925150646,0.00206043444485438,0.0008496455161851,2.42505186646039,0.0153061998097187,0.573960532695515
"ENSNFUG00015000133",33.9983074212329,0.00117906730776935,0.000719626085797063,1.63844436859652,0.101329030056801,0.713762803755089
"ENSNFUG00015000165",0.587714428971847,3.04309855519511e-05,0.00597393485576237,0.00509396005927279,0.995935625492723,NA
"ENSNFUG00015000166",64.2484903845189,0.00165878591969394,0.00230541004465822,0.719518822058338,0.471821309344484,0.879386768461994
"ENSNFUG00015000167",1.1018236552873,0.00269701932310949,0.00881778098795633,0.305861455029693,0.759710134790907,NA
"ENSNFUG00015000168",48.6311647164503,-0.00262371948273355,0.00113118672975413,-2.31943976508974,0.020371203619045,0.624566783795651
"ENSNFUG00015000176",132.018551655622,-0.000210858032431734,0.000560695797399562,-0.376064941827043,0.706868616842515,0.945540053241998
"ENSNFUG00015000179",202.765991593553,0.00053201546706279,0.000449853565674157,1.18264143636497,0.23695128313497,0.784024461694324
"ENSNFUG00015000180",405.220191464863,0.00139680154646768,0.00173796032607856,0.803701629725546,0.42156931269297,0.859396598119319
"ENSNFUG00015000184",143.305235612249,0.00415393929010267,0.00240105864979492,1.73004490767332,0.0836222520983116,0.705657986916244
"ENSNFUG00015000189",5.85824761574067,0.00211293638710983,0.00164216124848686,1.28668021429488,0.198205772132184,0.772125940280413
"ENSNFUG00015000192",0.707696243976113,0.00194303115858991,0.0060973858958916,0.318666259896576,0.749979602468351,NA
"ENSNFUG00015000196",233.791794601751,-0.000333288556918373,0.00200040900180516,-0.166610206521574,0.867676762314114,0.976581574261272
"ENSNFUG00015000197",173.899188473077,-0.000348828455667269,0.000864478615637359,-0.403513111090766,0.686570791484988,0.939611392321232
"ENSNFUG00015000201",2.77222657538933,0.0017819632829352,0.00235964730667622,0.75518204686499,0.450139759229689,0.871708783875168
"ENSNFUG00015000204",131.617291560331,1.71249783611753e-05,0.00076887742123512,0.0222727028889284,0.982230423418451,0.996317113073858
"ENSNFUG00015000207",322.45240296739,0.0010393749650029,0.0021106046952021,0.49245364011823,0.622398687440412,0.924916351354584
"ENSNFUG00015000208",595.588577489518,-0.000757321130183059,0.00053522135897351,-1.41496806412119,0.15707785981215,0.744373614300176
"ENSNFUG00015000209",965.436636615588,-0.000422790655309897,0.000569047453696644,-0.74297961015969,0.457494025151651,0.874013024008346
"ENSNFUG00015000213",7606.92409206869,-0.000275234353019818,0.000636978250037474,-0.432093800696689,0.665673240161589,0.933685452298921
"ENSNFUG00015000214",647.575692728352,0.00162511992907039,0.00137785526210338,1.17945619817103,0.238216568563963,0.784024461694324
"ENSNFUG00015000218",121.682295519038,0.00269762465799725,0.00197347035425879,1.36694460708554,0.17164266872178,0.756114520687268
"ENSNFUG00015000221",453.796376217157,0.00137805364591819,0.0020857805341593,0.660689666697668,0.508811351928936,0.891453463673919
"ENSNFUG00015000228",10.1041855530455,0.00144811458735991,0.00270236472682144,0.535869408369315,0.592048808316711,0.917715781858776
"ENSNFUG00015000230",123.907296880912,-0.000344002624902404,0.000414607492404401,-0.829706725528418,0.406704617986143,0.853501332879308
"ENSNFUG00015000231",64.8970445146049,0.00279861815713446,0.00137240637774345,2.03920515273037,0.0414295568701551,0.70531780767714
"ENSNFUG00015000246",62.9158502054764,0.000377143132935003,0.000673155450561016,0.560261574976013,0.575301032679008,0.911913136640164
"ENSNFUG00015000247",281.997123566963,-0.000414293269712598,0.000783090178554532,-0.529049247530242,0.596771287185421,0.917799970476684
"ENSNFUG00015000251",4.50430575623662,0.00261501699117871,0.00211694500064279,1.23527866353859,0.216726811704397,0.777653391233004
"ENSNFUG00015000260",26.7651464770421,0.000759292243307543,0.00100845802626939,0.752923992400964,0.451495589704874,0.872552817210836
"ENSNFUG00015000263",6.69423611053498,0.00132166878876557,0.00205537493500755,0.643030508086213,0.520204304156417,0.895024515445397
"ENSNFUG00015000268",19.5950074999243,0.00148339906269067,0.00163938748619487,0.904849570453742,0.365545086352734,0.838210379985892
"ENSNFUG00015000269",7259.98465057885,-0.00131880839313709,0.000993522855343993,-1.3274061950799,0.18437435149684,0.762934924383781
"ENSNFUG00015000273",12.6682843403124,0.000726528824161662,0.00131373519036538,0.553025320087223,0.580246072262303,0.913139719674316
"ENSNFUG00015000278",54.652176080862,-0.000322041002949469,0.000913050634966525,-0.352708810022652,0.724306753887424,0.947997799113474
"ENSNFUG00015000282",3.42156248972513,0.00205386726081963,0.00226350580089092,0.907383254777268,0.364204161424679,0.837291317696647
"ENSNFUG00015000291",36.868144987151,0.00729780157322289,0.00720341997356497,1.01310233194847,0.311011284549653,0.810937908970843
"ENSNFUG00015000294",18.9344494559297,0.00303951216111423,0.00120908270821507,2.5138992894881,0.011940452622565,0.520124134570543
"ENSNFUG00015000299",127.758950362479,-9.67069746081041e-05,0.000901169338469936,-0.107312766291294,0.914540856992539,0.984132884108296
"ENSNFUG00015000302",0.717489094580274,0.00023701176211266,0.00499623186245803,0.0474381030819605,0.962164061322133,NA
"ENSNFUG00015000304",464.258062539874,-0.00033615446543378,0.000548373040081417,-0.613003267600229,0.53987417913667,0.901508010777598
"ENSNFUG00015000306",76.3382243402611,-0.000261633805200181,0.000531773437337132,-0.492002395814125,0.622717649869016,0.924916351354584
"ENSNFUG00015000309",61.5119386208738,-0.00189677244787721,0.00119031266497386,-1.5935077427063,0.111046332762338,0.717161753624791
"ENSNFUG00015000310",1096.49777774259,-0.00111433281228803,0.000705165622576904,-1.58024267861484,0.114051301396817,0.718410617217274
"ENSNFUG00015000320",17.2682119036567,-0.00291242228064594,0.00171481296772621,-1.69839063236601,0.0894340589546795,0.705657986916244
"ENSNFUG00015000330",1294.87034615213,-0.000104499926126654,0.000251525522998631,-0.41546450189559,0.677801896408473,0.937361090674044
