"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSNFUG00015000040",2.15025829112346,-0.0135440044068943,0.015669927021055,-0.864331045619793,0.387406060257468,0.852238616620017
"ENSNFUG00015000041",22.3697216679593,-0.00197913487526001,0.0028253298369113,-0.700496929386352,0.483617022117001,0.896928279585924
"ENSNFUG00015000042",465.438807340511,-0.000601083009014473,0.00092754976407588,-0.648033164682365,0.516963500134964,0.911384076863255
"ENSNFUG00015000043",1388.86718028095,-0.00357165796933424,0.00254011042135247,-1.40610342735909,0.159693414798463,0.724247275941472
"ENSNFUG00015000044",109.707480302001,0.000540465123055552,0.00152719806799035,0.353893273167084,0.723418868477808,0.973597401220326
"ENSNFUG00015000045",264.933105529275,-0.00238889128083322,0.00116209842984802,-2.05567034553661,0.0398143021580296,0.649105984258847
"ENSNFUG00015000046",9.97344002314359,0.00108112756954347,0.00427824939379367,0.252703260149311,0.800497528403033,0.98482442140081
"ENSNFUG00015000047",405.492250988033,0.000202107911280405,0.000668978623739371,0.302114154486265,0.76256504259353,0.98285309343861
"ENSNFUG00015000048",112.823574520479,-0.00104708507864979,0.00127826374319154,-0.819146349278013,0.412702920462159,0.862738018938709
"ENSNFUG00015000049",653.880061821092,-0.00220317841206685,0.00135552117420691,-1.62533677377329,0.104090819874306,0.690001714313962
"ENSNFUG00015000050",259.159213027146,-0.00102494512295594,0.000968028606826938,-1.05879631627371,0.289692551678339,0.801412474588984
"ENSNFUG00015000051",529.078651079918,-0.00246438030367556,0.00118851824570336,-2.07348966882469,0.0381267316026087,0.649105984258847
"ENSNFUG00015000052",180.274064801136,-0.00307030069651101,0.00132306884947999,-2.32059026838833,0.0203089679167677,0.605121695866935
"ENSNFUG00015000053",4.45184059973759,0.00145406006595053,0.00588684615552951,0.24700153996461,0.804907032275448,0.986316673454271
"ENSNFUG00015000054",409.601333627553,0.00174686936994226,0.00123196909646791,1.41794901751236,0.156205649935405,0.722091687296209
"ENSNFUG00015000055",39.4804978908921,0.0039972215213901,0.00315821227601399,1.2656595478867,0.20563499683252,0.753593359700324
"ENSNFUG00015000056",6.98584843599677,0.00301361218469212,0.00353972715557861,0.851368495999095,0.394564686416332,0.855202516192304
