"","Intercept","Q4.00"
"ENSNFUG00015000040",1.32513768236786,-0.0135440044068943
"ENSNFUG00015000041",4.5428024076049,-0.00197913487526001
"ENSNFUG00015000042",8.88054522833132,-0.000601083009014473
"ENSNFUG00015000043",10.5421590152019,-0.00357165796933424
"ENSNFUG00015000044",6.7590207330461,0.000540465123055552
"ENSNFUG00015000045",8.12275694043106,-0.00238889128083322
"ENSNFUG00015000046",3.27761347326331,0.00108112756954347
"ENSNFUG00015000047",8.65665056494446,0.000202107911280405
"ENSNFUG00015000048",6.85367235324984,-0.00104708507864979
"ENSNFUG00015000049",9.4189236288709,-0.00220317841206685
"ENSNFUG00015000050",8.05082668058096,-0.00102494512295594
"ENSNFUG00015000051",9.12111132207223,-0.00246438030367556
"ENSNFUG00015000052",7.58327411216959,-0.00307030069651101
"ENSNFUG00015000053",2.11691485338738,0.00145406006595053
"ENSNFUG00015000054",8.62054358913225,0.00174686936994226
"ENSNFUG00015000055",5.16081610558401,0.0039972215213901
"ENSNFUG00015000056",2.67712768935261,0.00301361218469212
"ENSNFUG00015000058",9.57382315181913,-0.000246807701840881
"ENSNFUG00015000063",6.58231764470968,-0.0015182945862409
"ENSNFUG00015000126",8.97468661432753,-0.000160848957041225
"ENSNFUG00015000127",8.34261737259461,0.00453282839917518
"ENSNFUG00015000133",4.99948299868172,0.00273373642460346
"ENSNFUG00015000165",-0.723880951411191,-0.00281241719164989
"ENSNFUG00015000166",5.81930856443765,0.00503860809190346
"ENSNFUG00015000167",-0.0761467695414695,0.00570162665688552
"ENSNFUG00015000168",5.75757442760743,-0.00563788497001692
"ENSNFUG00015000176",7.05835539275916,-0.000375967965611454
"ENSNFUG00015000179",7.62052476010951,0.0013757073573178
"ENSNFUG00015000180",8.51479245176257,0.00412538547724303
"ENSNFUG00015000184",6.76764337374961,0.00962593257600843
"ENSNFUG00015000189",2.36295168633484,0.00493382437273977
"ENSNFUG00015000192",-0.896988071326982,0.00669070998967308
"ENSNFUG00015000196",7.85217080481216,0.000529657144974284
"ENSNFUG00015000197",7.4845586590568,-0.00134252964159773
"ENSNFUG00015000201",1.36818350359766,0.00340294714092744
"ENSNFUG00015000204",7.04542247093999,-0.000139548816717434
"ENSNFUG00015000207",8.20190424635248,0.00370212058015751
"ENSNFUG00015000208",9.27574320852503,-0.00188340469379844
"ENSNFUG00015000209",9.95723988791701,-0.00137742477676936
"ENSNFUG00015000213",12.9251072910515,-0.00103387016354233
"ENSNFUG00015000214",9.17285397870816,0.00460359025181239
"ENSNFUG00015000218",6.65581779237972,0.00702950480200817
"ENSNFUG00015000221",8.66680464711204,0.00440860347181567
"ENSNFUG00015000228",3.17218490532136,0.0044990906053008
"ENSNFUG00015000230",6.98077522871071,-0.000879790983557481
"ENSNFUG00015000231",5.76356641079907,0.0067409991303843
"ENSNFUG00015000246",5.94999914933379,0.000879179183057128
"ENSNFUG00015000247",8.18258457451742,-0.00139895704694858
"ENSNFUG00015000251",1.9233691762573,0.00636708423939169
"ENSNFUG00015000260",4.69689926919239,0.00140366403613007
"ENSNFUG00015000263",2.56333495085307,0.00445854527686975
"ENSNFUG00015000268",4.1408911444346,0.00429290450090838
"ENSNFUG00015000269",12.9322843859372,-0.00370400272785177
"ENSNFUG00015000273",3.59059024162031,0.00195429984932721
"ENSNFUG00015000278",5.78150862250751,-0.000248185610499327
"ENSNFUG00015000282",1.60594550032187,0.00478289344713574
"ENSNFUG00015000291",4.57971179648873,0.0139800827133184
"ENSNFUG00015000294",4.02827184025934,0.00602630228532291
"ENSNFUG00015000299",7.01658320450647,-0.000539953480416823
"ENSNFUG00015000302",-0.550773738619602,0.00153529101678767
"ENSNFUG00015000304",8.89495159958609,-0.00116193397273255
"ENSNFUG00015000306",6.27903164588639,-0.000863709606104004
"ENSNFUG00015000309",6.02973121563473,-0.00303882378235626
"ENSNFUG00015000310",10.1746351984249,-0.00256206338961644
"ENSNFUG00015000320",4.27504597595331,-0.00667800124754151
"ENSNFUG00015000330",10.3456476219004,-0.000242944981207459
"ENSNFUG00015000338",4.58283547694163,0.000230443698769675
"ENSNFUG00015000351",9.6478026186184,-0.00139900869700761
"ENSNFUG00015000352",8.14013793085652,0.00322589384782829
"ENSNFUG00015000353",-1.7283480137355,-0.00306928367723865
"ENSNFUG00015000357",-1.05361014744063,0.0060959270052112
"ENSNFUG00015000358",-1.58539680215544,0.0116246879070074
"ENSNFUG00015000361",11.0039935134423,-0.000106213351162809
"ENSNFUG00015000364",0.949621732451433,-0.00501560934885846
"ENSNFUG00015000368",8.2653131157172,-0.00183347593956827
"ENSNFUG00015000375",0.179139964487202,0.00442027922241382
"ENSNFUG00015000378",-1.84033716621369,-0.00602560536835599
"ENSNFUG00015000380",0.102247868391099,-0.00606309437647658
"ENSNFUG00015000382",9.27589203695806,0.000891159186928853
"ENSNFUG00015000387",8.16747655197105,1.4911561952969e-05
"ENSNFUG00015000388",3.92311781476466,-0.000736452873554166
"ENSNFUG00015000392",6.13896943080907,0.0120967431362435
"ENSNFUG00015000397",8.28644399576818,0.00147086450608274
"ENSNFUG00015000398",9.09842438997354,0.00103916740376967
"ENSNFUG00015000424",8.87377723989493,0.000197719162466852
"ENSNFUG00015000428",10.8185042431172,0.00175838769363076
"ENSNFUG00015000443",10.9921472217051,0.0060090059629143
"ENSNFUG00015000453",6.34504838823693,-0.000712904195981829
"ENSNFUG00015000459",5.74875612584706,0.00126582732199031
"ENSNFUG00015000463",8.78317713623666,-0.00072721038785746
"ENSNFUG00015000467",9.35038484233896,-0.0020474163232994
"ENSNFUG00015000475",8.05014206493481,0.00217841256878218
"ENSNFUG00015000479",7.62666440060351,-0.00316220661680212
"ENSNFUG00015000482",9.00359371402463,0.00160644136181353
"ENSNFUG00015000486",8.08254566594293,-0.00206387712907461
"ENSNFUG00015000494",8.6270879832196,0.00093507388151361
"ENSNFUG00015000508",10.5694067439454,-0.000153338743876751
"ENSNFUG00015000514",3.82894951402535,0.00102322351027205
"ENSNFUG00015000524",0.0606585702117447,-0.00895851607911571
"ENSNFUG00015000527",6.15363900586674,0.00584312350962223
"ENSNFUG00015000537",-1.93887599726821,0.00354421827126939
"ENSNFUG00015000544",-0.155792136065227,-0.00931416200919122
"ENSNFUG00015000551",0.708648680598529,0.00437105358237234
"ENSNFUG00015000556",2.9367564329491,0.00457856049102799
"ENSNFUG00015000567",0.306006868130876,0.0101646531053747
"ENSNFUG00015000569",4.66114109988036,0.00655381396010399
"ENSNFUG00015000575",-2.29407145422739,0.0129078971599874
"ENSNFUG00015000582",1.81363872052301,0.00225573674927156
"ENSNFUG00015000584",8.52583396797899,0.00129403132990814
"ENSNFUG00015000586",7.72276682844871,0.00165507723749124
"ENSNFUG00015000600",7.04852960948553,0.000141646915343967
"ENSNFUG00015000605",3.34764638981275,0.0105204259392954
"ENSNFUG00015000612",8.64922048163898,0.00244384859225343
"ENSNFUG00015000615",8.38096923442628,0.00558608053989255
"ENSNFUG00015000622",6.22386401160733,0.00167796636153765
"ENSNFUG00015000627",-1.84033716621369,-0.00602560536835599
"ENSNFUG00015000629",8.83957304397791,0.00183194818528302
"ENSNFUG00015000634",5.82026154691425,0.00409607200491702
"ENSNFUG00015000636",1.82772235036585,-0.00456254324856905
"ENSNFUG00015000637",2.42744455321988,0.00673967403332807
"ENSNFUG00015000640",2.39215958644522,0.000736888850821693
"ENSNFUG00015000645",1.82817537734448,-0.0142423462340566
"ENSNFUG00015000647",0.0524270485316388,0.00121817791253737
"ENSNFUG00015000648",-0.716119998636764,-0.00352734421549166
"ENSNFUG00015000652",0.325868249560033,-0.00221612166483493
"ENSNFUG00015000654",-1.70905758372246,-0.00367527733969317
"ENSNFUG00015000655",4.49340163894985,-0.000541568701955569
"ENSNFUG00015000656",10.8193134514148,-0.0016545918113183
"ENSNFUG00015000657",-1.84863072460325,-0.00576507207869882
"ENSNFUG00015000659",8.64557973654024,0.00100781709052395
"ENSNFUG00015000663",1.30328280301213,0.00128668787825791
"ENSNFUG00015000666",1.89912743222324,-0.00955697932454606
"ENSNFUG00015000668",0.423596968168912,-0.00254088800602285
"ENSNFUG00015000670",4.30662240604308,0.00242619238366024
"ENSNFUG00015000671",6.05098548192937,-9.97765614048449e-05
"ENSNFUG00015000672",8.9481525757989,0.000280068142746533
"ENSNFUG00015000674",-0.872573854828851,-0.00412780452469677
"ENSNFUG00015000677",2.06531630724924,-0.0143780011607298
"ENSNFUG00015000678",-0.829443490028003,0.00224240020525817
"ENSNFUG00015000684",1.89298293291738,0.0014637049818459
"ENSNFUG00015000685",0.337122937579062,0.0103441405195716
"ENSNFUG00015000686",2.22343512808101,0.00207143685703621
"ENSNFUG00015000687",0.0870485600362245,0.000749165565595708
"ENSNFUG00015000690",1.64413161257404,0.012251451580443
"ENSNFUG00015000692",4.30290652784293,0.0081275132015045
"ENSNFUG00015000693",0.750276061770065,-0.00328535483351481
"ENSNFUG00015000698",0.0551467283648998,0.0041539828790335
"ENSNFUG00015000699",7.37853489706767,-0.00487054524193074
"ENSNFUG00015000701",9.11202502622037,-0.000321858113762069
"ENSNFUG00015000703",6.23805102165657,-0.00291143608099509
"ENSNFUG00015000706",4.80980217700779,-0.00196502144157618
"ENSNFUG00015000711",9.58971138159328,-0.00118032824909643
"ENSNFUG00015000718",-0.0477340528073693,-0.00672761832145132
"ENSNFUG00015000722",6.80956521284027,0.00147025109806534
"ENSNFUG00015000724",1.49900658731376,-0.00990259671358519
"ENSNFUG00015000728",-0.43539980350894,-0.0056937302252635
"ENSNFUG00015000729",1.72416265040006,0.00270034568009645
"ENSNFUG00015000730",1.03395765655259,-0.00252315071919818
"ENSNFUG00015000732",1.24964671885023,-0.00352169271515921
"ENSNFUG00015000733",9.18679543618407,0.00170402982933662
"ENSNFUG00015000734",-1.46795185767738,-0.00477498274060804
"ENSNFUG00015000735",0.64337155602763,0.00349432684836629
"ENSNFUG00015000737",5.8440918168559,-0.000156883094434032
"ENSNFUG00015000739",2.58105115905693,0.00229207721688647
"ENSNFUG00015000740",3.29289305951015,-0.00115916990758993
"ENSNFUG00015000742",2.36804995482431,-0.00407594035147487
"ENSNFUG00015000745",7.78508501314712,0.0025008557124543
"ENSNFUG00015000747",2.22143028737483,0.00525034862665354
"ENSNFUG00015000751",-0.267655627594277,0.0125591991104132
"ENSNFUG00015000756",0.474728118739243,-0.00310164961958179
"ENSNFUG00015000758",5.20743858789706,-0.000415642371827498
"ENSNFUG00015000760",-1.01958707544417,0.00504034901534679
"ENSNFUG00015000762",9.04513983899516,0.00125709918762618
"ENSNFUG00015000763",2.7978860032189,0.00768137372264666
"ENSNFUG00015000768",2.80583690041809,0.00727784461111171
"ENSNFUG00015000771",NA,NA
"ENSNFUG00015000772",10.2411501214513,0.00198865961283975
"ENSNFUG00015000776",3.36840893819351,0.00402878373943446
"ENSNFUG00015000781",3.31274802069137,0.00632797615639889
"ENSNFUG00015000784",NA,NA
"ENSNFUG00015000786",9.68412108815396,-0.000943892724885512
"ENSNFUG00015000802",10.8629077278798,-7.81937990696458e-05
"ENSNFUG00015000808",3.86357418077025,-0.00358829817909446
"ENSNFUG00015000840",9.53904563476661,0.00121526194968605
"ENSNFUG00015000843",7.34230465408145,-0.00103839378439717
"ENSNFUG00015000853",8.01366064480124,-0.00168865833888355
"ENSNFUG00015000865",8.33698474726594,-0.0007788197548449
"ENSNFUG00015000870",6.26842958802906,0.000855287777235207
"ENSNFUG00015000910",-1.70165794632856,-0.00390772121780262
"ENSNFUG00015000922",6.68831719462954,0.00125738974320603
"ENSNFUG00015000943",2.14381365082888,0.0010147034557725
"ENSNFUG00015000946",-1.44699146509701,0.0010409175976277
"ENSNFUG00015000960",7.30340249990177,-0.00486433048338064
"ENSNFUG00015000976",9.88893861203354,-0.000673174232923066
"ENSNFUG00015000983",7.09617545150705,0.000255348236725282
"ENSNFUG00015000986",8.92595884015696,0.00121472756068348
"ENSNFUG00015000988",11.9042980211344,-9.95213771418377e-05
"ENSNFUG00015000998",6.15201649237347,0.000623746113568693
"ENSNFUG00015001001",5.85220967910756,-0.00195702798677639
"ENSNFUG00015001009",4.50978176858727,0.0035512551371023
"ENSNFUG00015001011",10.2036724236041,-7.39199663456203e-05
"ENSNFUG00015001019",7.4859449148606,-0.000584292616638327
"ENSNFUG00015001021",7.09922006480485,-0.0014640934154357
"ENSNFUG00015001025",8.8388880875342,0.000453701564294166
"ENSNFUG00015001032",-0.32154396740619,0.00276790243123099
"ENSNFUG00015001040",8.30947071800282,0.000146843621075258
"ENSNFUG00015001058",1.05812249746888,0.00346071891286383
"ENSNFUG00015001063",-0.980437361339491,-0.0071614875225545
"ENSNFUG00015001064",9.62576744119651,-0.00912298494422967
"ENSNFUG00015001073",6.86998020480032,-0.000320528185041598
"ENSNFUG00015001084",1.12244516510229,-0.00174045541921461
"ENSNFUG00015001116",11.5225193311414,-0.00157613001362514
"ENSNFUG00015001121",8.71429625261683,-0.00204973031526844
"ENSNFUG00015001123",10.4000514226009,0.000955195271750454
"ENSNFUG00015001127",7.87717150652547,0.00043156462079021
"ENSNFUG00015001129",9.45219408809281,0.00135819343020276
"ENSNFUG00015001136",4.39657154837202,-0.00279644002509105
"ENSNFUG00015001137",7.85686560029732,0.00419791355450636
"ENSNFUG00015001143",5.76660340652378,-0.00242249092325372
"ENSNFUG00015001145",-0.439431499383944,0.00178929523863634
"ENSNFUG00015001146",10.9426701159754,-0.00134979389208951
"ENSNFUG00015001150",8.94486065681238,0.000539642873031621
"ENSNFUG00015001151",9.68499609553527,0.000242307098594806
"ENSNFUG00015001156",-0.875365703522642,0.00817926121327042
"ENSNFUG00015001159",3.97248606844958,0.00317188054185093
"ENSNFUG00015001160",6.96594658593617,0.000526912038965762
"ENSNFUG00015001161",2.16985221374569,0.00902316934833935
"ENSNFUG00015001164",6.79186923199429,0.00250661541240916
"ENSNFUG00015001168",0.385926888286139,-0.0107084112961547
"ENSNFUG00015001171",-1.30635561691036,-0.0098513207176444
"ENSNFUG00015001172",0.637335244461736,0.00586220578463793
"ENSNFUG00015001173",-0.347052000107385,-0.000449351183447311
"ENSNFUG00015001174",0.467191952623904,0.00259929677653686
"ENSNFUG00015001176",2.05172783387277,0.000356161962037688
"ENSNFUG00015001178",6.4747820911039,-0.0023869531605436
"ENSNFUG00015001179",3.86411824745587,-0.000641990776614882
"ENSNFUG00015001181",9.03671786299208,0.00732693701128858
"ENSNFUG00015001182",6.57318391022186,-0.00157501815549026
"ENSNFUG00015001185",3.02383835922453,0.00268334711558311
"ENSNFUG00015001190",3.78588041200097,0.00473033603423687
"ENSNFUG00015001192",0.681536900964181,0.00544991807957053
"ENSNFUG00015001193",6.2209580241632,0.00366548159253763
"ENSNFUG00015001194",9.21497549265359,0.000716408073955242
"ENSNFUG00015001195",1.72700316115014,0.00396609218575351
"ENSNFUG00015001198",8.21394228308532,0.00323345199981885
"ENSNFUG00015001199",1.55609793647959,-0.000636284372156648
"ENSNFUG00015001203",0.722419262992175,-0.0060626128672988
"ENSNFUG00015001205",7.2378903124215,6.74300510857759e-05
"ENSNFUG00015001208",6.86936115946163,-0.00230106599696298
"ENSNFUG00015001218",6.99623913382458,0.00591454887422699
"ENSNFUG00015001223",9.20210219276873,-0.00214081092672829
"ENSNFUG00015001228",10.5537384720042,-8.0702293924678e-05
"ENSNFUG00015001231",8.91926971544313,-0.00144461732037182
"ENSNFUG00015001233",7.34435670969801,0.000538478800671123
"ENSNFUG00015001235",7.24085707388437,-0.00152174448736901
"ENSNFUG00015001240",5.83415593758258,-0.000592166089225367
"ENSNFUG00015001252",7.09079812714126,-1.00013725007429e-05
"ENSNFUG00015001259",NA,NA
"ENSNFUG00015001260",1.81198804370485,0.000820177805752618
"ENSNFUG00015001261",5.11510323953783,-0.000431822183091175
"ENSNFUG00015001262",8.04660407107429,0.00200987721047444
"ENSNFUG00015001264",0.410934384349976,-0.0141322489729462
"ENSNFUG00015001265",3.45864267133394,-0.00405127190571884
"ENSNFUG00015001267",8.80187719746163,0.00051961747689563
"ENSNFUG00015001272",9.36451753977026,-0.00121265784976388
"ENSNFUG00015001273",0.063319967827386,-0.0214494770020564
"ENSNFUG00015001274",6.04723576303325,-0.000685327193056656
