"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSNFUG00015000040",2.15025829112346,-3.4936698300864,2.49959712480441,-1.39769317039832,0.162205226031812,NA
"ENSNFUG00015000041",22.3697216679593,-0.385286818407176,0.442204269440576,-0.871286970825936,0.383597482771289,0.59251644035106
"ENSNFUG00015000042",465.438807340511,-0.123969410060333,0.142869372880407,-0.867711585492192,0.385552241896131,0.59355216180525
"ENSNFUG00015000043",1388.86718028095,-0.463291477783349,0.378534663783714,-1.22390766846141,0.220987060451621,0.421278121752028
"ENSNFUG00015000044",109.707480302001,0.400644681001989,0.211418452240571,1.89503175695421,0.0580881945528806,0.176020348647571
"ENSNFUG00015000045",264.933105529275,-0.382877120860228,0.149512633834644,-2.5608345665536,0.0104421066586679,0.0537611498281002
"ENSNFUG00015000046",9.97344002314359,-0.848120605912881,0.705553233678486,-1.20206465710759,0.229338478288638,0.432071099495112
"ENSNFUG00015000047",405.492250988033,0.0936637849616933,0.103734600764294,0.902917486273615,0.36656968934076,0.576396701274594
"ENSNFUG00015000048",112.823574520479,-0.0457052351840003,0.202061107972648,-0.226195113164416,0.821049671256076,0.907513262818828
"ENSNFUG00015000049",653.880061821092,-0.485446343467522,0.167208865140415,-2.90323328885622,0.00369331405441876,0.0254248312279768
"ENSNFUG00015000050",259.159213027146,-0.198763091627395,0.143257599249789,-1.38745234227208,0.16530387375771,0.351986097599418
"ENSNFUG00015000051",529.078651079918,-0.191000619466166,0.17906073682938,-1.06668062942332,0.286116077102594,0.496475662490668
"ENSNFUG00015000052",180.274064801136,-0.338400886131075,0.186634883187586,-1.81317061607904,0.0698055103660631,0.198164211876724
"ENSNFUG00015000053",4.45184059973759,-0.824012289443279,0.994199133772939,-0.828820164342923,0.407206176284631,0.613812349308664
"ENSNFUG00015000054",409.601333627553,0.393747148717445,0.153645839792846,2.56269319916711,0.0103863783253598,0.0536181534806072
"ENSNFUG00015000055",39.4804978908921,0.62131070678898,0.46721212245772,1.3298257406521,0.183575692824909,0.375672951487867
"ENSNFUG00015000056",6.98584843599677,0.17779597761355,0.587926279836684,0.302412026322312,0.762337988004314,0.875819347858321
"ENSNFUG00015000058",758.100470095401,-0.0936712803394077,0.0845471317433057,-1.10791789630196,0.267897275895702,0.477211402882297
"ENSNFUG00015000063",92.8158113924579,0.0883405612443294,0.193193889666703,0.457263743676025,0.64748148626486,0.799429677300622
"ENSNFUG00015000126",500.97349674339,-0.13221312534023,0.132277492100686,-0.999513395972105,0.317546053015949,0.52981071757732
"ENSNFUG00015000127",363.860925150646,0.629954010880969,0.248159728569821,2.538502175641,0.0111328110691634,0.0563181079961302
"ENSNFUG00015000133",33.9983074212329,-0.0548667211840144,0.27471449204051,-0.199722704020739,0.841697456266337,0.918698313153317
"ENSNFUG00015000165",0.587714428971847,2.14387842934335,1.83358554714182,1.16922738221035,0.242312031709819,NA
"ENSNFUG00015000166",64.2484903845189,1.55095849616,0.700650137497544,2.21359907485273,0.0268563710264865,0.104495037351982
"ENSNFUG00015000167",1.1018236552873,1.82460399481915,3.15434389230867,0.578441684582376,0.562965957822714,NA
"ENSNFUG00015000168",48.6311647164503,-1.07009332944972,0.319025015810375,-3.35426150432595,0.000795771190276458,0.00845715863195595
"ENSNFUG00015000176",132.018551655622,0.0375049621613886,0.201105013261786,0.186494416787944,0.852057056814414,0.924321800495345
"ENSNFUG00015000179",202.765991593553,0.25979034647869,0.141491890343135,1.83607940955956,0.0663459130748807,0.191732298067725
"ENSNFUG00015000180",405.220191464863,1.3811920889809,0.491695686712777,2.80903844858766,0.00496897118606167,0.0317183381545608
"ENSNFUG00015000184",143.305235612249,2.18187075334983,0.583277685544065,3.74070671212914,0.000183503553109854,0.00303365555324991
"ENSNFUG00015000189",5.85824761574067,0.470899986689751,0.616727449962831,0.763546339178077,0.445137637570292,0.64735950095119
"ENSNFUG00015000192",0.707696243976113,-1.67045154068038,2.42398575704527,-0.689134222767295,0.490738805477889,NA
"ENSNFUG00015000196",233.791794601751,1.05491314263436,0.750517479991583,1.40558104342378,0.159848568351118,0.344228250253418
"ENSNFUG00015000197",173.899188473077,-0.463344487118039,0.281464232820623,-1.64619313251545,0.0997240027170869,0.251724287293821
"ENSNFUG00015000201",2.77222657538933,-0.590996783780039,0.991277492147861,-0.596197117821661,0.551043550827879,NA
"ENSNFUG00015000204",131.617291560331,0.231471446973403,0.266219568158996,0.869475705990029,0.38458699038713,0.592931994135539
"ENSNFUG00015000207",322.45240296739,1.23544470337907,0.772211129674213,1.59987943180809,0.109625333028056,0.268425534102458
"ENSNFUG00015000208",595.588577489518,-0.48425731243164,0.129199696979297,-3.74813040396865,0.000178157625148177,0.00298428770270974
"ENSNFUG00015000209",965.436636615588,-0.177078305606563,0.191777954077321,-0.923350686780026,0.35582448142466,0.56631338537266
"ENSNFUG00015000213",7606.92409206869,-0.354975521609673,0.200036075595913,-1.77455751694884,0.0759709771469518,0.209923278909643
"ENSNFUG00015000214",647.575692728352,1.23969278155411,0.329538418100008,3.76190669574038,0.000168622956489787,0.00287939706714839
"ENSNFUG00015000218",121.682295519038,1.67140134294611,0.513693982800071,3.25369071647587,0.00113916230318347,0.0110503112199988
"ENSNFUG00015000221",453.796376217157,1.49209701375059,0.71998430811381,2.072402130068,0.0382279548916748,0.132478620865395
"ENSNFUG00015000228",10.1041855530455,1.87141766330733,0.765973250282103,2.44318931844956,0.014558098154022,0.0681353086222839
"ENSNFUG00015000230",123.907296880912,0.0516799622926023,0.146678120750701,0.352335863236475,0.724586395377011,0.85241739348556
"ENSNFUG00015000231",64.8970445146049,0.875907753340795,0.396511902773528,2.20903268530902,0.0271723675473887,0.105311790331624
"ENSNFUG00015000246",62.9158502054764,0.362905772317336,0.220433851418007,1.64632505390091,0.0996968539854588,0.251724287293821
"ENSNFUG00015000247",281.997123566963,-0.683136203304335,0.215423885217313,-3.17112562803891,0.00151849457226884,0.0135360077840793
"ENSNFUG00015000251",4.50430575623662,-0.00491998645144534,0.835386229067704,-0.00588947516759532,0.995300905857958,0.997574715564857
"ENSNFUG00015000260",26.7651464770421,-0.408144847204967,0.373392957416524,-1.09307055502302,0.27436282295052,0.483677219147238
"ENSNFUG00015000263",6.69423611053498,0.885816809275706,0.683611482677975,1.29578983343816,0.195047901609686,0.390578356167441
"ENSNFUG00015000268",19.5950074999243,1.40328916785088,0.407471601319539,3.44389440468127,0.000573399600473046,0.0067457796020768
"ENSNFUG00015000269",7259.98465057885,-0.781310018002085,0.280863417377279,-2.78181482408072,0.00540558734074659,0.0336031152316014
"ENSNFUG00015000273",12.6682843403124,0.73002853121864,0.427290306945667,1.70850711881809,0.0875422866140105,0.230803670310684
"ENSNFUG00015000278",54.652176080862,0.543272875737262,0.282653429948992,1.92204593390323,0.0545999782010932,0.169063589732077
"ENSNFUG00015000282",3.42156248972513,0.388653624635504,0.85629335830062,0.453879060100171,0.649915875850624,0.801502178683409
"ENSNFUG00015000291",36.868144987151,3.06223139491554,2.37157450767502,1.29122293438616,0.196626384642306,0.392496290148669
"ENSNFUG00015000294",18.9344494559297,-0.211272599231612,0.491956049601514,-0.429454215275417,0.667592706416904,0.814470146619766
"ENSNFUG00015000299",127.758950362479,-0.0278551865726402,0.31959246898223,-0.0871584573358298,0.930545559888054,0.96563013465145
"ENSNFUG00015000302",0.717489094580274,-0.363020697462064,1.92688458072285,-0.18839773855364,0.850564872330144,NA
"ENSNFUG00015000304",464.258062539874,-0.433221329214814,0.150230417524041,-2.88371247550774,0.00393017412833207,0.0265444170516687
"ENSNFUG00015000306",76.3382243402611,-0.0930539523907801,0.190361299765755,-0.488828099541689,0.624963402543898,0.783870357598374
"ENSNFUG00015000309",61.5119386208738,0.40326693484357,0.409843557880589,0.983953333142459,0.325138458768606,0.537207211005368
"ENSNFUG00015000310",1096.49777774259,-0.390842140346293,0.227867053427306,-1.71522005690471,0.0863048889424664,0.228464080030195
"ENSNFUG00015000320",17.2682119036567,-0.569116414304503,0.573294149951455,-0.992712753745515,0.320849957864102,0.532818949313098
"ENSNFUG00015000330",1294.87034615213,-0.150187418827219,0.0789820440187789,-1.90153876989447,0.057231479338628,0.174173407191628
"ENSNFUG00015000338",24.1718614597718,-0.140122332985713,0.367337236413569,-0.381454203646143,0.70286624708298,0.837701643875845
"ENSNFUG00015000351",778.798992967203,-0.16598135484083,0.103133432668545,-1.60938456663484,0.107532277842196,0.264967808345938
"ENSNFUG00015000352",304.675403701691,0.774910517929511,0.276982271981428,2.79768994739659,0.00514694937343745,0.0325174990245944
"ENSNFUG00015000353",0.20860616628841,0.555981265504608,4.57982241728652,0.121397996438914,0.903375803754714,NA
"ENSNFUG00015000357",0.567701168878208,-0.0497435914009889,2.22413158828194,-0.0223653994498653,0.982156480682879,NA
"ENSNFUG00015000358",0.39719088890585,-2.27579180253407,3.22864018735326,-0.704876254544701,0.480887248562626,NA
"ENSNFUG00015000361",2048.6864044302,0.0852753630211893,0.151328153469933,0.563512876261536,0.573085694584281,0.74752245282992
"ENSNFUG00015000364",1.83364911937185,0.0163777748154152,1.60422169495144,0.0102091717541016,0.991854400977877,NA
"ENSNFUG00015000368",296.192414170897,-0.620781815894005,0.23656870808402,-2.62410790049852,0.00868762579777277,0.0475504755255428
"ENSNFUG00015000375",1.26516986180224,1.7127102961886,1.45213120678177,1.17944596754747,0.238220640187205,NA
"ENSNFUG00015000378",0.213639719155634,-0.400771236948029,4.75043280415635,-0.0843652049129878,0.932766071085841,NA
"ENSNFUG00015000380",0.991613654896807,-0.259482314747333,1.90428733363522,-0.136262164939148,0.891614032859115,NA
"ENSNFUG00015000382",632.40608670456,0.230425791423767,0.134539221229891,1.71270347276674,0.0867671059311009,0.229237810225333
"ENSNFUG00015000387",287.137234747165,-0.0980841718072495,0.159014047472349,-0.616827087709375,0.537348783136639,0.721277122837141
"ENSNFUG00015000388",14.935341163049,0.480615938990295,0.450435635619609,1.06700247712233,0.285970717360871,0.496415205438719
"ENSNFUG00015000392",100.556642255774,3.02568029697392,1.59989602320475,1.89117308443156,0.0586012430412703,0.176878901094884
"ENSNFUG00015000397",322.809544700615,0.165200159439665,0.164799625131372,1.00243043215647,0.316135750323101,0.528241053781596
"ENSNFUG00015000398",560.969104137972,-0.187230173038733,0.221577554489178,-0.844987090278036,0.398118046976608,0.605162160499674
"ENSNFUG00015000424",471.160996703059,-0.160569333867735,0.12510160821875,-1.28351134852692,0.199312986251631,0.395789821079662
"ENSNFUG00015000428",1880.61853207419,-0.179537482694027,0.269016374210779,-0.667384962051997,0.504526268938413,0.696224391240487
"ENSNFUG00015000443",2377.45902187987,0.985502323126819,0.217123590083609,4.53890027678396,5.65483694665587e-06,0.000295673451203053
"ENSNFUG00015000453",80.092530175136,-0.225212063172811,0.292820659398844,-0.769112615329698,0.441826459771474,0.644628914375642
"ENSNFUG00015000459",55.4054188747556,-0.49032832090749,0.362534802091244,-1.35250000297649,0.176215417832991,0.366139536240365
"ENSNFUG00015000463",433.576107921995,-0.245785358715806,0.123381401901692,-1.99207785717691,0.0463625160551025,0.151240611377559
"ENSNFUG00015000467",625.568574159036,-0.74654284236895,0.159380415799953,-4.6840312131321,2.81287145300906e-06,0.00017787016828637
"ENSNFUG00015000475",278.91845994962,0.850773877534731,0.216675802852125,3.92648309749363,8.61969465630851e-05,0.00184993752590681
"ENSNFUG00015000479",185.505461870259,-0.624221724764406,0.241585763493207,-2.58385144777771,0.00977038668480439,0.0516602494295837
"ENSNFUG00015000482",532.142616409669,0.0817453801290355,0.103384161910357,0.790695389105305,0.429121767396032,0.633446087194245
"ENSNFUG00015000486",259.630823126736,-0.237118408804077,0.218218156400701,-1.08661173165018,0.277208438128916,0.487130937519636
"ENSNFUG00015000494",403.699778037868,0.197018515771333,0.191405518624009,1.02932515837409,0.303326904912267,0.51546432715295
"ENSNFUG00015000508",1514.22995846346,0.440846395662447,0.23676304868553,1.86197296457346,0.0626069011114796,0.184779848890138
"ENSNFUG00015000514",14.8326084050748,0.0717735008475806,0.52915890137232,0.135636952645875,0.89210829140445,0.946210885657251
"ENSNFUG00015000524",0.924429628338571,2.66437248682858,2.41043385592237,1.10534976111553,0.269008063726229,NA
"ENSNFUG00015000527",82.8334899053598,1.12814361478514,0.315831449762738,3.57197997739818,0.000354292504362946,0.00476036442615153
"ENSNFUG00015000537",0.235778192796796,-0.42808375004602,4.43194093379593,-0.0965905810661083,0.923051536738652,NA
"ENSNFUG00015000544",0.816692372404838,0.935442199976078,2.01943790703409,0.463219095134221,0.643207330416044,NA
"ENSNFUG00015000551",1.81602638348474,-0.144373288293007,1.13018536116795,-0.127743017431945,0.898352345961217,NA
"ENSNFUG00015000556",8.53462161936923,-0.342936768012803,0.636763960034319,-0.538561836939264,0.590189226337149,0.760328451959777
"ENSNFUG00015000567",1.68090431412009,-0.0156451356467534,1.43564382950796,-0.0108976441964129,0.991305110045797,NA
"ENSNFUG00015000569",30.0469211401603,1.02121782567217,0.389282639704462,2.62333256486204,0.00870742320299984,0.0475816118046724
"ENSNFUG00015000575",0.213707516921896,-0.253027017335436,4.53592827808421,-0.0557828523343195,0.95551479552622,NA
"ENSNFUG00015000582",3.84503184731723,-0.479293957319211,1.10589790092422,-0.433398017049002,0.664725640872553,0.812045601488537
"ENSNFUG00015000584",379.500776214823,0.309340294473056,0.152361343634521,2.03030694724701,0.0423253484910895,0.142102775297361
"ENSNFUG00015000586",219.453173091645,0.660519832739495,0.201112911903429,3.28432335093763,0.00102227560970139,0.0101599935964183
"ENSNFUG00015000600",132.851756585422,-0.110520001397857,0.182128041286937,-0.606825838662242,0.543966498632515,0.726022228207167
"ENSNFUG00015000605",13.9104075727857,2.07666734104142,0.892171387558585,2.32765516805486,0.019930421503315,0.0852445738997206
"ENSNFUG00015000612",425.212079889663,0.664301024721834,0.225126373455255,2.95079165770805,0.00316960637339578,0.0227516796614628
"ENSNFUG00015000615",384.636119249145,0.877005271641864,0.314329654975011,2.79008123402033,0.00526948184680314,0.0330222060315801
"ENSNFUG00015000622",77.5739800698025,0.183289285058628,0.201889449837599,0.907869555373332,0.363947144292937,0.573780324485204
"ENSNFUG00015000627",0.213639719155634,-0.400771236948029,4.75043280415635,-0.0843652049129878,0.932766071085841,NA
"ENSNFUG00015000629",477.71133829377,-0.233679067672668,0.275463522614449,-0.848312202845588,0.396264123422535,0.603282117024036
"ENSNFUG00015000634",62.6960420213388,0.260637913729628,0.242334399949368,1.07552998577208,0.282137514633782,0.492797754480263
"ENSNFUG00015000636",3.37199161104482,0.756290462342742,1.09911513292351,0.688090300723185,0.491395918016347,0.686366839308399
"ENSNFUG00015000637",6.45044806807623,0.362854825975909,0.709337145268171,0.511540708669258,0.608972490716208,0.77209012215805
"ENSNFUG00015000640",5.31082637459508,0.658351757493367,0.722636239994978,0.911041712353012,0.362273396010892,0.572262044353131
"ENSNFUG00015000645",2.80600244037521,-0.961530088769894,1.37967460644984,-0.69692526359102,0.485849566409499,NA
"ENSNFUG00015000647",1.0843914414701,1.06030400721226,1.30318539148262,0.81362484121002,0.415859902523367,NA
"ENSNFUG00015000648",0.553640898670162,1.30070094365047,1.98504891015315,0.655248813768581,0.512307570668493,NA
"ENSNFUG00015000652",1.18579593577553,0.939460637538652,1.37218841378807,0.68464405332295,0.493568560940264,NA
"ENSNFUG00015000654",0.237777553870352,-1.30914590146414,4.42241174599359,-0.296025331121675,0.767210736460895,NA
"ENSNFUG00015000655",22.0208594564678,-0.134854832358186,0.531452669593409,-0.253747586706747,0.799690568031383,0.895651665695192
"ENSNFUG00015000656",1744.81138077871,-0.443501280379257,0.115920067928267,-3.82592322714737,0.000130282891363046,0.00242132691500376
"ENSNFUG00015000657",0.166011445045185,-0.439537591085901,4.75043280415635,-0.092525799060105,0.926280294450518,NA
