"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSNFUG00015000040",2.15025829112346,-0.00600440589176094,0.00550530980379293,-1.09065722107485,0.275423740866077,NA
"ENSNFUG00015000041",22.3697216679593,-0.000534636896960625,0.000997136693400923,-0.536172122136179,0.59183959859344,0.889823925033842
"ENSNFUG00015000042",465.438807340511,-7.83968692120307e-05,0.000331177506052515,-0.23672160028767,0.812872776566321,0.954815429173394
"ENSNFUG00015000043",1388.86718028095,-0.00126737066201214,0.000888462610288095,-1.42647608051978,0.153730966538734,0.620705252854465
"ENSNFUG00015000044",109.707480302001,1.74630812040089e-05,0.000542529891234873,0.0321882378946173,0.974321936120432,0.993989702050685
"ENSNFUG00015000045",264.933105529275,-0.000679008284873917,0.000428513497803201,-1.58456685344777,0.113064780992849,0.57453107442648
"ENSNFUG00015000046",9.97344002314359,0.000111751678162888,0.00151977302678448,0.0735318209978574,0.941382923110741,0.988101865431603
"ENSNFUG00015000047",405.492250988033,0.000115869136177898,0.000234349039197166,0.494429747076595,0.621002709924177,0.900790840205731
"ENSNFUG00015000048",112.823574520479,-0.000341174421301516,0.000451820014060703,-0.755111351166658,0.450182172873812,0.83097203188641
"ENSNFUG00015000049",653.880061821092,-0.000747116280560474,0.000479362814605518,-1.55856119372817,0.119100273855789,0.581293438500719
"ENSNFUG00015000050",259.159213027146,-0.000345291271516499,0.000342402812134066,-1.00843585180984,0.313245268817127,0.749679008211764
"ENSNFUG00015000051",529.078651079918,-0.000937540851583413,0.000406200965428502,-2.30807145077659,0.0209951627693306,0.341223597392956
"ENSNFUG00015000052",180.274064801136,-0.00088621202893941,0.000489529524138968,-1.81033417851184,0.0702439798440783,0.492706466253538
"ENSNFUG00015000053",4.45184059973759,0.000480058138312722,0.00207775290907454,0.23104678916154,0.817278452752055,0.956499679157037
"ENSNFUG00015000054",409.601333627553,0.000640358260373724,0.000433496760293923,1.47719272443823,0.139623983506035,0.606275893174464
"ENSNFUG00015000055",39.4804978908921,0.00137921237024633,0.00112204868666242,1.22919119877842,0.219000127990817,0.683213136419408
"ENSNFUG00015000056",6.98584843599677,0.000917793638418243,0.0012632155216737,0.726553484081805,0.467499532296824,0.83803393168282
"ENSNFUG00015000058",758.100470095401,-0.000108441556590227,0.000193816892087183,-0.559505187718351,0.575816991739007,0.883265077027342
"ENSNFUG00015000063",92.8158113924579,-0.000575669916124181,0.000437736081204685,-1.31510730059055,0.1884738433585,0.658023000544479
"ENSNFUG00015000126",500.97349674339,-1.73078529072236e-05,0.000305497815700605,-0.0566545880779249,0.954820349338854,0.990898436092238
"ENSNFUG00015000127",363.860925150646,0.00169584979000868,0.00067041322822774,2.52955896245024,0.0114205983135718,0.267396856107933
"ENSNFUG00015000133",33.9983074212329,0.000972108779846374,0.000575716638944434,1.68851951478894,0.0913115461115035,0.541820687188449
"ENSNFUG00015000165",0.587714428971847,0.000453192346186247,0.00469629594550012,0.0964999547399658,0.923123509871826,NA
"ENSNFUG00015000166",64.2484903845189,0.00130249968461366,0.00183937068982609,0.708122452868273,0.478869217480795,0.842806019513882
"ENSNFUG00015000167",1.1018236552873,0.00206840752873571,0.00703986306591697,0.293813602532948,0.76890034030882,NA
"ENSNFUG00015000168",48.6311647164503,-0.00202886754358658,0.000899912523497565,-2.25451640088445,0.024163700070752,0.355860717246661
"ENSNFUG00015000176",132.018551655622,-0.000126338750828842,0.000448157078510185,-0.281907297434265,0.778014593845574,0.946415427913241
"ENSNFUG00015000179",202.765991593553,0.000440502588889832,0.000358585843439263,1.22844389132847,0.219280379951954,0.683268685373461
"ENSNFUG00015000180",405.220191464863,0.00113040638662741,0.00138478484984889,0.816304703760126,0.414325884790754,0.811930091759184
"ENSNFUG00015000184",143.305235612249,0.00390871349373142,0.00188812068087622,2.07016083946366,0.0384372851070603,0.411442941997237
"ENSNFUG00015000189",5.85824761574067,0.00159785081403132,0.00133584135065589,1.19613815910609,0.231642648639229,0.690871549092779
"ENSNFUG00015000192",0.707696243976113,0.000862594378185809,0.00500452555263386,0.172362868190738,0.863152262143117,NA
"ENSNFUG00015000196",233.791794601751,-0.000405634026155183,0.00159157438296721,-0.2548633796172,0.798828621257895,0.951896478295752
"ENSNFUG00015000197",173.899188473077,-0.000301847300103715,0.000688356149159554,-0.438504545172226,0.661020576056021,0.914108873228565
"ENSNFUG00015000201",2.77222657538933,0.00142030853359409,0.00190191429838422,0.746778408890833,0.455197330678412,0.833473252369973
"ENSNFUG00015000204",131.617291560331,-8.86187480603414e-05,0.000613349058620329,-0.144483384811384,0.885118775784626,0.97354138505405
"ENSNFUG00015000207",322.45240296739,0.000737766917768119,0.00168323521924508,0.438302923639514,0.661166706849788,0.914188931845353
"ENSNFUG00015000208",595.588577489518,-0.000587395611573629,0.000428029048626408,-1.3723265125548,0.169961815711112,0.639964507587176
"ENSNFUG00015000209",965.436636615588,-0.000356192179633916,0.000452502798436308,-0.787160169759815,0.431188110187331,0.821869184895912
"ENSNFUG00015000213",7606.92409206869,-0.000179991957458746,0.000508815570758258,-0.353746952339754,0.72352853191009,0.931889278326018
"ENSNFUG00015000214",647.575692728352,0.00140199902114182,0.00109329709786324,1.28235867805916,0.199716852693622,0.664939960795409
"ENSNFUG00015000218",121.682295519038,0.00233339096567122,0.00156715482555354,1.48893455045007,0.136504604325611,0.602787347254351
"ENSNFUG00015000221",453.796376217157,0.001072491042773,0.0016627616978787,0.645005862320049,0.518923386702643,0.860480664607653
"ENSNFUG00015000228",10.1041855530455,0.00115473995658341,0.00215893934471902,0.534864473801926,0.59274357594914,0.889823925033842
"ENSNFUG00015000230",123.907296880912,-0.000260162655319176,0.000331557302154631,-0.784668754476237,0.432647806944491,0.822920433972535
"ENSNFUG00015000231",64.8970445146049,0.00241503344383674,0.00107886639888185,2.23849166712367,0.0251890102152813,0.35819785434229
"ENSNFUG00015000246",62.9158502054764,0.000354292534300427,0.000535687788628723,0.66137877663286,0.508369433051066,0.856696386355354
"ENSNFUG00015000247",281.997123566963,-0.000405175309888575,0.000620790470861483,-0.652676432559129,0.513964899127456,0.85838136057179
"ENSNFUG00015000251",4.50430575623662,0.0018635658900567,0.00173565620533313,1.0736952884624,0.282959273746732,0.728258067601987
"ENSNFUG00015000260",26.7651464770421,0.000651525303694252,0.000803656413121019,0.810701306002199,0.417537223172648,0.814143232925357
"ENSNFUG00015000263",6.69423611053498,0.000985364856946093,0.00165312357916642,0.596062429551068,0.5511335217288,0.872857320953319
"ENSNFUG00015000268",19.5950074999243,0.00132765092769435,0.00130338228493807,1.01861974267775,0.308383527777721,0.746963976917448
"ENSNFUG00015000269",7259.98465057885,-0.00107803289295279,0.000788064038263718,-1.36795087786005,0.171327452603342,0.641270980020566
"ENSNFUG00015000273",12.6682843403124,0.000697614588481762,0.0010453338356175,0.667360573925808,0.504541843078062,0.855344196518902
"ENSNFUG00015000278",54.652176080862,-0.000204302214586962,0.000728537770177153,-0.28042775947949,0.779149342095549,0.946628760924179
"ENSNFUG00015000282",3.42156248972513,0.00164690510253507,0.00182286702553004,0.903469687843078,0.366276668874042,0.78686868661473
"ENSNFUG00015000291",36.868144987151,0.00844107418603736,0.00567263925691529,1.48803296027456,0.13674220152717,0.602787347254351
"ENSNFUG00015000294",18.9344494559297,0.00267299982956434,0.000915693677344275,2.91909827019518,0.00351045540130462,0.19834995862866
"ENSNFUG00015000299",127.758950362479,9.88217367438454e-05,0.000717433177538876,0.137743471918666,0.890443161217983,0.975204690465001
"ENSNFUG00015000302",0.717489094580274,-0.000268378314903671,0.00408692807338587,-0.0656674915938339,0.947642554477857,NA
"ENSNFUG00015000304",464.258062539874,-0.000279039642595775,0.000436711141386202,-0.638957004188286,0.522850902787182,0.862510433616209
"ENSNFUG00015000306",76.3382243402611,-0.000209882207888857,0.000424892254123293,-0.493965719196084,0.621330389942584,0.900966227855461
"ENSNFUG00015000309",61.5119386208738,-0.00152387872991681,0.000946933851468767,-1.60927685450589,0.10755581777332,0.565650786822582
"ENSNFUG00015000310",1096.49777774259,-0.00097115889919698,0.00055147813782589,-1.76101069577411,0.078236592708753,0.513487384422846
"ENSNFUG00015000320",17.2682119036567,-0.00212589063217884,0.00136317894551373,-1.55950958542546,0.118875817646859,0.580949485250133
"ENSNFUG00015000330",1294.87034615213,-0.000108630232339093,0.000199900950717719,-0.543420288643303,0.58684045975231,0.887605010603218
"ENSNFUG00015000338",24.1718614597718,-0.000305651800049329,0.00080692586631735,-0.378785478081479,0.704847172045922,0.925754000306699
"ENSNFUG00015000351",778.798992967203,-0.000513788320115221,0.000249202210320899,-2.06173259640681,0.0392332013941812,0.412665566542552
"ENSNFUG00015000352",304.675403701691,0.00132666383109065,0.000780057103760259,1.70072655539637,0.0889943461646824,0.537499553884512
"ENSNFUG00015000353",0.20860616628841,0.000384625249991359,0.0093961436805512,0.0409343729797877,0.967348214727635,NA
"ENSNFUG00015000357",0.567701168878208,0.00124044995088538,0.00457659381440777,0.27104217704011,0.78635859335546,NA
"ENSNFUG00015000358",0.39719088890585,0.00556589330883122,0.00659924134780812,0.843414116181684,0.398996879829602,NA
"ENSNFUG00015000361",2048.6864044302,-0.000190056600527329,0.000338760056242,-0.561036040186386,0.574772968499971,0.883265077027342
"ENSNFUG00015000364",1.83364911937185,-0.00244664093673812,0.00380467206222957,-0.64306223945734,0.520183715090691,NA
"ENSNFUG00015000368",296.192414170897,-0.000614278352008376,0.000642710576891238,-0.955762008740564,0.339192486344473,0.767209639727522
"ENSNFUG00015000375",1.26516986180224,0.000785120264647142,0.00351249815534385,0.223521900916211,0.823129339804006,NA
"ENSNFUG00015000378",0.213639719155634,-0.00228782284563421,0.0108561572712646,-0.21073965570579,0.833090428657166,NA
"ENSNFUG00015000380",0.991613654896807,-0.00203099542106967,0.0044391293964485,-0.457521112742187,0.647296530657079,NA
"ENSNFUG00015000382",632.40608670456,0.00030767424712884,0.000337706850817658,0.911069012618183,0.362259012332396,0.785647070892479
"ENSNFUG00015000387",287.137234747165,0.000137686051253985,0.000354805720017099,0.388060404571126,0.697971332878566,0.92526826739286
"ENSNFUG00015000388",14.935341163049,-0.000156469648228728,0.00106558032294287,-0.146839843848278,0.883258434695523,0.972941259121042
"ENSNFUG00015000392",100.556642255774,0.00728955108717785,0.00403400855428954,1.80702420162856,0.0707585057791736,0.493998314774345
"ENSNFUG00015000397",322.809544700615,0.000453641400589616,0.000389289596403139,1.16530573840416,0.243895257131719,0.699690730870516
"ENSNFUG00015000398",560.969104137972,0.000631174183245294,0.000488911368047821,1.29097874276378,0.196711048704469,0.663417572814001
"ENSNFUG00015000424",471.160996703059,5.89381294051673e-05,0.000293929283854515,0.200518058739393,0.841075435958999,0.962815541047811
"ENSNFUG00015000428",1880.61853207419,0.000751484923270583,0.00060622972692931,1.23960421254336,0.215121821786171,0.679246616967536
"ENSNFUG00015000443",2377.45902187987,0.00229394751513132,0.000793905337111242,2.88944715182069,0.00385919869756464,0.19834995862866
"ENSNFUG00015000453",80.092530175136,-0.000177627765729161,0.000663644825339402,-0.267654864389726,0.788964995468746,0.94942832730767
"ENSNFUG00015000459",55.4054188747556,0.000431236625087732,0.000838595869250845,0.51423652429027,0.607086634660774,0.895206529804006
"ENSNFUG00015000463",433.576107921995,-0.000101600746291553,0.000321470843431207,-0.316049646080252,0.751964825767301,0.939819999146379
"ENSNFUG00015000467",625.568574159036,-0.000568346542289655,0.00057961898514133,-0.980551977867104,0.326813725597412,0.758587992683308
"ENSNFUG00015000475",278.91845994962,0.00074368916788875,0.000739078868374401,1.00623789924408,0.314301145219293,0.750130618531326
"ENSNFUG00015000479",185.505461870259,-0.000826275387146179,0.000675478945597522,-1.22324373325251,0.221237652040103,0.6846274474198
"ENSNFUG00015000482",532.142616409669,0.000553945206039682,0.000235436877037839,2.35283959339408,0.0186306690719971,0.329697976411896
"ENSNFUG00015000486",259.630823126736,-0.000582787484050785,0.00052089715631956,-1.11881486965396,0.263219126713157,0.713542079008649
"ENSNFUG00015000494",403.699778037868,0.000279598372771862,0.000449383455454779,0.622182168430982,0.533822089811635,0.866583010142817
"ENSNFUG00015000508",1514.22995846346,0.000145766025795824,0.000602603342940863,0.241893822036313,0.808862437307076,0.954396338497943
"ENSNFUG00015000514",14.8326084050748,0.000166325272356975,0.00116749246288841,0.142463679761564,0.886713766060305,0.974200599583119
"ENSNFUG00015000524",0.924429628338571,-0.00353345909581765,0.00651849394721201,-0.542066790953903,0.587772495081138,NA
"ENSNFUG00015000527",82.8334899053598,0.00190846128428715,0.00104970676491807,1.81808991622161,0.0690503909654913,0.491654703718068
"ENSNFUG00015000537",0.235778192796796,-0.000416666068429167,0.00912756410838976,-0.0456492075521202,0.963589848070323,NA
"ENSNFUG00015000544",0.816692372404838,-0.00213215079443679,0.00503386239751156,-0.423561596656039,0.671885567599742,NA
"ENSNFUG00015000551",1.81602638348474,0.00148659397712433,0.0022629351430632,0.656931764784038,0.511224792457637,NA
"ENSNFUG00015000556",8.53462161936923,0.00163110785562015,0.00128926791642918,1.26514267115072,0.205820188826909,0.670307074772826
"ENSNFUG00015000567",1.68090431412009,0.00255274543891943,0.00297437822725055,0.858245066324042,0.390757155869525,NA
"ENSNFUG00015000569",30.0469211401603,0.0022427529613566,0.00113367141098684,1.97830953450994,0.0478937981674166,0.439647729101792
"ENSNFUG00015000575",0.213707516921896,0.00392894805772449,0.00914289351629068,0.429726984211721,0.667394251956981,NA
"ENSNFUG00015000582",3.84503184731723,0.00100645724875324,0.0023040307753036,0.4368245682919,0.662238580054108,0.915115279802821
"ENSNFUG00015000584",379.500776214823,0.000348005573847129,0.000405938239565695,0.8572869957249,0.391286293635337,0.799826703207834
"ENSNFUG00015000586",219.453173091645,0.000361200378076407,0.000633678050279131,0.570006137844448,0.568673535115364,0.880857065008296
"ENSNFUG00015000600",132.851756585422,0.000158800492044498,0.000401573798366482,0.395445351988763,0.692514244624606,0.923234971998063
"ENSNFUG00015000605",13.9104075727857,0.00438440012702765,0.00242884194760557,1.80514015387042,0.0710527530201561,0.4942791870067
"ENSNFUG00015000612",425.212079889663,0.000601153158214435,0.000681013758127659,0.882732765733268,0.377380674482364,0.793717514814157
"ENSNFUG00015000615",384.636119249145,0.00211397932070976,0.00090103928007913,2.34615667423967,0.0189681322791911,0.330823430094249
"ENSNFUG00015000622",77.5739800698025,0.000734193798155715,0.000438271341446603,1.67520375786461,0.0938942605152929,0.544731892868062
"ENSNFUG00015000627",0.213639719155634,-0.00228782284563421,0.0108561572712646,-0.21073965570579,0.833090428657166,NA
"ENSNFUG00015000629",477.71133829377,0.000829385153559083,0.000621037235667089,1.33548377766463,0.181718061224301,0.650770974755502
"ENSNFUG00015000634",62.6960420213388,0.00153365121012997,0.000529623247862906,2.89573997425234,0.0037826568966522,0.19834995862866
"ENSNFUG00015000636",3.37199161104482,-0.00117025724567518,0.00265345996019591,-0.441030678144764,0.659190787675985,0.91293428054679
"ENSNFUG00015000637",6.45044806807623,0.00191853718551014,0.00157691170589739,1.21664211023048,0.223740413482049,0.686156114865159
"ENSNFUG00015000640",5.31082637459508,-0.000282855940199727,0.00170568873238757,-0.165830924968235,0.868290008457479,0.970395748363598
"ENSNFUG00015000645",2.80600244037521,-0.00572162938483289,0.00363319693097354,-1.57481950291633,0.115298113363145,0.575823621836039
"ENSNFUG00015000647",1.0843914414701,-0.000329528873711765,0.0032300770629728,-0.102018889112349,0.918741681965679,NA
