"","Intercept","Q3.00","age_young_vs_old"
"ENSNFUG00015000527",6.00487210234904,-0.00137284272141575,1.18723304134222
"ENSNFUG00015000537",-1.87486738835161,0.0026304985252906,-0.227919902866987
"ENSNFUG00015000544",-0.295219718055738,-0.00911610885356431,0.768193275778234
"ENSNFUG00015000551",0.717250475125862,0.0042497028565955,-0.205830244355039
"ENSNFUG00015000556",2.96272186251676,0.0050003653141854,-0.362959899757584
"ENSNFUG00015000567",0.331235306400597,0.00599901468200877,0.19306579261647
"ENSNFUG00015000569",4.53169405926025,-0.000146332239251454,1.05310879689377
"ENSNFUG00015000575",-2.26009158919028,0.0100750292837734,-0.199650298447311
"ENSNFUG00015000582",1.85855892135747,0.00352062691407855,-0.456581835891193
"ENSNFUG00015000584",8.49779584167586,-0.000667502305676343,0.330839167577966
"ENSNFUG00015000586",7.65132709565389,-0.0021481671795291,0.696799047334706
"ENSNFUG00015000600",7.0568706735534,0.000688345774245549,-0.119968207409891
"ENSNFUG00015000605",2.92942856760694,-0.00216688218342029,2.21081066847887
"ENSNFUG00015000612",8.57890673601291,-0.00167808625892898,0.71042206659334
"ENSNFUG00015000615",8.26776005154536,6.45062512201745e-05,0.891018362906815
"ENSNFUG00015000622",6.20589364835133,0.000446206458272429,0.177552317614795
"ENSNFUG00015000627",-1.80919667320546,-0.00242592095566455,-0.412579007208339
"ENSNFUG00015000629",8.86115523109666,0.00229803816939211,-0.227140693834173
"ENSNFUG00015000634",5.7959844516914,0.00173495729763017,0.268950806687318
"ENSNFUG00015000636",1.7289685304277,-0.00548495937434036,0.629309331742236
"ENSNFUG00015000637",2.40677132225531,0.00224247565336183,0.486175225751271
"ENSNFUG00015000640",2.32563613388677,-0.00295385963483462,0.701159966103142
"ENSNFUG00015000645",1.89697435571481,-0.00754077574944652,-0.852629536976843
"ENSNFUG00015000647",-0.0806365287839096,-0.00448462672349518,1.11899415226301
"ENSNFUG00015000648",-0.866076807962781,-0.00976184729054879,1.42085771640227
"ENSNFUG00015000652",0.179064625903609,-0.00404801938351325,0.792656718494167
"ENSNFUG00015000654",-1.59550973761932,0.00333712740810259,-1.31279604287142
"ENSNFUG00015000655",4.49739312696674,0.000638617411962345,-0.178266943262566
"ENSNFUG00015000656",10.8482387817803,0.00102155173351091,-0.464905466701024
"ENSNFUG00015000657",-1.81321400704571,-0.00211660789534793,-0.445409013784102
"ENSNFUG00015000659",8.61291210037592,-0.000915018987700758,0.35159863328823
"ENSNFUG00015000663",1.36088614022012,0.00925804241592285,-1.80141381878524
"ENSNFUG00015000666",1.80044823063882,-0.00929481994528351,0.647589778131092
"ENSNFUG00015000668",0.258651665173583,-0.00924503274850447,1.38717457836263
"ENSNFUG00015000670",4.29949549555436,0.00140974260096934,0.0803446338822225
"ENSNFUG00015000671",6.07734961049818,0.00193002033455761,-0.417606916558401
"ENSNFUG00015000672",8.92648592148655,-0.000697431175761093,0.206870304059804
"ENSNFUG00015000674",-0.896048300186735,-0.0063660883506966,0.591162732029617
"ENSNFUG00015000677",2.09988896970656,-0.00165167960513837,-1.6243190064543
"ENSNFUG00015000678",-0.900779797413928,-0.000435024889039996,0.483899718702828
"ENSNFUG00015000684",1.90324239381526,0.00144612818394727,-0.0946611251574988
"ENSNFUG00015000685",0.301495056246904,0.00511349186190967,0.477235395428631
"ENSNFUG00015000686",2.12936955160953,-0.00298653150878047,0.911513277589704
"ENSNFUG00015000687",0.0470228036872481,-0.000387332925830437,0.275216795522563
"ENSNFUG00015000690",1.20997891656526,0.000599626655413317,2.02875658387474
"ENSNFUG00015000692",4.00314020239339,-0.00311932418940131,1.90835381849804
"ENSNFUG00015000693",0.742682706868004,-0.0035011342366362,0.183259712613377
"ENSNFUG00015000698",-0.0476559656365269,-0.00269836083895097,1.10547574376199
"ENSNFUG00015000699",7.40821629504872,-0.00126701502782551,-0.478696293576078
"ENSNFUG00015000701",9.10182972972784,-0.000647241078784412,0.0966686035674253
"ENSNFUG00015000703",6.2643056278021,-9.11617035729057e-05,-0.421341058347727
"ENSNFUG00015000706",4.8539222121402,0.00144878950139184,-0.639268353819857
"ENSNFUG00015000711",9.59032611340568,-0.000919077274917986,0.00513813937778349
"ENSNFUG00015000718",-0.347656431341874,-0.0156097077597615,2.08692792057871
"ENSNFUG00015000722",6.78603733269381,-0.000290671717663836,0.280579487424336
"ENSNFUG00015000724",1.44196233022679,-0.00734545232713178,0.244969459143847
"ENSNFUG00015000728",-0.603286114448276,-0.00700567540853031,0.879623015815963
"ENSNFUG00015000729",1.72630010065695,0.0010745172660467,0.135862062982392
"ENSNFUG00015000730",1.00319499878794,-0.00342211585628056,0.334379874439664
"ENSNFUG00015000732",1.22441036712754,-0.00431027238294979,0.328980298647726
"ENSNFUG00015000733",9.1497513137567,-0.000810139198122267,0.420677806167849
"ENSNFUG00015000734",-1.49767865055224,-0.00419523905201717,0.208019695337038
"ENSNFUG00015000735",0.717767990428315,0.0110892547567033,-1.87705392271682
"ENSNFUG00015000737",5.83792499746503,-0.000257500743561341,0.0419222829495941
"ENSNFUG00015000739",2.48365259551895,-0.0022154918408754,0.836216129053299
"ENSNFUG00015000740",3.33419464915612,0.00137648485421172,-0.508118149988603
"ENSNFUG00015000742",2.24857610483544,-0.00584431196510501,0.768194696668142
"ENSNFUG00015000745",7.73308461916062,-0.000613369512008154,0.517253691390021
"ENSNFUG00015000747",2.26660830826446,0.00735210298223193,-0.764892726910868
"ENSNFUG00015000751",-0.272468904739479,0.00706872902850045,0.388278641995714
"ENSNFUG00015000756",0.529409619829858,0.00249226248189335,-0.967844288237509
"ENSNFUG00015000758",5.24566819556938,0.00231450231560776,-0.57611884352885
"ENSNFUG00015000760",-1.03093399644152,0.00481699356387716,-0.158105589461609
"ENSNFUG00015000762",9.05327824002775,0.00131926239544555,-0.0897042653570372
"ENSNFUG00015000763",2.74007097048423,0.0025747339931788,0.635720503068585
"ENSNFUG00015000768",2.59691666027912,-0.000974814508223713,1.40340768337203
"ENSNFUG00015000771",NA,NA,NA
"ENSNFUG00015000772",10.1950109272593,-0.000807856287262469,0.476940967125693
"ENSNFUG00015000776",3.22831649418737,-0.00147032532148385,1.01266375958064
"ENSNFUG00015000781",3.09684384320419,-0.00066946186316977,1.27918589088919
"ENSNFUG00015000784",NA,NA,NA
"ENSNFUG00015000786",9.72235507324929,0.00190007672517599,-0.568478229848793
"ENSNFUG00015000802",10.8651583777718,0.000117680520956509,-0.0346197093206682
"ENSNFUG00015000808",3.80777656802851,-0.00497645291336558,0.510040478330559
"ENSNFUG00015000840",9.51967190065142,-0.000130105343912118,0.217508950622463
"ENSNFUG00015000843",7.34726042130075,-0.00118985413629766,0.045068103862232
"ENSNFUG00015000853",8.06405602818657,0.00239887287131161,-0.810978118689736
"ENSNFUG00015000865",8.34360409796163,-4.26016785386756e-07,-0.111239994183621
"ENSNFUG00015000870",6.21878470982672,-0.00199277284864672,0.533398615457527
"ENSNFUG00015000910",-1.5918360967578,0.00305428248775933,-1.28277447817664
"ENSNFUG00015000922",6.68193731374913,0.000667368963835238,0.0604970214079162
"ENSNFUG00015000943",2.13358936028803,0.000654021600247694,0.047657113860082
"ENSNFUG00015000946",-1.72024910820088,-0.00927444296686995,2.22856417284707
"ENSNFUG00015000960",7.35056278314655,0.000781111899857942,-0.90307925170785
"ENSNFUG00015000976",9.90548118381657,0.000603757152680866,-0.231467312524765
"ENSNFUG00015000983",7.1133777364321,0.00162550832438516,-0.290396233718097
"ENSNFUG00015000986",8.90781506488377,-0.000353738427783611,0.245404750157397
"ENSNFUG00015000988",11.9290883517965,0.00160618069954756,-0.35761117066593
"ENSNFUG00015000998",6.15185222695957,0.000369189154940234,0.0139829267704422
"ENSNFUG00015001001",5.80329501190916,-0.00324252419265126,0.423302790386821
"ENSNFUG00015001009",4.4884387891226,0.00139744195633879,0.251937329100516
"ENSNFUG00015001011",10.2037080659421,1.52790077252589e-05,-0.0106494520423
"ENSNFUG00015001019",7.5053048711475,0.000694857001269665,-0.246075755969952
"ENSNFUG00015001021",7.12094723798016,0.000523605075491774,-0.332415198952672
"ENSNFUG00015001025",8.83053510421274,-0.000199474433892225,0.108609643658206
"ENSNFUG00015001032",-0.297927544617574,0.00156410339850078,0.00885951906863825
"ENSNFUG00015001040",8.3037163416882,-2.41966465704919e-05,0.0398007333347686
"ENSNFUG00015001058",0.88970863268156,-0.00204671301562238,1.10296061145675
"ENSNFUG00015001063",-1.13846916660766,-0.00963680366779311,1.06758485844493
"ENSNFUG00015001064",9.68826687822672,0.00102421162796165,-1.67232877819033
"ENSNFUG00015001073",6.86089801613619,-0.00104690018542827,0.151877535946185
"ENSNFUG00015001084",1.01331958966421,-0.00329867183422369,0.632788901679073
"ENSNFUG00015001116",11.5419609219893,6.97636624091046e-05,-0.262577958811623
"ENSNFUG00015001121",8.72302591986582,-0.000505050443281028,-0.184581581833102
"ENSNFUG00015001123",10.4101752118742,0.0014849088993295,-0.158471283838575
"ENSNFUG00015001127",7.85942248000097,-0.000517703394696129,0.183309812574449
"ENSNFUG00015001129",9.41204898288851,-0.00126452237733482,0.457625393353136
"ENSNFUG00015001136",4.33039191000903,-0.00544401434397188,0.66960832011687
"ENSNFUG00015001137",7.74881803799703,-0.00131699780141621,0.928092198711031
"ENSNFUG00015001143",5.7895739743773,2.50987277374866e-06,-0.367934614264303
"ENSNFUG00015001145",-0.396951033715788,0.00402678929984164,-0.617294468902372
"ENSNFUG00015001146",10.9583933205323,0.000559270291384636,-0.299450823898057
"ENSNFUG00015001150",8.95728517950105,0.00124359256339121,-0.176789083756332
"ENSNFUG00015001151",9.67310646167775,-0.000166010365233005,0.0923923381210029
"ENSNFUG00015001156",-0.751385408304117,0.0139556846639227,-1.79431068255469
"ENSNFUG00015001159",3.79632692117267,-0.00366855497900409,1.29386220210252
"ENSNFUG00015001160",6.97314652346862,0.000750181562863086,-0.0808349360553194
"ENSNFUG00015001161",2.22794546221132,0.00984305356930237,-0.791483813689263
"ENSNFUG00015001164",6.73680339043409,-0.000820523294007632,0.556161374725325
"ENSNFUG00015001168",0.283150604875391,-0.0099282315904338,0.645437552883763
"ENSNFUG00015001171",-1.41161757588415,-0.0108213894911195,0.887245596301624
"ENSNFUG00015001172",0.710919711998583,0.0120287782397115,-1.68966322722547
"ENSNFUG00015001173",-0.467474914900404,-0.00428674730113475,0.916169549158018
"ENSNFUG00015001174",0.550943626658267,0.00752542917258135,-1.21993559820365
"ENSNFUG00015001176",2.0311357957149,0.000466469736127732,0.0333921279088961
"ENSNFUG00015001178",6.50860883243391,0.000965616685748418,-0.564621889295879
"ENSNFUG00015001179",3.80983831547005,-0.00299958531033354,0.533470669421896
"ENSNFUG00015001181",8.79052495632986,-0.00215124747247493,1.61773407459724
"ENSNFUG00015001182",6.62109794415364,0.00289943875416598,-0.877739620916363
"ENSNFUG00015001185",3.00455731863245,3.65534887793449e-05,0.353116634535536
"ENSNFUG00015001190",3.80842628320272,0.00526032621338169,-0.384539815439057
"ENSNFUG00015001192",0.527792929872463,-0.000260893569444838,1.01551986549957
"ENSNFUG00015001193",6.16897127449677,-0.000227694732620116,0.590683686649703
"ENSNFUG00015001194",9.1774575618008,-0.00147963660298652,0.41359316315924
"ENSNFUG00015001195",1.66881678313725,0.000702433719156029,0.502040221998572
"ENSNFUG00015001198",8.14655933247532,-0.00101006429465449,0.691275837367209
"ENSNFUG00015001199",1.55650131849258,-0.000548930678069866,0.0192872793692179
"ENSNFUG00015001203",0.581524018153565,-0.0111883543234138,1.23854127778549
"ENSNFUG00015001205",7.26601049850736,0.00218565572110383,-0.445868427518113
"ENSNFUG00015001208",6.90704016284398,0.000669320224570603,-0.525436891068765
"ENSNFUG00015001218",6.92568294795142,0.00163527926519961,0.604090560129891
"ENSNFUG00015001223",9.20383602385714,-0.00119808018187645,-0.0625236407603263
"ENSNFUG00015001228",10.5562680743563,0.000147538667900105,-0.0404641611508458
"ENSNFUG00015001231",8.94959226766059,0.0012510804506256,-0.484764564147944
"ENSNFUG00015001233",7.30610450352453,-0.00147907612381955,0.39606276228803
"ENSNFUG00015001235",7.23570370416528,-0.00107164172476658,0.0114211740188909
"ENSNFUG00015001240",5.8018935788475,-0.00177578160338022,0.304216157802062
"ENSNFUG00015001252",7.10600258117377,0.000409868378456317,-0.117936917091562
"ENSNFUG00015001259",NA,NA,NA
"ENSNFUG00015001260",1.86553158779887,0.00339846940875535,-0.668620933858592
"ENSNFUG00015001261",5.10888273379668,-0.000618898586994853,0.0664512984727853
"ENSNFUG00015001262",7.9875257563204,-0.00130875254470891,0.58223565481481
"ENSNFUG00015001264",0.440214232969746,-0.00493479084899874,-0.91144440314056
"ENSNFUG00015001265",3.48506403289445,-0.00039655016831051,-0.508509235571204
"ENSNFUG00015001267",8.79410485124141,-0.000116429375519404,0.101812138307414
"ENSNFUG00015001272",9.40834488933415,0.00210944987844948,-0.666134294482897
"ENSNFUG00015001273",0.175771763069997,-0.00540558959268935,-2.04257414739817
"ENSNFUG00015001274",6.04490716964172,-0.000370428765341291,-0.0126008800119226
"ENSNFUG00015001277",7.81287930323148,0.00107683086511969,-0.100103273620073
"ENSNFUG00015001278",-1.21768364645192,-0.00353736148761127,4.15397058448209
"ENSNFUG00015001282",7.199854795345,0.00155194155451172,-0.370865671457956
"ENSNFUG00015001283",8.2582093981316,-0.00116383894710158,0.052722889541181
"ENSNFUG00015001284",1.70461773507055,-0.00498625208651973,2.37212214424703
"ENSNFUG00015001285",4.15593421881439,0.00196934437317806,-0.263086689958598
"ENSNFUG00015001287",-0.708995705134154,-2.82750415738492e-05,1.64482557399257
"ENSNFUG00015001288",9.82478636434636,0.00155946621381518,-0.33483296050361
"ENSNFUG00015001292",5.99717894102353,0.00227848737649619,0.149422166527746
"ENSNFUG00015001298",11.7231649794836,-0.00146282367319459,0.240253711978169
"ENSNFUG00015001301",2.1910469184249,-0.000949490551873644,0.816645506521505
"ENSNFUG00015001305",8.48500032273261,-0.00116376887365481,0.313003699466156
"ENSNFUG00015001307",-2.1159165866043,-0.00102594124723044,-0.27263598925542
"ENSNFUG00015001314",7.08731080370297,-0.00175013382065485,1.42366210335021
"ENSNFUG00015001315",6.60207698109435,0.00468690469138862,-0.294961386549505
"ENSNFUG00015001323",8.54905641233301,0.000304705297711308,0.065931880827176
"ENSNFUG00015001325",6.70306529756127,-0.00228119197819565,1.16568694222964
"ENSNFUG00015001328",9.71955248638145,0.000365012946249424,0.439197088447698
"ENSNFUG00015001335",9.82362318153309,-0.000305281967618261,-0.245633746842612
"ENSNFUG00015001346",8.21839340096379,-0.00175457539133959,0.377301955956333
"ENSNFUG00015001437",8.16231622454541,-0.000128697888041015,-0.275711284377301
"ENSNFUG00015001455",8.61132044996454,0.000580849672581379,0.177797880933199
"ENSNFUG00015001461",3.876024731373,-0.00415658980407157,1.14268846502137
"ENSNFUG00015001467",8.8369789443115,0.00118925528967683,-0.527187867012869
"ENSNFUG00015001472",2.3517889710822,0.00415691125577735,0.187714239991953
"ENSNFUG00015001476",-1.56854969425597,0.00126150868704681,2.53391031896268
"ENSNFUG00015001478",6.67899132432811,0.00113066897259783,-0.438065038001934
"ENSNFUG00015001484",1.5854888272586,-0.000549429838552339,0.812848349141344
"ENSNFUG00015001488",-2.10749204947586,-0.00167458521473916,-0.203789928578766
"ENSNFUG00015001493",2.53947179674737,-0.000660850086468538,0.388256423949673
"ENSNFUG00015001498",4.06998562848579,-0.00172707766370333,0.13281042366294
"ENSNFUG00015001502",5.22371431962671,-9.39040041483312e-05,0.345269328720787
"ENSNFUG00015001519",3.17413452698107,-0.00349546342236745,1.10946301599773
"ENSNFUG00015001520",2.46341432000223,-0.00401683203626499,2.60756677002918
"ENSNFUG00015001522",3.31375062812733,-0.00107421734326496,0.320751523355761
"ENSNFUG00015001527",5.60931347059895,-0.000954771796513821,0.229734114626596
"ENSNFUG00015001531",3.9517515866603,-8.65867689364789e-05,0.464779735095675
"ENSNFUG00015001536",7.64475716649016,-0.000911918010668082,0.456421300446176
"ENSNFUG00015001548",10.3171675827842,-0.00109422057709503,0.168371634334393
"ENSNFUG00015001574",8.06647365012853,0.00145005063272018,-0.289133011750856
"ENSNFUG00015001579",8.08531871706055,0.000655927374549481,-0.141691038109715
"ENSNFUG00015001589",8.40675721568923,0.00064625766839285,-0.00744569926459501
"ENSNFUG00015001595",6.35155206386662,-0.00108110491471031,0.171292253256079
"ENSNFUG00015001599",9.7623352788264,0.002489208882652,-0.659723780584794
"ENSNFUG00015001600",0.117950765331976,-0.00121402322780218,-1.01418042522508
"ENSNFUG00015001608",2.42499902447234,0.000947944694704985,-0.153247753334447
"ENSNFUG00015001617",8.31814121354196,-0.000839493476707895,0.0741412315144689
"ENSNFUG00015001629",1.86710155688608,-0.00595699586616428,1.30969667528876
"ENSNFUG00015001632",-0.807766033099032,-0.0162524880651691,1.38749764934979
"ENSNFUG00015001635",11.1629401837466,-0.000473458472926027,-0.118557331283809
"ENSNFUG00015001638",8.60487780111565,-2.78136806655377e-05,-0.038967959367748
"ENSNFUG00015001644",7.31086636468125,-0.000164712355268088,0.121643889078306
"ENSNFUG00015001648",7.63760652081986,-0.000671007268514445,-0.038397668227979
"ENSNFUG00015001655",11.2992700547923,0.00145687221831048,-0.562027105286144
"ENSNFUG00015001657",7.47194781744138,-0.000340522203674969,-0.214402696981137
"ENSNFUG00015001659",9.58246599160755,-0.000516606336437412,0.0597037967608157
"ENSNFUG00015001660",2.69950130498078,-0.00273216537002141,-0.126103651669756
"ENSNFUG00015001662",2.70058815677317,-0.00384237476568811,0.18739188835767
"ENSNFUG00015001668",3.30352929612525,0.00167175839341928,-0.0811880557484814
"ENSNFUG00015001673",7.40288250319591,-0.000116925461798308,0.27888828834693
"ENSNFUG00015001676",9.36088989605325,0.000737925810331145,-0.309655864101405
"ENSNFUG00015001677",5.42027980848364,0.00158439855754984,0.24614786711442
"ENSNFUG00015001682",NA,NA,NA
"ENSNFUG00015001686",10.6639839449149,0.000686789400497313,-0.0342759071828938
"ENSNFUG00015001689",8.99713228093452,0.00178898678705756,-0.118564465018087
"ENSNFUG00015001697",7.45060619076384,-0.000527533364684326,0.723950062246158
"ENSNFUG00015001702",10.8319893723849,-0.000259533800347214,0.127375039781966
"ENSNFUG00015001707",7.97399610417062,-0.00114359491914256,0.0974401746004633
"ENSNFUG00015001715",5.64172636002112,-0.00359229569589044,2.77182265314855
"ENSNFUG00015001724",13.1753256181836,-0.000516344087549457,-0.401100602548371
"ENSNFUG00015001752",7.57764378419463,-0.000384640212839496,0.234900431087068
"ENSNFUG00015001756",10.1576211122032,-0.000339918775367292,-0.0152738207040524
"ENSNFUG00015001759",-2.33121492735006,-0.00666474509834278,1.33573166804381
"ENSNFUG00015001762",8.74448288915017,-0.000283645470176635,-0.166150762403628
"ENSNFUG00015001764",9.15553655529834,-1.77035640469489e-05,0.255848015982006
"ENSNFUG00015001789",7.40485622765468,0.00258193416271707,-0.236538321187335
"ENSNFUG00015001792",8.30766899188754,0.000121270788677445,0.025379608739596
"ENSNFUG00015001815",1.62799848053019,0.00196650673378381,0.851787230714544
"ENSNFUG00015001817",1.49134369300221,-0.000918924296142715,0.359103965706823
"ENSNFUG00015001840",9.37975258911987,7.11206568786056e-05,0.0242148877171185
"ENSNFUG00015001846",3.4655518212151,0.00385757097383395,-0.476279596067391
"ENSNFUG00015001851",7.63740331403012,0.000683111200414541,-0.0970252362113067
"ENSNFUG00015001858",-2.09705745301501,-0.00247767586253831,1.3061164476781
"ENSNFUG00015001859",7.27928631562883,0.000858249462847712,-0.454442513182795
"ENSNFUG00015001860",1.18409014816992,-0.00300948822898827,2.28696910742236
"ENSNFUG00015001865",8.07251750117506,-2.6025829959592e-05,0.0708741691798781
"ENSNFUG00015001871",0.488067479678351,0.00563449202455057,-0.489095865642419
"ENSNFUG00015001873",6.67279392161097,-0.00298842858684274,0.0388248918443956
"ENSNFUG00015001874",8.10658527752676,-0.00096092621146278,0.611654695194986
