Intercept,Q4.00,age_young_vs_old
1.40129088543224,0.010173090036432705,-3.4936698300863998
4.570805914922641,4.295517194102397e-4,-0.3852868184071756
8.8906823290702,1.7526357754531162e-4,-0.12396941006033312
10.572247030521059,-5.602541505788568e-4,-0.4632914777833487
6.718710020952339,-0.0019806962264357665,0.40064468100198897
8.150763255851436,3.108320424013353e-5,-0.38287712086022846
3.32537391844318,0.00649517378843315,-0.8481206059128812
8.64824633972334,-3.841193371233609e-4,0.09366378496169335
6.857221244217127,-7.557674264198342e-4,-0.04570523518400026
9.451865275729403,8.669565413170389e-4,-0.48544634346752175
8.066621018486678,2.199590971429575e-4,-0.19876309162739522
9.135576969228293,-0.0012434438080101945,-0.19100061946616598
7.607319968777261,-9.199105194321879e-4,-0.3384008861310747
2.1678467523142206,0.006402111996699929,-0.8240122894432786
8.579643759625148,-6.854551957001225e-4,0.3937471487174449
5.088303073073955,2.0504010499481154e-4,0.6213107067889796
2.6619250798867213,0.0018906531549389247,0.17779597761354995
9.5814924580311,3.4242750130123915e-4,-0.0936712803394077
6.574521563892664,-0.002074034270103645,0.08834056124432936
8.985486864415847,6.667330279497629e-4,-0.13221312534022966
8.270298720982257,6.296685479685899e-4,0.629954010880969
5.003700137510614,0.003080287001386343,-0.05486672118401436
-1.1106093831889878,-0.015494711091413203,2.1438784293433537
5.599213141967812,-0.004739507488408353,1.5509584961599996
-0.3099589012161229,-0.007092216385313879,1.824603994819152
5.807582031535223,0.0012010615502669004,-1.0700933294497201
7.054937915472837,-6.093531270544575e-4,0.0375049621613886
7.595789336628859,-2.4337109152953795e-4,0.25979034647868954
8.325985866132054,-0.004567636789958807,1.381192088980902
6.341375603047839,-0.003289033215132357,2.1818707533498323
2.3135185070345354,0.002011100576860392,0.4708999866897505
-0.7359174007825796,0.01719637251955773,-1.6704515406803817
7.730349142302815,-0.006293013772381201,1.0549131426343554
7.515892066855535,0.0016074640575995827,-0.46334448711803894
1.4061174050644671,0.007108340525504057,-0.5909967837800386
7.024898615421007,-0.0016294016793145152,0.23147144697340327
8.047519650818733,-0.004208922445410826,1.235444703379066
9.309558813209865,0.0011588753086244148,-0.48425731243163983
9.970931559570776,-2.525581490782633e-4,-0.1770783056065629
12.951408123551193,0.0011822015046416613,-0.35497552160967333
9.000191506049125,-0.003059370487346388,1.23969278155411
6.393261867476989,-0.0032834848637640474,1.6714013429461083
8.462849635967103,-0.0050927130497505765,1.4920970137505922
2.8752501397360737,-0.007215275374505162,1.8714176633073276
6.976240471429853,-0.001203725785594538,0.051679962292602286
5.646670476558702,0.0015031685778863547,0.8759077533407954
5.913861797086124,-0.0013902827772986066,0.36290577231733556
8.224980924694334,0.002933139597073786,-0.6831362033043351
1.9247301375123207,0.006382654464289151,-0.0049199864514453354
4.726250498691406,0.00395144271043473,-0.40814484720496713
2.450437325347471,-9.447514889326044e-4,0.8858168092757056
3.9273775707711747,-0.004160701566734437,1.4032891678508779
12.977443494916395,0.001274037669198361,-0.781310018002085
3.5015939290823863,-0.0025038828262882603,0.7300285312186399
5.723386103103793,-0.0036519653851338272,0.5432728757372618
1.5655081316667294,0.00236379756003063,0.3886536246355042
3.720612034452452,-0.0023173406586526574,3.062231394915543
4.04607422247387,0.007286780067463314,-0.21127259923161232
7.018871873779526,-3.6524654223091295e-4,-0.027855186572640234
-0.5251234378176557,0.003908263106227519,-0.3630206974620635
8.925969344385766,0.0015520767046387708,-0.4332213292148141
6.286692257648565,-2.785580656935447e-4,-0.09305395239078011
5.989426128788039,-0.005586441475797223,0.4032669348435698
10.201932799796776,-6.807441118035445e-5,-0.3908421403462933
4.312739872216372,-0.0031182593063272773,-0.5691164143045032
10.357425143758185,7.050045187123418e-4,-0.15018741882721937
4.594376450638624,0.001109054765312097,-0.1401223329857129
9.66089886432714,-3.5260260658405467e-4,-0.16598135484083026
8.048571264680163,-0.0016467480181071904,0.7749105179295106
-1.775845078355588,-0.006567338547379263,0.5559812655046079
-1.0495488426032389,0.00639145038025189,-0.04974359140098895
-1.4844072759538651,0.023342590918566098,-2.275791802534069
10.996443668187375,-6.428032221978213e-4,0.08527536302118925
0.9528076465429279,-0.005146225800776784,0.016377774815415247
8.305428540600445,0.002061350055373743,-0.6207818158940053
-0.08933467260569598,-0.0062310479079517485,1.7127102961885972
-1.8060988305797947,-0.0035040887474884334,-0.4007712369480294
0.1299143095926916,-0.004584080485829306,-0.25948231474733263
9.254038569608717,-5.522194653947137e-4,0.23042579142376718
8.175580018545189,6.272554069425277e-4,-0.098084171807249515
3.8736393509742513,-0.003772343991926366,0.4806159389902949
5.29349308592239,-0.004049531057007527,3.0256802969739245
8.270690521635947,4.5126586424283724e-4,0.16520015943966487
9.113997463844278,0.002188109649487969,-0.18723017303873318
8.886539550596352,0.0012085895735015496,-0.16056933386773461
10.833155277654482,0.002871490649693658,-0.1795374826940268
10.861000254916364,-4.5880811013524e-5,0.9855023231268192
6.362843053554115,6.903725241960774e-4,-0.22521206317281117
5.783630967252212,0.004291487157110182,-0.49032832090749034
8.802243356911431,8.125865772856842e-4,-0.24578535871580587
9.394039585901947,0.0026862614035801065,-0.74654284236895
7.945408220184364,-0.0030975553271124436,0.8507738775347309
7.665137791381674,7.975809778877343e-4,-0.6242217247644062
8.996216670676148,0.001096374481365237,0.08174538012903554
8.100344536936987,-5.56246655436911e-4,-0.2371184088040767
8.60849222960687,-2.938269515195681e-4,0.1970185157713326
10.525452714289678,-0.002968511846690478,0.44084639566244715
3.82470456994565,5.514005907368567e-4,0.07177350084758055
-0.6508346670030744,-0.023022452551805742,2.6643724868285816
5.997886509194132,-0.0010879972095043258,1.1281436147851405
-1.9023032401342732,0.006237566123883267,-0.4280837500460195
-0.2690759549500057,-0.015104621776153064,0.935442199976078
0.7200393949987469,0.005280290216939016,-0.14437328829300716
2.9612021439013216,0.006748326134674475,-0.3429367680128032
0.30852622119787243,0.010250053697171337,-0.01564513564675342
4.527388793301452,2.1822282010001596e-4,1.0212178256721738
-2.2721450830903085,0.01447051101077598,-0.2530270173354357
1.8535564637657742,0.005117764263623652,-0.47929395731921143
8.495284054757033,-6.319227688878062e-4,0.30934029447305633
7.6478404759526715,-0.0024504103977207718,0.6605198327394951
7.057681483517874,8.316170189613804e-4,-0.11052000139785685
2.911343036670429,-0.0010844712093436612,2.076667341041417
8.574080225899083,-0.0016849736145420667,0.6643010247218345
8.265592549429382,2.803611944885656e-4,0.8770052716418645
6.20643011466598,5.409626511618073e-4,0.18328928505862785
-1.8060988305797947,-0.0035040887474884334,-0.4007712369480294
8.859033557283032,0.003250382533292043,-0.23367906767266816
5.793853427068412,0.0024968558734629735,0.26063791372962836
1.7477145431087435,-0.0095095050246609,0.7562904623427422
2.3891783812527594,0.004524114253151022,0.36285482597590857
2.3226416825796714,-0.0034848064683722633,0.6583517574933672
1.881185555254562,-0.008323112158154988,-0.9615300887698943
-0.0840254038831645,-0.005337225372929182,1.0603040072122627
-0.8763576215493106,-0.011724651513350597,1.3007009436504686
0.2053263729632621,-0.008004925008830563,0.9394606375386516
-1.5972147980324245,0.004561415470037251,-1.3091459014641356
4.503452025047673,3.0192992682094257e-4,-0.1348548323581858
10.850038020294129,0.0011527985273864804,-0.44350128037925685
-1.8110805359172613,-0.002999650712986128,-0.43953759108590146
8.611987947995598,-0.0011243496759805766,0.34164329146159583
1.3561509188385035,0.012707733038182746,-1.7726156432974851
1.8184360140274938,-0.014266982654828127,0.7309089002696706
0.24461733451719084,-0.010580572305318968,1.277979951744316
4.298908717724277,0.0019277410748617942,0.08175121129620161
6.078365356203982,0.002440939978570179,-0.3977135344015508
8.927949307967129,-0.0010611241784638558,0.2140454480227828
-0.9128762231981393,-0.006785161181718854,0.43903844306984624
2.122490453381169,-0.005291358656053317,-1.3910693165609358
-0.8997141193249374,-6.716335561547077e-4,0.48987502076865236
1.9002838720730495,0.0022212210129305488,-0.11393270990891041
0.2935837271578437,0.007563585951069822,0.43104961224738003
2.1255542114573505,-0.0033211537708436305,0.8506794633452246
0.054481734319092166,-0.001450076508414815,0.35097135574406557
1.199314718903753,0.0015040929829119411,1.9865821716615109
3.9868124898638637,-0.0024832887099799535,1.784977696749153
0.7391071394953165,-0.004148897774920238,0.13645521397766572
-0.057258112102524475,-0.0020272746593374856,0.9676541297595382
7.409336720803611,-0.001767134726550144,-0.47761658634031245
9.102982735930413,-9.668226907336864e-4,0.10211871988117244
6.266442835569092,-3.5007156765309714e-4,-0.40341797317885053
4.850142724217984,0.0022866256602837856,-0.6633502877333197
9.589996519378815,-0.0011577032464888623,-0.003553095361557131
-0.3494587050545208,-0.020150419537604096,2.0084096536730347
6.784259128995713,-2.0863245561320693e-4,0.26600938075578645
1.4666211051810032,-0.012349883796277345,0.3679899524208149
-0.5718099557432262,-0.012220902674762111,1.0350328955641064
1.7187832573335515,0.0022339646006824185,0.07083431716941203
1.0064030452698007,-0.0047836719495664495,0.3389560989036664
1.2224044074208704,-0.005508914725561335,0.30510940863044145
9.146388076706234,-7.374278626035134e-4,0.3927536697276044
-1.4894055394455041,-0.00635501421398694,0.2511301366664421
0.6904628667449827,0.017081842038643758,-2.071675688094367
5.839273102796124,-4.768303934599699e-4,0.05135238870666446
2.4820031671928198,-0.0027098513943951213,0.8113626890732786
3.328699857218406,0.0024784234301738002,-0.561085213218348
2.264154922004815,-0.00938629403908177,0.8483798205932258
7.7303503468250545,-5.393431649224147e-4,0.4944843538129745
2.264170075511387,0.009933787213222106,-0.7267769410268798
-0.292209650358126,0.011115439688565178,0.2385465254289895
0.53180905340857,0.0024066476650235627,-0.854492896800196
5.24611088916406,0.003054327949596431,-0.5644793062323241
-1.0230287993161364,0.004833734124369172,0.030509101424126436
9.052510749799715,0.001818525151599183,-0.08933072306663918
2.7279855511861015,0.004428977077740745,0.5598135421572582
2.595439318966639,-0.0011321229620153788,1.3874923246960564
10.193466388710654,-9.013081592754791e-4,0.46096073960751155
3.2301667922389163,-0.0021255860599386825,1.0200344083290032
3.101989343692201,-0.0013574717081826296,1.3099489755792288
9.722646143748976,0.002500356418727513,-0.5583234375543449
10.865569413902973,1.1630903671516231e-4,-0.031141938531134436
3.8107925586305527,-0.006809771181654687,0.5086116658702257
9.519099466537442,-1.1367616026645888e-4,0.21243869261037499
7.342140301703251,-0.0010554010563361708,0.002645967251385552
8.06344654294892,0.003242012383148077,-0.804697094512214
8.345068854785719,-1.4780425724212153e-4,-0.09986808022934905
6.2149189330889225,-0.0022377132981666573,0.49771260701199505
-1.5927699993321907,0.004111351264948373,-1.2745573513387012
6.682354895989068,8.490316097047252e-4,0.06597199371374006
2.1370298640873924,6.008937986180084e-4,0.06922051138438799
-1.7297736026727284,-0.011232664416308866,2.112576982780468
7.3529508586313845,6.828655182806961e-4,-0.867802686458702
9.905961011118775,7.436215877745233e-4,-0.2240842285962368
7.116468576503317,0.0018731493617109994,-0.260155395870638
8.904574771868662,-1.4297373984774631e-4,0.21929535115036547
11.929670416518492,0.0020641779268917334,-0.34460002899292214
6.151053980538636,5.648113458733642e-4,0.009596943235997699
5.8082928840737225,-0.004758903651834595,0.4431467011808795
4.486464863984955,0.0020334343860887918,0.24355829545719782
10.204243485066721,-3.3808014239561e-5,-0.0063862351080232116
7.504829500934073,9.644904392314392e-4,-0.2465093119874893
7.122261043709003,5.584486501601696e-4,-0.31918646864373423
8.829894424593606,-1.9580284832751137e-4,0.1024687759343225
-0.3084344103059048,0.003458121019649053,-0.11644196213980298
8.305044531891385,-1.7270359064844909e-4,0.05071995613759781
0.8962352983706984,-0.0033866188026592547,1.1439455190792243
-1.1247509794964416,-0.01406276023785496,1.1179799296588984
9.68670336483884,0.001510126533954195,-1.6802075228007793
6.85812060269827,-0.0011266841719626546,0.12904276771284554
1.0304742289033768,-0.006014810738570076,0.7235853797061907
11.542150698054542,7.259296150074289e-5,-0.2607456988662047
8.726601284408368,-0.0010364260706348899,-0.15896379907157737
10.411555985053633,0.0018270645823273816,-0.13993750139100095
7.859824337369988,-7.186982856751207e-4,0.18362590663119718
9.408557970655094,-0.0012957600135131517,0.4245989740268934
4.324209567349525,-0.00663930500517345,0.6237442593988899
7.742728770457047,-0.0011626785377835073,0.8821253728552567
5.791795842014336,-2.0319674578891787e-4,-0.35228376062690137
-0.4017414644655309,0.005752376737869412,-0.6340244778366505
10.962064806270016,3.398819352282245e-4,-0.26452923334869655
8.95793561228785,0.001579419629080913,-0.16526437536592115
9.675425766783139,-4.5271139506714795e-4,0.10937625747973881
-0.7752879228733266,0.020813927036397655,-1.9847463319200358
3.796010293415229,-0.0046754664743375125,1.2663482851576597
6.972813670680743,0.0010280221225407746,-0.0803385285577078
2.2211225461416997,0.013811762179303246,-0.8063421321501926
6.734060083554033,-8.35453642110864e-4,0.5352126746011706
0.3102880612159813,-0.016081243228561082,0.7781842686915305
-1.3978351894801528,-0.015627139519061226,0.9335933805277459
0.6938041733374579,0.01750917815990824,-1.7705789922306971
-0.46237900056854897,-0.006128801305789725,0.9305627477548668
0.5343296017377296,0.012033329209843539,-1.4067015878762852
2.040338265358211,-1.976889491055417e-4,0.09593815580697906
6.5104164761530186,0.0010329617326767589,-0.5381955671996731
3.80965045722309,-0.0038869466184245516,0.5166127055166757
8.777787261248081,-0.0016612219066045437,1.5301254217515678
6.623358215431477,0.0036370105656379566,-0.8443985569680644
2.993415221869182,9.575022278423946e-4,0.28813814141432265
3.811438351995171,0.006769567814401711,-0.33041674259295517
0.5361141716097418,-0.001213450521302676,1.0818709395504642
6.163389316242871,2.8092828039126506e-4,0.5436938296526612
9.175283428822562,-0.0017218419447183125,0.3906157444758466
1.6691715066724886,9.026166488574602e-4,0.5070807716935954
8.140978587657377,-7.535433299521949e-4,0.6434958987893249
1.5575742799741616,-8.149855022094684e-4,0.023592242918344834
0.5697275195038849,-0.013096955186148939,1.127899091595066
7.267015222747291,0.002763373381603139,-0.4226367394224062
6.904562211196717,0.0011243773919612993,-0.5415410372664543
6.92610851085414,0.002121914059757931,0.6155247101963263
9.206242046892632,-0.0018217263118179563,-0.05018836411278618
10.556702633513657,1.474889091254799e-4,-0.03601690306974796
8.95150336365612,0.0014580905101686669,-0.4624788155022818
7.3055903981229315,-0.001887261343129669,0.3851128019900111
7.238514197377369,-0.0016960034957023084,0.027479058857810493
5.803850790671084,-0.0025328540927115513,0.3104614733908091
7.102357820694125,9.003977596548747e-4,-0.14468398586029052
1.8561866145400538,0.0053450033355312955,-0.727666482004005
5.10922054862627,-8.46911278835851e-4,0.06587277389080924
7.982166700833324,-0.0012656574809713148,0.5462007780089801
0.45952002856355995,-0.009595462731030154,-0.6903397169086314
3.4895937739057175,-0.0010045444732735972,-0.47245009276074923
8.793304967982024,-7.568798557420166e-5,0.09527981570205354
9.407217561083206,0.0029099773292131856,-0.6658906506850102
0.1811563421620284,-0.007715665817643206,-2.022755588195274
6.046941297848867,-6.90221363982858e-4,0.0011131088304175332
7.805424788041822,0.0021027948866845923,-0.1488844591148715
-1.2515171698500596,-0.0012261155302407609,3.8840640667737074
7.19943954007641,0.0020986316323255644,-0.36706209322992384
8.260462927083896,-0.0017604947841868676,0.06405991095163503
1.6848672446998298,-0.0042587193404968636,2.1955531615313495
4.1547250423871684,0.002718274745242039,-0.26256571542900176
-0.7073065217156937,-1.885406987804819e-4,1.6560445924815168
9.822408454182748,0.0022920602242519844,-0.3462122138099817
5.995627110221448,0.003168263328248421,0.14795959947222434
11.725073077880957,-0.0021149328638293305,0.24724477072429968
2.200670902538286,-0.0022351839794211145,0.8845689466019696
8.482130007678805,-0.001229369136801783,0.2851322750658615
-2.1148037851362282,-0.001461928668917285,-0.26917773359078667
7.080869522826978,-0.0017262583171475851,1.3776215326801209
6.603527978619242,0.006226040819604618,-0.2717196378859381
8.549735857764997,3.2919788807736353e-4,0.07324940755790708
6.6923617902130514,-0.0019815032701137416,1.0861930680479484
9.7171957227902,6.879492079497708e-4,0.425758216724367
9.825200271152989,-5.625713257101053e-4,-0.23483271108567774
8.21827960572571,-0.002279387238778305,0.3669460772508927
8.162655134069547,-2.047922306221689e-4,-0.2735736628484369
8.608551603839494,0.0010315383759423782,0.15980449802992058
3.8796291919511963,-0.005832189920142429,1.1505172774053931
8.836886156954888,0.0015953240819368785,-0.5238168974473019
2.3472184051006386,0.005935726280788833,0.17096853816111224
-1.5909211016169433,0.003924375507389708,2.3664638059867023
6.678515830600238,0.001543763967231636,-0.4366814820876405
1.5965271444231401,-0.0017877751838373688,0.8878834721420522
-2.1051589381186275,-0.002438547586146963,-0.1941240060493571
2.5395965583230247,-8.719145523851513e-4,0.3850211142220033
4.07402079667825,-0.002696210659703121,0.15610001534443516
5.219930315773166,2.5641668038345073e-4,0.31505631179328536
3.178877693486566,-0.005093459830987303,1.1288567102603864
2.4428400356671998,-0.002939554808140551,2.4247580783741123
3.2999774436412173,3.7197510205871295e-5,0.20247749336149767
5.611923293891854,-0.001530731968668564,0.24578399889556019
3.9465387210407386,4.126745631760462e-4,0.4227312335753248
7.641634037711581,-8.77043396720213e-4,0.42805804262373787
10.317203751401477,-0.001432450419565256,0.16244622210525733
8.065337089062313,0.00202389884839317,-0.2906363194220374
8.083964462226898,9.995125600106862e-4,-0.14921479536749546
8.405298876872678,9.970599334317887e-4,-0.01580156562979076
6.355934677618571,-0.0019453104585966784,0.20693091448756762
9.762654978823795,0.003237127584748893,-0.6405290814690034
0.14147346141640593,-0.004184508434088044,-0.8328883058528702
2.4160846897326422,0.002060323331462099,-0.21365050363596447
8.317459591335231,-0.0010103795412774173,0.06236336964247255
1.863843499836465,-0.007210786420897829,1.2452190177869986
-0.7899458548918266,-0.023370078768700977,1.4471816928831558
11.16290242763464,-6.150380596998349e-4,-0.12157033917663981
8.605510581547792,-9.994581411279723e-5,-0.034196369909375926
7.309836405778888,-1.0543387820031789e-4,0.11196166963599778
7.637194718740819,-8.385880077524385e-4,-0.04511658450574359
11.300543106853395,0.001766751821366729,-0.5405412593680514
7.474651175659335,-7.227631973649969e-4,-0.19504299511399523
9.582474458151841,-6.798038205758603e-4,0.0571659407312708
2.705376915832921,-0.004188647940726623,-0.09686330272141644
2.699815414463168,-0.004936086972913422,0.16398429358703487
3.3087588090495497,0.0017257738791540557,-0.03353783325689681
7.3997648863002,1.4809452725622288e-4,0.25530779304192985
9.361545648000162,9.003376529084308e-4,-0.2999270553483631
5.4206408528653265,0.002066010293885723,0.25632151388165325
10.665919276397807,6.880838350711255e-4,-0.012837705511515212
8.998124783782716,0.0022786213304828037,-0.10249792637086555
7.451250349032925,-7.585457700895285e-4,0.7262274893737026
10.831825440422596,-3.261976410297356e-4,0.12498821417696794
7.976332396976204,-0.0017409283882697257,0.10949212277817391
5.6231863277305765,-0.0030749289939629265,2.6547531217247333
13.17929105858757,-0.0011263036882710445,-0.3688210378679268
7.578648061510158,-6.046271715759288e-4,0.2403659706654745
10.1585194411008,-5.395850136168214e-4,-0.009905368707949773
-2.323708544241056,-0.009525103866333068,1.3603557317855954
8.74513162265747,-4.391418436612767e-4,-0.1625188029273262
9.154659058282345,4.51224530806751e-5,0.25119730588250133
7.404919361462448,0.003428000976133348,-0.2242959341730499
8.306887674001533,2.3626655075767965e-4,0.020086778310036826
1.6227128238938413,0.003105109929721991,0.8185330201556198
1.4925103126326873,-0.0013206361518110458,0.3632026923546729
9.379821387577321,8.721238275879416e-5,0.025054543475094754
3.4560467302083673,0.005982693651932257,-0.5365957680029579
7.637749914481097,8.607132884950114e-4,-0.09027115047177127
-2.118765570970436,-0.0010603413449397274,1.1275360623705957
7.278716773108196,0.0011823357931417505,-0.4539705534080793
1.158714689663044,-0.001722746948843505,2.1284200512805995
8.072440989541429,-2.7828285772556686e-5,0.07027176634163482
0.46602599342197387,0.00933504557940918,-0.6499348321909192
6.672474937616828,-0.0038736947411888993,0.022638688006431457
