,index,Unnamed: 0,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene_Name
0,2207,ENSNFUG00015003795,87.506134317212,-0.30690168599442,0.264916079229427,-1.15848644177099,0.246665581453475,0.45210851818035,IL6R
1,3358,ENSNFUG00015000538,19.6680051481485,-0.78495268721018,0.54003768385678,-1.45351465402246,0.146080914007436,0.324218126724293,IL22RA1
2,4809,ENSNFUG00015000879,6.37403931661829,1.24453501968911,0.671524037072186,1.85329928786351,0.0638394731997548,0.187107725984507,TGFB3
3,6239,ENSNFUG00015001596,0.697322676856754,-0.994314213589998,2.49712765201694,-0.398183173690334,0.690495168163466,,IL11
4,8353,ENSNFUG00015011121,387.053542436019,0.0676120352478509,0.125171944949901,0.540153268968633,0.589091337006931,0.759349165774955,TGFB1
5,8882,ENSNFUG00015003470,82.0045578107984,-1.46134615578308,0.428601551268714,-3.40956805092588,0.0006506584283001,0.0073512413716656,IL18R1
6,11395,ENSNFUG00015015354,10.495330576398,-0.782729291852978,0.851454969078197,-0.919284425223776,0.357946822084585,0.567956851485021,TNF
7,11599,ENSNFUG00015020257,2.82732970274718,-0.796835804337071,1.09428793869665,-0.728177453263484,0.466504965883342,,IL22RA1
8,13096,ENSNFUG00015020266,4.03307928281722,-0.387769154419433,0.93704849100841,-0.413819730932103,0.679006132785756,0.821850047668368,IL10
9,16839,ENSNFUG00015009023,29.4761190160937,-1.59930583005687,0.604986687819142,-2.64353887822235,0.008204434284933,0.0456717270304322,IL1R2
10,20431,ENSNFUG00015009884,212.049664229673,0.285930285348302,0.298576132734013,0.957646154533802,0.338241217116828,0.550320404208223,IL6R
11,20507,ENSNFUG00015012860,357.980645435403,-0.0260107161410754,0.217405441772282,-0.119641513703783,0.904767132717246,0.952497941341942,IL6R
12,21314,ENSNFUG00015015040,298.963018668563,-0.328557093481751,0.16211252410755,-2.02672245892474,0.0426908043051245,0.14285570119302,TGFBR2
13,22518,ENSNFUG00015018588,3.54374500269721,-0.769700720364551,0.927505866104065,-0.829860757212927,0.406617514540462,0.613182292651362,LTA
14,23080,ENSNFUG00015019724,3.06749010871486,0.0737281343191107,0.956798321372864,0.0770571317613954,0.938578095454039,,IL17D
15,23089,ENSNFUG00015022267,209.432529966608,0.151588974684414,0.159022311606861,0.953256012647938,0.340460372660172,0.552197470405465,IL6R
16,23108,ENSNFUG00015014619,2.27623537488683,0.805852250752681,1.15481289305122,0.697820621506466,0.485289381086138,,IFNG
