,index,Unnamed: 0,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene_Name
0,3083,ENSNFUG00015019467,4845.54802856997,-0.249553159186504,0.300258519359322,-0.831127655325115,0.405901518187166,0.613014776826323,ANXA4
1,3222,ENSNFUG00015021900,341.159405708938,5.32929785247086,1.53417144315242,3.47373031629385,0.000513276640432,0.0054073808810946,FGG
2,5272,ENSNFUG00015003471,536.201842495568,5.07758718184596,1.55771727061849,3.2596333606996,0.0011155632065294,0.0096130633567128,FGB
3,7626,ENSNFUG00015001249,76.0366921181312,1.26543107863426,0.33103710375855,3.82262611733467,0.0001320379073809,0.0019417223372188,VTN
4,10764,ENSNFUG00015005492,40.2630235493744,4.89318277748316,1.26676525678251,3.86273838130949,0.0001121230655836,0.0017330858978364,C8B
5,10916,ENSNFUG00015007755,2549.62198755958,1.45122915655957,0.439417564727083,3.30261981552992,0.0009578615721514,0.0085638154977303,APOD
6,13926,ENSNFUG00015011347,485.589562558981,1.01200481039008,4.40744833968163,0.229612404365285,0.818392967100929,0.908387922815315,INS
7,14793,ENSNFUG00015008847,378.199399526949,-0.178513147178955,0.15871049905661,-1.1247721369415,0.260685604370992,0.466961703851307,CPN1
8,16804,ENSNFUG00015008403,321.900493553533,0.468224849721255,0.523867336051796,0.893785157994581,0.371436851770787,0.58124714547691,F5
9,20792,ENSNFUG00015019151,1886.36065601755,-0.0710502464507776,0.243268216154064,-0.292065472317111,0.770236565361192,0.880164736060968,ANXA1
10,22522,ENSNFUG00015018768,310.279618867657,6.19326274568672,1.62387823539482,3.81387139176781,0.0001368066808365,0.0019885258947918,AHSG
