,index,Unnamed: 0,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene_Name
0,3083,ENSNFUG00015019467,4845.54802856997,-0.208617356450274,0.292285494577993,-0.713745157800184,0.475384777243261,0.663739587612671,ANXA4
1,3222,ENSNFUG00015021900,341.159405708938,5.08805954118735,1.53251883371036,3.32006330314958,0.0008999703844786,0.0068718963570908,FGG
2,5272,ENSNFUG00015003471,536.201842495568,4.7948935926488,1.55624386735836,3.0810682652121,0.0020625935435195,0.0129504607060981,FGB
3,7626,ENSNFUG00015001249,76.0366921181312,1.1965285955814,0.33755422698266,3.54470037681637,0.0003930596168442,0.0035691261064049,VTN
4,10764,ENSNFUG00015005492,40.2630235493744,4.6812887833367,1.28343588556485,3.64746602147284,0.0002648393212672,0.0026257584077925,C8B
5,10916,ENSNFUG00015007755,2549.62198755958,1.39955015140831,0.425387470628476,3.29005964689224,0.0010016614728999,0.007459334820329,APOD
6,13926,ENSNFUG00015011347,485.589562558981,1.11573254713971,4.33419408787217,0.257425607741408,0.79685023669988,0.893521771153236,INS
7,14793,ENSNFUG00015008847,378.199399526949,-0.199994813365567,0.148988501278602,-1.34235066229431,0.179482323900085,0.356224114935209,CPN1
8,16804,ENSNFUG00015008403,321.900493553533,0.29218914177832,0.523564608294538,0.558076571925093,0.576792097797382,0.746070656342413,F5
9,20792,ENSNFUG00015019151,1886.36065601755,-0.107769644794444,0.233220173724896,-0.462094007877585,0.644013907068717,0.794912869760551,ANXA1
10,22522,ENSNFUG00015018768,310.279618867657,5.86212164650787,1.63232133311779,3.59127919703837,0.0003290588930091,0.0031149965189946,AHSG
