,index,Unnamed: 0,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene_Name
0,2207,ENSNFUG00015003795,87.506134317212,-0.3913043628163,0.249108968529901,-1.57081603735729,0.116225385803725,0.271094561893929,IL6R
1,3358,ENSNFUG00015000538,19.6680051481485,-0.284221566080009,0.51682341132164,-0.549939418094832,0.582360926653144,0.754692847989218,IL22RA1
2,4809,ENSNFUG00015000879,6.37403931661829,1.22889734635673,0.716930088742171,1.71411043510922,0.0865084456862853,0.22183610733604,TGFB3
3,6239,ENSNFUG00015001596,0.697322676856754,-2.07594359194869,2.20156729834938,-0.942938966028939,0.345712122442957,,IL11
4,8353,ENSNFUG00015011121,387.053542436019,0.0227052657763364,0.120239912173971,0.188833020299325,0.850223690940014,0.924447747509783,TGFB1
5,8882,ENSNFUG00015003470,82.0045578107984,-1.41028680152336,0.418337514649683,-3.37116981417346,0.0007484970411743,0.0068745676709328,IL18R1
6,11395,ENSNFUG00015015354,10.495330576398,-0.75098161134588,0.845502593785363,-0.888207341841133,0.374429230255164,0.578586467940926,TNF
7,11599,ENSNFUG00015020257,2.82732970274718,-0.753771346364899,1.06978541598902,-0.7046005068858,0.481058882977752,0.674277312049517,IL22RA1
8,13096,ENSNFUG00015020266,4.03307928281722,-0.231723502494513,0.925982675967982,-0.250246045102604,0.802397078895055,0.896781810388797,IL10
9,16839,ENSNFUG00015009023,29.4761190160937,-1.63297361506486,0.590147970556318,-2.76705791858523,0.0056564704795821,0.0309406163168681,IL1R2
10,20431,ENSNFUG00015009884,212.049664229673,0.165688653118292,0.29450891309086,0.56259300059681,0.573712059310645,0.748702252007999,IL6R
11,20507,ENSNFUG00015012860,357.980645435403,-0.100537700299825,0.204279567494636,-0.492157397496277,0.622608078807356,0.783428859986771,IL6R
12,21314,ENSNFUG00015015040,298.963018668563,-0.434016016634059,0.148063898316262,-2.93127508845544,0.0033757370841522,0.0210742585645028,TGFBR2
13,22518,ENSNFUG00015018588,3.54374500269721,-0.795806423769618,0.894382731204669,-0.889782859176769,0.373582492148529,0.57774111507284,LTA
14,23080,ENSNFUG00015019724,3.06749010871486,1.2614281289602,1.11977845646443,1.12649794401565,0.259954810346763,0.462682472767419,IL17D
15,23089,ENSNFUG00015022267,209.432529966608,0.110044768571435,0.153252475226983,0.718061932823249,0.472719100596029,0.666685772849637,IL6R
16,23108,ENSNFUG00015014619,2.27623537488683,1.17035830337178,1.32515641941396,0.883185023462631,0.377136312012371,0.580780609167552,IFNG
