,index,Unnamed: 0,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene_Name
0,2207,ENSNFUG00015003795,87.506134317212,0.0010997730377244,0.0016760059032766,0.656186852071579,0.511703907441533,0.999986564374556,IL6R
1,3358,ENSNFUG00015000538,19.6680051481485,0.001148560652559,0.0034065553932287,0.337161889350777,0.735994864851949,0.999986564374556,IL22RA1
2,4809,ENSNFUG00015000879,6.37403931661829,-0.0026664597633972,0.0042607810942658,-0.625814775367304,0.531436439343927,0.999986564374556,TGFB3
3,6239,ENSNFUG00015001596,0.697322676856754,0.0046977545075317,0.0154949324013307,0.303180058218795,0.761752645491676,0.999986564374556,IL11
4,8353,ENSNFUG00015011121,387.053542436019,0.0002799288335901,0.0007933905498434,0.352826024516395,0.724218872172847,0.999986564374556,TGFB1
5,8882,ENSNFUG00015003470,82.0045578107984,-0.0021096513498284,0.0027740370486981,-0.760498620888465,0.446956593304335,0.999986564374556,IL18R1
6,11395,ENSNFUG00015015354,10.495330576398,-0.0027068238306934,0.0055353797687566,-0.489004177449861,0.624838739342974,0.999986564374556,TNF
7,11599,ENSNFUG00015020257,2.82732970274718,-0.0025864753091275,0.0071789719421775,-0.360284916832118,0.718634077643309,0.999986564374556,IL22RA1
8,13096,ENSNFUG00015020266,4.03307928281722,0.0002389918294078,0.0060192950412487,0.0397042889192346,0.968328882311851,0.999986564374556,IL10
9,16839,ENSNFUG00015009023,29.4761190160937,-0.0015518926518383,0.0039341154808459,-0.394470538395243,0.693233674451568,0.999986564374556,IL1R2
10,20431,ENSNFUG00015009884,212.049664229673,4.63692681157523e-05,0.0019037551536792,0.0243567393769829,0.980568055054596,0.999986564374556,IL6R
11,20507,ENSNFUG00015012860,357.980645435403,0.0012186779705626,0.001378688255739,0.883940198583462,0.37672849569569,0.999986564374556,IL6R
12,21314,ENSNFUG00015015040,298.963018668563,0.0002951021433886,0.0010311385750334,0.286190576643989,0.774732160792082,0.999986564374556,TGFBR2
13,22518,ENSNFUG00015018588,3.54374500269721,-0.0008434833725668,0.0060331704877861,-0.139807647450774,0.88881197085246,0.999986564374556,LTA
14,23080,ENSNFUG00015019724,3.06749010871486,-0.0028711521148346,0.0063207191814537,-0.45424453015713,0.649652835633221,0.999986564374556,IL17D
15,23089,ENSNFUG00015022267,209.432529966608,0.0009428192282913,0.0009851109664885,0.957069061622659,0.33853239813501,0.999986564374556,IL6R
16,23108,ENSNFUG00015014619,2.27623537488683,-0.0064747452359612,0.0078899868235076,-0.82062814308766,0.411858112164009,0.999986564374556,IFNG
