,index,Unnamed: 0,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene_Name
0,2207,ENSNFUG00015003795,87.506134317212,-0.299623980084399,0.26154057532499,-1.14561184134464,0.251955795492753,0.457154907171014,IL6R
1,3358,ENSNFUG00015000538,19.6680051481485,-0.750500358109643,0.532089114798662,-1.4104786909494,0.158398384171281,0.339068793087751,IL22RA1
2,4809,ENSNFUG00015000879,6.37403931661829,1.28784810621184,0.65803048984176,1.9571252792884,0.050332740994096,0.155372116195312,TGFB3
3,6239,ENSNFUG00015001596,0.697322676856754,-1.12429416450275,2.45060013634868,-0.458783196747028,0.64638986251111,,IL11
4,8353,ENSNFUG00015011121,387.053542436019,0.067109311516594,0.123339267582025,0.54410337301512,0.58637033948377,0.756580420384054,TGFB1
5,8882,ENSNFUG00015003470,82.0045578107984,-1.46363080362039,0.423102837468056,-3.45927910192967,0.0005416233451164,0.0056167267872291,IL18R1
6,11395,ENSNFUG00015015354,10.495330576398,-0.746024956957021,0.8379041264676,-0.890346441068479,0.373279891557739,0.582904387534246,TNF
7,11599,ENSNFUG00015020257,2.82732970274718,-0.700818161006919,1.06668516024769,-0.657005634956229,0.511177293211816,0.700745756764253,IL22RA1
8,13096,ENSNFUG00015020266,4.03307928281722,-0.505267979526703,0.93575354439559,-0.539958392413099,0.589225726843661,0.758833423767141,IL10
9,16839,ENSNFUG00015009023,29.4761190160937,-1.63072216738706,0.599373424348477,-2.72071149827782,0.0065141585983883,0.0357705234065307,IL1R2
10,20431,ENSNFUG00015009884,212.049664229673,0.274314259331476,0.294799293085329,0.93051193054278,0.352106089870851,0.562258149702942,IL6R
11,20507,ENSNFUG00015012860,357.980645435403,-0.0281591064362461,0.213951219431109,-0.131614610616011,0.895289128462582,0.948172244673516,IL6R
12,21314,ENSNFUG00015015040,298.963018668563,-0.325603789524173,0.159936941437441,-2.03582603617271,0.041767827017498,0.135771046529749,TGFBR2
13,22518,ENSNFUG00015018588,3.54374500269721,-0.820234603815016,0.921567338998418,-0.890043048516094,0.373442771409649,0.583009485665815,LTA
14,23080,ENSNFUG00015019724,3.06749010871486,0.0722311400223703,0.945085074299123,0.0764281883045683,0.939078444162339,0.969431756089701,IL17D
15,23089,ENSNFUG00015022267,209.432529966608,0.121630561748438,0.153993882219933,0.789840219592141,0.42962108718239,0.633410344540944,IL6R
16,23108,ENSNFUG00015014619,2.27623537488683,0.77358646539427,1.14561273971111,0.675260005915567,0.499510588745965,0.691365788441193,IFNG
