,index,Unnamed: 0,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene_Name
0,3083,ENSNFUG00015019467,4845.54802856997,-0.247898589839714,0.292084206929784,-0.848723018767352,0.396035434465806,0.599711637712814,ANXA4
1,3222,ENSNFUG00015021900,341.159405708938,5.12985425306503,1.5147913379967,3.38650883748069,0.0007078799650749,0.0059200866309942,FGG
2,5272,ENSNFUG00015003471,536.201842495568,4.8742613644778,1.53641974691881,3.17248029013738,0.0015114281828229,0.0105948058365456,FGB
3,7626,ENSNFUG00015001249,76.0366921181312,1.20825439589426,0.329907045345951,3.66240858732569,0.0002498549242988,0.002595565511018,VTN
4,10764,ENSNFUG00015005492,40.2630235493744,4.70882626349108,1.25859707068291,3.74132943193336,0.000183049391686,0.0020218388736082,C8B
5,10916,ENSNFUG00015007755,2549.62198755958,1.42759980270777,0.425080352392975,3.35842340082562,0.0007838844339682,0.0063943448242339,APOD
6,13926,ENSNFUG00015011347,485.589562558981,1.01089995413589,4.29790623277925,0.23520754045911,0.814047653716438,0.907558280826163,INS
7,14793,ENSNFUG00015008847,378.199399526949,-0.194400733510834,0.149495057430722,-1.30038234609142,0.193469957514056,0.382326852316721,CPN1
8,16804,ENSNFUG00015008403,321.900493553533,0.356817663713695,0.517356338541778,0.689694195531502,0.490386516847671,0.682005122224705,F5
9,20792,ENSNFUG00015019151,1886.36065601755,-0.0764438980536365,0.23536246337431,-0.324792224544589,0.745338329707657,0.866312604157483,ANXA1
10,22522,ENSNFUG00015018768,310.279618867657,5.97337928963936,1.60515036002076,3.72138301707892,0.0001981346489591,0.0021499160368223,AHSG
