,index,Unnamed: 0,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene_Name
0,2207,ENSNFUG00015003795,87.506134317212,-0.295856458640703,0.253176640272943,-1.16857723651656,0.242574004025136,0.442262930204584,IL6R
1,3358,ENSNFUG00015000538,19.6680051481485,-0.646182351179409,0.512683587264781,-1.26039211558704,0.207527944494821,0.400346806900886,IL22RA1
2,4809,ENSNFUG00015000879,6.37403931661829,1.3067735779662,0.640514023596515,2.04019510865446,0.0413308967428787,0.130179716907489,TGFB3
3,6239,ENSNFUG00015001596,0.697322676856754,-1.32079924814119,2.33797155404782,-0.564933840129251,0.572118765369961,,IL11
4,8353,ENSNFUG00015011121,387.053542436019,0.0600329693033008,0.119335809223846,0.503059137854365,0.614922694602348,0.77751856273956,TGFB1
5,8882,ENSNFUG00015003470,82.0045578107984,-1.46825950944215,0.410600689687056,-3.57588174184802,0.000349049422992,0.0033820738980084,IL18R1
6,11395,ENSNFUG00015015354,10.495330576398,-0.727723714166401,0.813145275451855,-0.894949200512803,0.370814244170231,0.575924910898666,TNF
7,11599,ENSNFUG00015020257,2.82732970274718,-0.569427108469036,1.02374742504651,-0.556218354779421,0.578061593077687,0.749493047636503,IL22RA1
8,13096,ENSNFUG00015020266,4.03307928281722,-0.566249296371276,0.908052094695809,-0.623586796042759,0.532898984283561,0.715877719335349,IL10
9,16839,ENSNFUG00015009023,29.4761190160937,-1.66448784878315,0.582749284188792,-2.85626751322428,0.0042865380194323,0.02382137978777,IL1R2
10,20431,ENSNFUG00015009884,212.049664229673,0.255178357688231,0.286660629241609,0.890175809504543,0.373371491702007,0.57820873411322,IL6R
11,20507,ENSNFUG00015012860,357.980645435403,-0.0395240107732066,0.205239839021731,-0.192574750407116,0.847292021019556,0.925021780279558,IL6R
12,21314,ENSNFUG00015015040,298.963018668563,-0.336594517701386,0.154661978681586,-2.17632362246159,0.0295310703932657,0.101091157624979,TGFBR2
13,22518,ENSNFUG00015018588,3.54374500269721,-0.846450433490829,0.892514354188832,-0.948388593996487,0.342931663872145,0.548883695823072,LTA
14,23080,ENSNFUG00015019724,3.06749010871486,0.169042244134516,0.91445280501815,0.184856171042267,0.853341848874184,0.928349873261418,IL17D
15,23089,ENSNFUG00015022267,209.432529966608,0.0978969678007774,0.145513221984579,0.672770257338898,0.501093462520728,0.690852980993797,IL6R
16,23108,ENSNFUG00015014619,2.27623537488683,0.755002185402536,1.12912770793044,0.66865969199035,0.503712585562491,0.692956297927707,IFNG
