"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSNFUG00015000040",2.30483618187356,-0.00783845268633309,0.0060347602314786,-1.29888386376082,0.193983788147071,NA
"ENSNFUG00015000041",23.2755763243662,-0.000223624006623798,0.000997263609021424,-0.224237608392461,0.822572421206036,0.979839398561389
"ENSNFUG00015000042",465.947523588313,0.000288398408362894,0.000360555426080899,0.799872606266602,0.423784610704763,0.888962341471098
"ENSNFUG00015000043",1411.12364173971,-0.00129019146253586,0.000934298654079811,-1.38091974862852,0.167303637060955,0.727096874209909
"ENSNFUG00015000044",107.966068771838,-0.000998958253096435,0.000532596701309812,-1.87563732677972,0.0607050972317356,0.518352881807821
"ENSNFUG00015000045",265.927273347208,0.000270829312241988,0.000363957693743213,0.74412305852523,0.456802030527317,0.902546529009927
"ENSNFUG00015000046",10.5546220941454,-0.000845025708877669,0.0015503271340919,-0.545062838865063,0.585710299797426,0.933789163006248
"ENSNFUG00015000047",403.383596991755,1.81024107432753e-05,0.000275038348988822,0.0658177698122054,0.94752290864752,0.995358206641498
"ENSNFUG00015000048",111.895987257907,-5.68010147502907e-05,0.000519544837443188,-0.109328417215775,0.912942008005228,0.991501155766401
"ENSNFUG00015000049",665.210447480782,-9.58561042317882e-05,0.000424941478978787,-0.225574835532997,0.821532114744626,0.979839398561389
"ENSNFUG00015000050",262.173437315156,-7.45769523494103e-05,0.000344940340346074,-0.216202466416622,0.828829931090534,0.980554038017129
"ENSNFUG00015000051",528.007736791143,-0.000459365639148581,0.000444541200448805,-1.0333477272406,0.30144119948813,0.834962408407266
"ENSNFUG00015000052",179.493636417489,0.000225635106015395,0.000423581086247475,0.532684563454681,0.594251953552336,0.936045159330712
"ENSNFUG00015000053",4.7029682975089,0.00163493475883866,0.00211319721062875,0.773678268462322,0.439121074289025,0.896813300776226
"ENSNFUG00015000054",401.447530476136,0.00017970886030829,0.000406164526339979,0.442453362256126,0.658161171714346,0.951807596904554
"ENSNFUG00015000055",38.9675146393613,0.000383092880536261,0.00121844961384702,0.314410112804515,0.753209576408177,0.969173552386825
"ENSNFUG00015000056",6.9889566368475,-0.000484540789484162,0.00156335814502359,-0.309935884510233,0.756609713638386,0.969566539933801
"ENSNFUG00015000058",760.769413929427,-8.62452601191493e-05,0.000210221725489338,-0.410258549245538,0.681616295354794,0.955098890257339
"ENSNFUG00015000063",92.1524613271445,-0.00041599666698244,0.000517606800267401,-0.80369242978943,0.421574627202513,0.887380737758167
"ENSNFUG00015000126",504.355538640211,9.89853258658824e-05,0.000328220923110694,0.30158140111165,0.762971187984533,0.970290399470104
"ENSNFUG00015000127",352.151881519923,0.000291365033651571,0.000647367881968622,0.45007644303505,0.652655321973466,0.951326954006466
"ENSNFUG00015000133",33.8797232612907,0.000856879212195962,0.000668761588141858,1.28129250750897,0.200090943600868,0.760743382957743
"ENSNFUG00015000165",0.558206704858836,-0.00290981757438447,0.00591988161826523,-0.491533068061109,0.623049469734361,NA
"ENSNFUG00015000166",62.3667104135039,-0.00525019825322034,0.00161943011282696,-3.24200359844817,0.00118692523724546,0.0653585071375844
"ENSNFUG00015000167",0.823149871127857,0.00985349370746794,0.00912804348617373,1.07947488663842,0.280376083140724,NA
"ENSNFUG00015000168",49.9402035508708,0.000169615779330448,0.000753512937755625,0.225100022616276,0.821901463386496,0.979839398561389
"ENSNFUG00015000176",131.476443705265,0.00012835825275806,0.000525395045719653,0.244308075996877,0.806992229215673,0.977380108981303
"ENSNFUG00015000179",202.033967909285,-0.000140316548512139,0.00035256510095519,-0.397987628758447,0.690639304961694,0.955388931678557
"ENSNFUG00015000180",394.208297481455,-0.00353030788203864,0.00106990879230073,-3.29963442439526,0.000968108503113236,0.0564967072000643
"ENSNFUG00015000184",137.160576564885,-0.00263817660352156,0.00142578080447715,-1.85033814120468,0.0642648286258723,0.531177064090083
"ENSNFUG00015000189",5.85209071803829,-0.000784994425337128,0.00171174334372647,-0.458593531684599,0.646526082456601,0.950231002236729
"ENSNFUG00015000192",0.75920692164814,-0.00306060050587499,0.00599548903473553,-0.510483880154406,0.609712505057071,NA
"ENSNFUG00015000196",227.93483280861,-0.0044985122583728,0.00153491645081187,-2.93078639947691,0.00338105171929769,0.122670869291359
"ENSNFUG00015000197",174.175302919147,0.000401710411529358,0.000720034985653476,0.557904017906549,0.576909927737594,0.930703146393024
"ENSNFUG00015000201",2.82980410446015,0.00160119855653052,0.00215685046283322,0.742378103685132,0.457858282273769,NA
"ENSNFUG00015000204",129.753067958566,-0.000911055460318023,0.00067865235252891,-1.34244795133045,0.179450795869813,0.74579760626431
"ENSNFUG00015000207",315.547373837925,-0.00448829421720629,0.00180090298875444,-2.49224652590006,0.0126937897840731,0.24666230552532
"ENSNFUG00015000208",604.153316700554,0.000269877578734582,0.000330507238868531,0.816555727065131,0.414182364663983,0.885277046680311
"ENSNFUG00015000209",964.899087213704,6.10215678860138e-05,0.000498139102489066,0.122499052134445,0.902503796626823,0.990520276807572
"ENSNFUG00015000213",7669.8447912222,0.00052068480166357,0.000508326355851173,1.02431203039178,0.305687917428726,0.838039228409925
"ENSNFUG00015000214",625.116662251134,-0.0016776967003719,0.000778090140125523,-2.15617267698734,0.0310701842105401,0.395401355611337
"ENSNFUG00015000218",116.85152552634,-0.00294167646754094,0.00121844673515212,-2.41428400821614,0.0157661676271494,0.280621886376822
"ENSNFUG00015000221",438.216584357848,-0.0047970595719394,0.00136293340456373,-3.51965808151493,0.000432103449384584,0.0348803597628111
"ENSNFUG00015000228",9.39996972718431,-0.00680703262981279,0.00258896140834767,-2.62925225840164,0.00855728573884879,0.201790183776424
"ENSNFUG00015000230",123.777464726362,-0.000194346598298091,0.000387192227354971,-0.501938273982752,0.615710941304314,0.942362435793871
"ENSNFUG00015000231",63.6348403452686,0.000308197471110393,0.00102803912158052,0.299791578589505,0.764336139364122,0.970470968418974
"ENSNFUG00015000246",60.8726806841776,0.000245050350761561,0.000560244969204942,0.437398574251042,0.661822317936839,0.952836053977926
"ENSNFUG00015000247",290.126950364441,5.74206775646217e-05,0.000517278951819421,0.111005246516713,0.911612186328615,0.991501155766401
"ENSNFUG00015000251",4.40039369573726,-0.000358812189564199,0.00226372335496482,-0.158505317700261,0.874058630715846,0.987133432592743
"ENSNFUG00015000260",26.9812866944551,0.00101402854513326,0.000896934601980429,1.13054903099322,0.258244950445409,0.807420134594602
"ENSNFUG00015000263",6.67570676434631,-0.00236439406839078,0.0019838355917066,-1.19182964469188,0.233328049371382,0.786280898740412
"ENSNFUG00015000268",18.9320099447179,-0.00232294560833573,0.00118140500541536,-1.96625678551195,0.0492689559482392,0.47823070641593
"ENSNFUG00015000269",7419.64170185787,0.000106871805783296,0.000734867611317548,0.145430012341522,0.88437137012548,0.988421898399263
"ENSNFUG00015000273",12.294198364046,-0.000130637170673098,0.0012062092788529,-0.108303901290938,0.913754628039229,0.991501155766401
"ENSNFUG00015000278",52.6570645408629,-0.000717082227983521,0.000768588282162604,-0.932986157381741,0.350827115566234,0.860345654803965
"ENSNFUG00015000282",3.16647998099631,0.00138273954710759,0.00215722982631393,0.640979245809097,0.521536167220215,NA
"ENSNFUG00015000291",35.5811047726706,-0.00273501691306239,0.00644146422585771,-0.424595529395836,0.671131552569803,0.953050496314306
"ENSNFUG00015000294",18.9426395487418,0.00299151491427441,0.000905146330782228,3.30500695030066,0.000949740447470952,0.0557944904155246
"ENSNFUG00015000299",122.085348417658,0.00100916650838055,0.000583515857710078,1.72945858290959,0.0837270529570675,0.587899750074178
"ENSNFUG00015000302",0.697936013307736,-0.00161428929655723,0.00520769797014872,-0.309981359481784,0.756575131629501,NA
"ENSNFUG00015000304",474.464391285256,0.000200007276459839,0.000318647841213092,0.627674977173583,0.530216880768705,0.923332149365144
"ENSNFUG00015000306",76.562114279808,-0.000131354392969696,0.000484769508419925,-0.270962572290978,0.786419818701643,0.974759996517985
"ENSNFUG00015000309",60.7314483555076,-0.00146802406978604,0.00111232886623293,-1.31977521608131,0.186910078646399,0.753376486008184
"ENSNFUG00015000310",1115.78309123753,-0.000652602309687346,0.000554636187256109,-1.17663132100322,0.239342690831744,0.792083899665195
"ENSNFUG00015000320",17.514428525954,0.000267513317936219,0.00143515003127214,0.186400942136406,0.852130353659835,0.984232507364511
"ENSNFUG00015000330",1301.93094247106,-7.44671801545192e-05,0.000195115965234415,-0.381656006801153,0.702716535713214,0.95799663521816
"ENSNFUG00015000338",23.9134280954451,9.1580746570705e-05,0.000933607047728425,0.098093461048234,0.921858079813464,0.992003723905766
"ENSNFUG00015000351",783.986772779241,-0.000193111008023251,0.000260828594384007,-0.740375143604621,0.459072396828605,0.903111299040978
"ENSNFUG00015000352",278.474095126773,0.000814859307697379,0.000505134663799287,1.61315262264631,0.106711353583521,0.642133147534257
"ENSNFUG00015000353",0.223562712042757,0.00284327876554809,0.0107845178227807,0.26364449595902,0.792053868357076,NA
"ENSNFUG00015000357",0.608912877875264,0.000194118192951158,0.00530397011410397,0.0365986588866653,0.970805012868849,NA
"ENSNFUG00015000358",0.425976063957379,0.00766429772398612,0.00684308037361106,1.12000697135488,0.262710791335789,NA
"ENSNFUG00015000361",2045.42813567369,-0.000390822913387171,0.000381856201836752,-1.0234819062969,0.306080050539078,0.838039796957624
"ENSNFUG00015000364",1.89405721738934,-0.00393811838344293,0.00472814888540715,-0.832909131858653,0.404895979065955,NA
"ENSNFUG00015000368",304.826342012459,7.44409419441055e-05,0.000556149451520895,0.133850607495041,0.89352070822049,0.989749080396662
"ENSNFUG00015000375",1.14117270766089,-0.00438433120314084,0.00490639405512653,-0.89359540914978,0.371538403550548,NA
