"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSNFUG00015000040",2.30483618187356,0.00544369632343987,0.0242514235119243,0.224469145935422,0.822392272355009,0.99974105704325
"ENSNFUG00015000041",23.2755763243662,-0.00251060386634507,0.00396318701070596,-0.633481049358268,0.526419552302969,0.99974105704325
"ENSNFUG00015000042",465.947523588313,0.000136148503452729,0.00150775355393062,0.0902989106527376,0.928049685789587,0.99974105704325
"ENSNFUG00015000043",1411.12364173971,-0.00103276990148427,0.00391560758722468,-0.263757253115419,0.791966975483737,0.99974105704325
"ENSNFUG00015000044",107.966068771838,-0.00229407141275584,0.00223208487965103,-1.02777068814449,0.304057707463984,0.99974105704325
"ENSNFUG00015000045",265.927273347208,0.000704920942406599,0.00154010442611052,0.457709834771953,0.647160921368129,0.99974105704325
"ENSNFUG00015000046",10.5546220941454,0.00173066289837011,0.00612254797741936,0.282670369387547,0.777429532057524,0.99974105704325
"ENSNFUG00015000047",403.383596991755,-0.00057283009541343,0.00110090690624743,-0.520325644396206,0.602836625045989,0.99974105704325
"ENSNFUG00015000048",111.895987257907,-0.000156100483385946,0.00212032922202748,-0.0736208706479462,0.941312063827231,0.99974105704325
"ENSNFUG00015000049",665.210447480782,0.000358040395529283,0.00172052688772176,0.20809927359135,0.835151454334539,0.99974105704325
"ENSNFUG00015000050",262.173437315156,-0.000569823331634276,0.00140020529308328,-0.406956990127864,0.68403957762468,0.99974105704325
"ENSNFUG00015000051",528.007736791143,-0.000636033766523506,0.00185980080587565,-0.341990262889493,0.732358220039551,0.99974105704325
"ENSNFUG00015000052",179.493636417489,0.000544382945653092,0.00179650311860744,0.303023657467998,0.761871832636921,0.99974105704325
"ENSNFUG00015000053",4.7029682975089,0.00318066942165123,0.00919949717508201,0.345743833724573,0.729535238906771,0.99974105704325
"ENSNFUG00015000054",401.447530476136,-0.000671109787389343,0.00162525341265337,-0.412926244094881,0.679660652436634,0.99974105704325
"ENSNFUG00015000055",38.9675146393613,-0.000787020516192095,0.00481243743180504,-0.163538856835984,0.870094181614847,0.99974105704325
"ENSNFUG00015000056",6.9889566368475,0.000955571056465836,0.005942350968986,0.160806903101668,0.872245488110305,0.99974105704325
"ENSNFUG00015000058",760.769413929427,-3.08321741436927e-05,0.000865083679241584,-0.0356406841136145,0.971568867683955,0.99974105704325
"ENSNFUG00015000063",92.1524613271445,-0.00203878341738151,0.00205015717182152,-0.994452252443699,0.320002740070653,0.99974105704325
"ENSNFUG00015000126",504.355538640211,0.000121631137098144,0.00133763565682111,0.0909299452940723,0.92754825584607,0.99974105704325
"ENSNFUG00015000127",352.151881519923,0.000804379111184672,0.00259196714502981,0.310335380881312,0.75630592831845,0.99974105704325
"ENSNFUG00015000133",33.8797232612907,0.0031816255676459,0.00282458532309087,1.12640448197342,0.259994350546461,0.99974105704325
"ENSNFUG00015000165",0.558206704858836,-0.0174114678657066,0.0210900552199528,-0.825577158718579,0.409043996599262,0.99974105704325
"ENSNFUG00015000166",62.3667104135039,-0.00769809962948501,0.00711978499777523,-1.08122641791718,0.279596409359084,0.99974105704325
"ENSNFUG00015000167",0.823149871127857,0.0167631399891225,0.0384777853387027,0.435657609749732,0.6630851658618,0.99974105704325
"ENSNFUG00015000168",49.9402035508708,0.00160080743918963,0.00330680421833587,0.484095015457318,0.628318438634698,0.99974105704325
"ENSNFUG00015000176",131.476443705265,-0.000706128377422248,0.0021199974411872,-0.333079825335457,0.739074027779017,0.99974105704325
"ENSNFUG00015000179",202.033967909285,-0.0010670574952509,0.00136900087628179,-0.779442521723607,0.435719083828764,0.99974105704325
"ENSNFUG00015000180",394.208297481455,-0.0070373084385197,0.00492754673682797,-1.42815660903297,0.153246786697992,0.99974105704325
"ENSNFUG00015000184",137.160576564885,-0.00578596975276661,0.00583074200311842,-0.992321346009159,0.321040793673318,0.99974105704325
"ENSNFUG00015000189",5.85209071803829,0.000305027480650036,0.00611345475657562,0.0498944529395509,0.960206497712809,0.99974105704325
"ENSNFUG00015000192",0.75920692164814,0.0130514160795714,0.0229538276039674,0.568594323559159,0.569631477943933,0.99974105704325
"ENSNFUG00015000196",227.93483280861,-0.00830101201614178,0.00783187595280357,-1.05990085468224,0.289189706795948,0.99974105704325
"ENSNFUG00015000197",174.175302919147,0.0028746008846599,0.00286648503842464,1.00283128853856,0.315942269666786,0.99974105704325
"ENSNFUG00015000201",2.82980410446015,0.00633958060558039,0.00974602230340037,0.650478770540934,0.515383010436739,0.99974105704325
"ENSNFUG00015000204",129.753067958566,-0.00148718414057683,0.00280009851868712,-0.5311185055282,0.595336661241574,0.99974105704325
"ENSNFUG00015000207",315.547373837925,-0.00693367412072187,0.00798948634833726,-0.867849798900386,0.385476564016323,0.99974105704325
"ENSNFUG00015000208",604.153316700554,0.000972310729831492,0.00136465558425901,0.712495329258806,0.476158102729235,0.99974105704325
"ENSNFUG00015000209",964.899087213704,8.23347326293365e-05,0.00200402791423213,0.0410846236445184,0.967228432807824,0.99974105704325
