"","Intercept","age_young_vs_old","Q3.00"
"ENSNFUG00015000040",1.41506954822697,-2.70618759344995,0.00357198814087009
"ENSNFUG00015000041",4.58788125279627,0.0566040364217033,-0.00143594048932042
"ENSNFUG00015000042",8.88317825031057,-0.140055521394199,0.000271808307115789
"ENSNFUG00015000043",10.5653887108703,-0.449782817591596,-0.000305956165944601
"ENSNFUG00015000044",6.71663614003849,0.470500444685302,-0.001808672816264
"ENSNFUG00015000045",8.13595370744794,-0.523567720728384,0.00072724688163245
"ENSNFUG00015000046",3.36117447352124,-0.0862209960668093,0.001237085514903
"ENSNFUG00015000047",8.64323352590534,0.115171067449531,-0.000337795473513503
"ENSNFUG00015000048",6.84447565817962,-0.153597833094789,-3.75866289735857e-05
"ENSNFUG00015000049",9.45100887889946,-0.404198409100073,0.000279585708686964
"ENSNFUG00015000050",8.06886357068069,-0.0673287421260555,-0.000417440357645373
"ENSNFUG00015000051",9.1247432688965,-0.281535747325956,-0.000522062315482569
"ENSNFUG00015000052",7.58462537139958,-0.600648261521639,0.000543779899280097
"ENSNFUG00015000053",2.22238607944612,-0.154294391071672,0.00135415158313074
"ENSNFUG00015000054",8.57612924264296,0.415072808002252,-0.000676777681165857
"ENSNFUG00015000055",5.09629644827883,0.818884272708843,-0.000832341326251199
"ENSNFUG00015000056",2.6669823872849,0.323306850591428,0.000704101360704732
"ENSNFUG00015000058",9.57964381585206,-0.0312147689272741,-2.96715195178664e-05
"ENSNFUG00015000063",6.56967622188601,0.101455834639441,-0.00163038244883276
"ENSNFUG00015000126",8.98473323833692,-0.047725079860812,0.000133127095910918
"ENSNFUG00015000127",8.2604709705033,0.571586724447858,0.000799149488018796
"ENSNFUG00015000133",4.99992407787418,-0.0496889457479598,0.00215168405375848
"ENSNFUG00015000165",-1.13769911740103,2.29352974166619,-0.0101331780347795
"ENSNFUG00015000166",5.61916075245072,2.19920398197559,-0.00703883364838625
"ENSNFUG00015000167",-0.459120236384581,-2.0736493308403,0.0130871411813942
"ENSNFUG00015000168",5.80584897725034,-1.06792994821745,0.000646286123592022
"ENSNFUG00015000176",7.05137131946498,0.0680273492321785,-0.000623216637068957
"ENSNFUG00015000179",7.59926223912271,0.404726447126478,-0.000848351040934969
"ENSNFUG00015000180",8.34100333593993,1.87659211225861,-0.00594541096069508
"ENSNFUG00015000184",6.37566565423607,2.78446301796883,-0.00597992915168809
"ENSNFUG00015000189",2.32165895711138,0.709162192683251,0.000436846436249794
"ENSNFUG00015000192",-0.695767828147798,-0.737557659515077,0.00770598472548045
"ENSNFUG00015000196",7.73887947741093,1.47813355068155,-0.00686608736299659
"ENSNFUG00015000197",7.49600685421523,-0.713471905509871,0.00235482248950762
"ENSNFUG00015000201",1.40466921851188,-0.542248466270955,0.00501803347266836
