"","Intercept","age_young_vs_old","Q4.00"
"ENSNFUG00015000040",1.4101319672917,-2.76024409518794,0.00544369632343987
"ENSNFUG00015000041",4.59404268847601,0.103052976724856,-0.00251060386634507
"ENSNFUG00015000042",8.88545159314569,-0.117382688850873,0.000136148503452729
"ENSNFUG00015000043",10.5702275012815,-0.387915181312984,-0.00103276990148427
"ENSNFUG00015000044",6.71601707789588,0.451427549945922,-0.00229407141275584
"ENSNFUG00015000045",8.13834691398306,-0.493581025084465,0.000704920942406599
"ENSNFUG00015000046",3.36009616595862,-0.0873181828444209,0.00173066289837011
"ENSNFUG00015000047",8.64452521902228,0.124914236050945,-0.00057283009541343
"ENSNFUG00015000048",6.84550200407709,-0.143647613567845,-0.000156100483385946
"ENSNFUG00015000049",9.45109738719057,-0.401336875117625,0.000358040395529283
"ENSNFUG00015000050",8.06904050415671,-0.0680677985534249,-0.000569823331634276
"ENSNFUG00015000051",9.12431258630423,-0.289885481948189,-0.000636033766523506
"ENSNFUG00015000052",7.58641046856609,-0.580427180862212,0.000544382945653092
"ENSNFUG00015000053",2.20456509764775,-0.275048227068291,0.00318066942165123
"ENSNFUG00015000054",8.57362650264381,0.391951969196006,-0.000671109787389343
"ENSNFUG00015000055",5.09298772703229,0.786615934646776,-0.000787020516192095
"ENSNFUG00015000056",2.66687855840758,0.325105569788854,0.000955571056465836
"ENSNFUG00015000058",9.57956409683748,-0.0321966356120253,-3.08321741436927e-05
"ENSNFUG00015000063",6.56858798294486,0.0824278386613318,-0.00203878341738151
"ENSNFUG00015000126",8.98526244812085,-0.0417786003254606,0.000121631137098144
"ENSNFUG00015000127",8.2629779926099,0.601112781567167,0.000804379111184672
"ENSNFUG00015000133",4.99632439513705,-0.0700355842153842,0.0031816255676459
"ENSNFUG00015000165",-1.09735731117028,2.48929577107717,-0.0174114678657066
"ENSNFUG00015000166",5.61215785243247,2.01108641356116,-0.00769809962948501
"ENSNFUG00015000167",-0.467137308164,-1.74381529529798,0.0167631399891225
"ENSNFUG00015000168",5.7980747887982,-1.13724917609028,0.00160080743918963
"ENSNFUG00015000176",7.05013242384811,0.0539014973868789,-0.000706128377422248
"ENSNFUG00015000179",7.59864737894037,0.395041600837432,-0.0010670574952509
"ENSNFUG00015000180",8.33751267412925,1.76983018497234,-0.0070373084385197
"ENSNFUG00015000184",6.35766368004726,2.58302159591163,-0.00578596975276661
"ENSNFUG00015000189",2.32417382618822,0.739387742130622,0.000305027480650036
"ENSNFUG00015000192",-0.719219676688523,-1.03115626691583,0.0130514160795714
"ENSNFUG00015000196",7.737637396919,1.36602196408699,-0.00830101201614178
"ENSNFUG00015000197",7.49801967935035,-0.670775938600245,0.0028746008846599
"ENSNFUG00015000201",1.40808220597702,-0.468301647245489,0.00633958060558039
"ENSNFUG00015000204",7.01805709378305,0.208923383278848,-0.00148718414057683
"ENSNFUG00015000207",8.05933791557864,1.65785419223127,-0.00693367412072187
"ENSNFUG00015000208",9.3057056429978,-0.453106052868921,0.000972310729831492
"ENSNFUG00015000209",9.96208394440558,-0.231809026437335,8.23347326293365e-05
"ENSNFUG00015000213",12.9455608109516,-0.358915589384888,0.00120581010022262
"ENSNFUG00015000214",9.00646067301331,1.45542693852437,-0.00438756626986239
"ENSNFUG00015000218",6.4046304864284,2.00934300707064,-0.00541241122692827
"ENSNFUG00015000221",8.4735292022192,1.89257912083326,-0.0076758556620367
"ENSNFUG00015000228",2.88054333457647,2.13800820648581,-0.00897223171819908
"ENSNFUG00015000230",6.97457196231419,0.118261425352219,-0.00160536960368269
"ENSNFUG00015000231",5.65254335198536,1.05086220017427,0.0004699667443793
"ENSNFUG00015000246",5.89659821965755,0.179182559825082,-0.00027120523488986
"ENSNFUG00015000247",8.23160473057965,-0.463226141135229,0.00158648509808203
"ENSNFUG00015000251",1.89540477686988,-0.447498880888868,0.00923384500167661
"ENSNFUG00015000260",4.718512084039,-0.433617642876359,0.00410951170512707
"ENSNFUG00015000263",2.46682570574937,1.26344007126159,-0.00330026789030747
"ENSNFUG00015000268",3.93737043642689,1.68109716735574,-0.00586494473352193
"ENSNFUG00015000269",12.9722895057325,-0.772879195174571,0.00122317940090956
"ENSNFUG00015000273",3.49968635018291,0.774953706863107,-0.002775694979532
"ENSNFUG00015000278",5.70996838030098,0.415696415878946,-0.00287894817820749
"ENSNFUG00015000282",1.4954116735902,-0.532628319185975,0.00823013007223472
"ENSNFUG00015000291",3.74614078058311,3.53068825229074,-0.00521765780391232
"ENSNFUG00015000294",4.03545820772742,-0.245385933638228,0.00750837159922857
"ENSNFUG00015000299",6.96886028102603,-0.678913736214301,0.00348571453907938
"ENSNFUG00015000302",-0.570282724899144,-1.19017075285825,0.00923680277069077
"ENSNFUG00015000304",8.93197872846458,-0.241359397164231,0.000391080284016351
"ENSNFUG00015000306",6.28424295590076,-0.0424851989600939,-0.000585626604031857
"ENSNFUG00015000309",5.98808360840491,0.47566658476179,-0.00602799153383263
"ENSNFUG00015000310",10.2038782786928,-0.249323365833058,-0.00093703826791337
"ENSNFUG00015000320",4.30423257718603,-0.632728462749801,-0.00276415893998874
"ENSNFUG00015000330",10.3554680103033,-0.0877040289900911,0.000325824401933502
"ENSNFUG00015000338",4.57584108329418,-0.3403885694172,0.00233585786764555
"ENSNFUG00015000351",9.65932857080528,-0.0975002814025778,-0.000767152449505496
"ENSNFUG00015000352",8.00657889326507,0.229998373464198,0.00162706830591481
"ENSNFUG00015000353",-1.74332441893945,1.21564832725776,-0.0104351794028222
"ENSNFUG00015000357",-0.991396154695919,0.791500466181125,0.00121965673516279
"ENSNFUG00015000358",-1.51183450000174,-2.54874849976574,0.0247173918609656
"ENSNFUG00015000361",10.9952561795045,0.160915500981192,-0.00110119695898675
"ENSNFUG00015000364",0.975702938521825,0.539542671635589,-0.00834493092060364
"ENSNFUG00015000368",8.31339128799661,-0.385982021429406,0.00064922845925509
"ENSNFUG00015000375",-0.0987946005362833,1.64273904044317,-0.00586163849462133
"ENSNFUG00015000378",-1.80254347247847,-0.246002484593832,-0.00443899674250379
"ENSNFUG00015000380",0.122209959962936,-0.404831182922454,-0.00390976694074542
