"","Intercept","age_young_vs_old","Q1.50"
"ENSNFUG00015000040",1.46311576247718,-1.09771822725321,-0.00298536262135271
"ENSNFUG00015000041",4.58505759365501,-0.0164067509303571,-0.000437035282867332
"ENSNFUG00015000042",8.87567945807666,-0.180658458044996,0.000296298297740634
"ENSNFUG00015000043",10.5759514658689,-0.338141518857973,-0.000528909029733629
"ENSNFUG00015000044",6.73250449897899,0.51976082555528,-0.00112164942674973
"ENSNFUG00015000045",8.13068183776756,-0.534498571326074,0.000409718001397871
"ENSNFUG00015000046",3.37592244066827,0.093388008233799,-1.23744108831338e-05
"ENSNFUG00015000047",8.64147981308727,0.089918502952305,-7.34669469997559e-05
"ENSNFUG00015000048",6.84553929459522,-0.147935454557903,-4.1208517329222e-05
"ENSNFUG00015000049",9.4517511053507,-0.387763950505005,7.94151449737085e-05
"ENSNFUG00015000050",8.06907003187169,-0.0828375032859524,-0.000153156828666134
"ENSNFUG00015000051",9.13362820273252,-0.233823421248397,-0.000449805370803376
"ENSNFUG00015000052",7.57826002275884,-0.622584412780975,0.000362044335695598
"ENSNFUG00015000053",2.19783425462451,-0.192359118653545,0.000942102342414529
"ENSNFUG00015000054",8.57289169326346,0.369284458257943,-0.000159068478045313
"ENSNFUG00015000055",5.09892349189298,0.80071320169102,-0.000359324072856056
"ENSNFUG00015000056",2.6737508890076,0.406903431364656,5.10075443845957e-05
"ENSNFUG00015000058",9.58126698204025,-0.0209380741508663,-5.51519223830098e-05
"ENSNFUG00015000063",6.57596168213174,0.0786550487358685,-0.000748553773246805
"ENSNFUG00015000126",8.98180786386648,-0.0628494850373305,0.000127219769189556
"ENSNFUG00015000127",8.25246036927019,0.544829295106248,0.000505260506193613
"ENSNFUG00015000133",4.98897098353072,-0.0247038497130034,0.00102759515455535
"ENSNFUG00015000165",-1.13184837095304,2.11002460532633,-0.00378682688879834
"ENSNFUG00015000166",5.67817276898477,2.64758325630062,-0.00532686054864547
"ENSNFUG00015000167",-0.470079883431836,-2.47726359817597,0.00698038943403136
"ENSNFUG00015000168",5.81415555989089,-0.986145014009631,1.4477085202149e-05
"ENSNFUG00015000176",7.05103030880408,0.0408053730952597,-0.000211526162942099
"ENSNFUG00015000179",7.60301093380304,0.395064010188983,-0.000398909508636081
"ENSNFUG00015000180",8.38747472451979,2.13307602669647,-0.00403323098914984
"ENSNFUG00015000184",6.44398690646654,2.94471568220481,-0.0040424681474002
"ENSNFUG00015000189",2.33137369986439,0.806256788548818,-0.00013318922076179
"ENSNFUG00015000192",-0.591368589791117,0.950223613553813,-0.00143465164522212
"ENSNFUG00015000196",7.78576867009156,1.86573323724193,-0.00486907481231468
"ENSNFUG00015000197",7.48724188531479,-0.692418901450243,0.00110698571001158
"ENSNFUG00015000201",1.37706262218532,-0.493735014954055,0.00242099658806099
"ENSNFUG00015000204",7.0227772545836,0.229235880234987,-0.000595580206137553
"ENSNFUG00015000207",8.12028516406727,2.2910930748217,-0.00493356667690956
"ENSNFUG00015000208",9.30229655876409,-0.45169525539354,0.00035463550748008
"ENSNFUG00015000209",9.95462624587999,-0.288922420528904,0.000241937925166916
"ENSNFUG00015000213",12.932093110929,-0.420073352312008,0.000678180764675132
"ENSNFUG00015000214",9.05283253448714,1.63912654639045,-0.00251920591861439
"ENSNFUG00015000218",6.47585326403603,2.41923715938185,-0.0038506137956601
"ENSNFUG00015000221",8.53672228726736,2.51858093282017,-0.00523127328185007
"ENSNFUG00015000228",2.93875175714158,2.75079770084186,-0.00562612168814385
