"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSNFUG00015000040",2.30483618187356,0.00357198814087009,0.0170381815830716,0.20964608948757,0.833943904699882,0.999468069975634
"ENSNFUG00015000041",23.2755763243662,-0.00143594048932042,0.00281155825008709,-0.510727632719662,0.609541788749249,0.999468069975634
"ENSNFUG00015000042",465.947523588313,0.000271808307115789,0.00105812562785355,0.256877160859589,0.797273602106179,0.999468069975634
"ENSNFUG00015000043",1411.12364173971,-0.000305956165944601,0.00276722140904343,-0.110564396815058,0.911961781560804,0.999468069975634
"ENSNFUG00015000044",107.966068771838,-0.001808672816264,0.00155581836659973,-1.16252183101353,0.245023562225634,0.999468069975634
"ENSNFUG00015000045",265.927273347208,0.00072724688163245,0.00107228936282179,0.67821887155409,0.497632928821849,0.999468069975634
"ENSNFUG00015000046",10.5546220941454,0.001237085514903,0.00430313540422896,0.287484682375376,0.773741228854783,0.999468069975634
"ENSNFUG00015000047",403.383596991755,-0.000337795473513503,0.000776668613176181,-0.434928704189668,0.66361417872072,0.999468069975634
"ENSNFUG00015000048",111.895987257907,-3.75866289735857e-05,0.0014926283787373,-0.0251815049941515,0.979910189155433,0.999468069975634
"ENSNFUG00015000049",665.210447480782,0.000279585708686964,0.00121079545692023,0.230910767866701,0.817384125232295,0.999468069975634
"ENSNFUG00015000050",262.173437315156,-0.000417440357645373,0.000983714272393405,-0.424351226123545,0.671309685521982,0.999468069975634
"ENSNFUG00015000051",528.007736791143,-0.000522062315482569,0.00130758063078507,-0.39925822025149,0.689702948455741,0.999468069975634
"ENSNFUG00015000052",179.493636417489,0.000543779899280097,0.00125918287179241,0.431851410515172,0.665849411533872,0.999468069975634
"ENSNFUG00015000053",4.7029682975089,0.00135415158313074,0.00644728896006276,0.210034262698466,0.833640931651765,0.999468069975634
"ENSNFUG00015000054",401.447530476136,-0.000676777681165857,0.00113352756516201,-0.597054453694851,0.550471025358344,0.999468069975634
"ENSNFUG00015000055",38.9675146393613,-0.000832341326251199,0.00338780231041345,-0.245687690717,0.805924001576352,0.999468069975634
"ENSNFUG00015000056",6.9889566368475,0.000704101360704732,0.00417599611182479,0.168606804664159,0.86610592784998,0.999468069975634
"ENSNFUG00015000058",760.769413929427,-2.96715195178664e-05,0.00060707226213412,-0.0488764210928666,0.961017779640802,0.999468069975634
"ENSNFUG00015000063",92.1524613271445,-0.00163038244883276,0.00143029128489594,-1.13989539477015,0.254329883892602,0.999468069975634
"ENSNFUG00015000126",504.355538640211,0.000133127095910918,0.000940022066914407,0.141621245496825,0.887379184598165,0.999468069975634
"ENSNFUG00015000127",352.151881519923,0.000799149488018796,0.00181928675300081,0.43926527068954,0.660469335523173,0.999468069975634
"ENSNFUG00015000133",33.8797232612907,0.00215168405375848,0.00198220024260632,1.08550287075402,0.277698992918132,0.999468069975634
"ENSNFUG00015000165",0.558206704858836,-0.0101331780347795,0.0150029640244657,-0.67541173985721,0.499414208816494,0.999468069975634
"ENSNFUG00015000166",62.3667104135039,-0.00703883364838625,0.00495007282378006,-1.42196567585265,0.155036215555848,0.999468069975634
"ENSNFUG00015000167",0.823149871127857,0.0130871411813942,0.0269001109664723,0.486508817666431,0.626606455081226,0.999468069975634
"ENSNFUG00015000168",49.9402035508708,0.000646286123592022,0.00232559230813778,0.277901729090915,0.781087796543318,0.999468069975634
"ENSNFUG00015000176",131.476443705265,-0.000623216637068957,0.00148845792569088,-0.418699532121262,0.675435737672044,0.999468069975634
"ENSNFUG00015000179",202.033967909285,-0.000848351040934969,0.00095532351608319,-0.888024869745899,0.374527373765324,0.999468069975634
"ENSNFUG00015000180",394.208297481455,-0.00594541096069508,0.00341026142503979,-1.74338862030957,0.0812657547166283,0.999468069975634
"ENSNFUG00015000184",137.160576564885,-0.00597992915168809,0.004012374043181,-1.49037180664922,0.136126501337513,0.999468069975634
"ENSNFUG00015000189",5.85209071803829,0.000436846436249794,0.00430469803657314,0.101481319372068,0.919168385978527,0.999468069975634
"ENSNFUG00015000192",0.75920692164814,0.00770598472548045,0.0160751720924388,0.479371833854586,0.631674127345294,0.999468069975634
"ENSNFUG00015000196",227.93483280861,-0.00686608736299659,0.00546671057521664,-1.25598150268354,0.209122676590098,0.999468069975634
"ENSNFUG00015000197",174.175302919147,0.00235482248950762,0.00199204072760757,1.18211563492266,0.237159821453559,0.999468069975634
"ENSNFUG00015000201",2.82980410446015,0.00501803347266836,0.00681957252557349,0.735828155481984,0.461835284237127,0.999468069975634
"ENSNFUG00015000204",129.753067958566,-0.000658468292408708,0.00198687146528567,-0.331409607472536,0.74033510884619,0.999468069975634
"ENSNFUG00015000207",315.547373837925,-0.00632017862357124,0.00556580562817931,-1.13553707150185,0.256150358387682,0.999468069975634
"ENSNFUG00015000208",604.153316700554,0.000684943454154764,0.000959613540047461,0.713770101785859,0.475369350286653,0.999468069975634
"ENSNFUG00015000209",964.899087213704,0.000358171902379871,0.00140838743165233,0.254313475347945,0.799253390137812,0.999468069975634
"ENSNFUG00015000213",7669.8447912222,0.00101798618092811,0.00146924038438727,0.692865641147382,0.48839387368481,0.999468069975634
"ENSNFUG00015000214",625.116662251134,-0.0040853386203659,0.00225716886237219,-1.80993929540228,0.0703052014983458,0.999468069975634
"ENSNFUG00015000218",116.85152552634,-0.0053570969742341,0.00357225966098941,-1.49963817936749,0.133708152250574,0.999468069975634
"ENSNFUG00015000221",438.216584357848,-0.00695149858540805,0.00516363862798088,-1.34624033288059,0.178225021547688,0.999468069975634
"ENSNFUG00015000228",9.39996972718431,-0.00750445618153077,0.00573029687997626,-1.3096103637761,0.190327680643088,0.999468069975634
"ENSNFUG00015000230",123.777464726362,-0.00106230583920153,0.00107491060934182,-0.988273657334158,0.323018643055818,0.999468069975634
"ENSNFUG00015000231",63.6348403452686,-0.000284033515312138,0.00284166945430885,-0.0999530451655645,0.920381603215738,0.999468069975634
"ENSNFUG00015000246",60.8726806841776,-0.000222248065059259,0.0015998439323684,-0.138918591096723,0.889514479843278,0.999468069975634
"ENSNFUG00015000247",290.126950364441,0.00146579510445089,0.0014258292527998,1.02802990019499,0.303935763016237,0.999468069975634
"ENSNFUG00015000251",4.40039369573726,0.00640498931284839,0.00620193673730037,1.03274018812975,0.301725500987425,0.999468069975634
"ENSNFUG00015000260",26.9812866944551,0.00301608514757337,0.00268611456025283,1.12284308056075,0.261504145101397,0.999468069975634
"ENSNFUG00015000263",6.67570676434631,-0.00346075232570957,0.00478745071202332,-0.722879990600875,0.46975361772852,0.999468069975634
