"","Intercept","age_young_vs_old","Q0.00"
"ENSNFUG00015000698",0.698181608663315,2.56659339249615,-0.00559526531904605
"ENSNFUG00015000699",7.60835442380478,-0.118144648904482,-0.00149150636653151
"ENSNFUG00015000701",9.09157351595062,-0.0259512633274345,-2.37223284004145e-05
"ENSNFUG00015000703",6.33926283210987,-0.187848858979097,-0.000528929504878845
"ENSNFUG00015000706",4.84141277117888,-0.63297251100654,0.000162151241330064
"ENSNFUG00015000711",9.69969141663624,0.234087800073648,-0.000820334951823026
"ENSNFUG00015000718",0.406379436222994,1.92321596968172,-0.00652049796217069
"ENSNFUG00015000722",6.76600042088082,0.112295403677533,6.45264377773451e-05
"ENSNFUG00015000724",1.41316110210685,-0.846138621411116,-0.000412639578885126
"ENSNFUG00015000728",-0.362504596815847,0.727515438554752,-0.00196215783633067
"ENSNFUG00015000729",2.00329139592136,0.683839827648575,-0.00185785942434916
"ENSNFUG00015000730",1.52178136197822,1.1299592004244,-0.00404836156876715
"ENSNFUG00015000732",1.20748180040717,-0.720800959149038,-0.000307972240484422
"ENSNFUG00015000733",9.18512546332654,0.462914681901718,-0.000324240301019539
"ENSNFUG00015000734",-2.05938410059654,-0.89240528179824,0.00294187163171233
"ENSNFUG00015000735",0.554917988427929,-0.842753582691221,0.00186261224046081
"ENSNFUG00015000737",5.86836297372122,0.0924787339970213,-0.000253049381736195
"ENSNFUG00015000739",2.62034881979242,0.944868499503453,-0.00108843855664565
"ENSNFUG00015000740",3.75330649143096,0.917657192033993,-0.00295436685051256
"ENSNFUG00015000742",2.32781831095586,0.333511316565156,-0.00100616787848653
"ENSNFUG00015000745",7.76085219649314,0.58262084658685,-0.000260286893389403
"ENSNFUG00015000747",2.0324269249457,-0.533690495292397,0.00202967641839253
"ENSNFUG00015000751",-0.216354528006031,1.58560429498521,0.000276294403739417
"ENSNFUG00015000756",1.18975253479045,2.03222269917314,-0.00544652383203491
"ENSNFUG00015000758",5.07311057027395,-0.62026178830046,0.00119483849799716
"ENSNFUG00015000760",-1.45505876653227,-1.13305644507664,0.003369811420259
"ENSNFUG00015000762",8.97865372939505,-0.135410653730299,0.000541797643819431
"ENSNFUG00015000763",2.64335861572022,0.979662084428271,0.000740947130130028
"ENSNFUG00015000768",2.65658153908337,1.45316255662116,-0.000499344918074045
"ENSNFUG00015000771",NA,NA,NA
"ENSNFUG00015000772",10.2335759581858,0.504609867137991,-0.000345446744997726
"ENSNFUG00015000776",3.36518047561458,1.29816035122567,-0.00104868575266724
"ENSNFUG00015000781",2.96169229637489,1.02872690241536,0.000725306959195336
"ENSNFUG00015000784",NA,NA,NA
"ENSNFUG00015000786",9.58556699175211,-0.609960098576839,0.00096645809084522
"ENSNFUG00015000802",10.8119398278558,-0.133397337036345,0.000305768694662358
"ENSNFUG00015000808",4.06227223482294,0.627830340444778,-0.00214561863858658
"ENSNFUG00015000840",9.53145935604437,0.274345988981477,-0.000121064149914832
"ENSNFUG00015000843",7.42398892289011,0.188473675198775,-0.000613687027568748
"ENSNFUG00015000853",7.85320050859507,-0.897466643863242,0.0014348239700253
"ENSNFUG00015000865",8.3234897283475,-0.177710981285121,9.16138567313992e-05
"ENSNFUG00015000870",6.28319553092679,0.468408041634343,-0.000606147673459814
"ENSNFUG00015000910",-2.02824554582724,-1.80842362928558,0.00275599351491243
"ENSNFUG00015000922",6.57903444560907,-0.0871497173145637,0.000650382173306033
"ENSNFUG00015000943",1.74438319469478,-0.646875492448993,0.002201231226574
"ENSNFUG00015000946",-1.26998063108225,2.77282470362856,-0.00365732778706875
"ENSNFUG00015000960",7.53519755753094,-0.178408197425386,-0.00128725890024598
"ENSNFUG00015000976",9.91708143286,-0.102456226690559,-6.17072945840491e-05
"ENSNFUG00015000983",6.93284218664911,-0.530445863898941,0.0012128134825387
"ENSNFUG00015000986",8.93185001269105,0.350053644501767,-0.000216050476078808
"ENSNFUG00015000988",11.8355428317917,-0.405057918315792,0.000688436458036711
"ENSNFUG00015000998",6.15368554089158,0.112771826864805,-1.61220052695277e-05
"ENSNFUG00015001001",5.84639960981387,0.179958857056808,-0.000577761779842194
"ENSNFUG00015001009",4.43796863135118,0.356244935189299,0.000393136824790646
"ENSNFUG00015001011",10.1962194825059,-0.0357626401583004,1.29274770507758e-05
"ENSNFUG00015001019",7.46593585273027,-0.267351923687599,0.000269427989057704
"ENSNFUG00015001021",7.10772408384144,-0.305109689884222,9.18252320224557e-05
"ENSNFUG00015001025",8.84495260689137,0.0964235040299807,-0.000143946392193172
"ENSNFUG00015001032",0.445782313311904,2.44186286524281,-0.00540219942346735
"ENSNFUG00015001040",8.33179669223136,0.141893311741105,-0.000219240101502188
"ENSNFUG00015001058",1.11713768416609,1.6600785910416,-0.00172903908644624
"ENSNFUG00015001063",-1.49802980536452,-0.687942979180637,0.00132608007781943
"ENSNFUG00015001064",9.77021258849477,-1.15751515789674,-0.000487495406287288
"ENSNFUG00015001073",6.85199204388857,0.041408593012227,-7.10586659261756e-05
"ENSNFUG00015001084",1.04028154178433,0.747556624535206,-0.000490936146168191
"ENSNFUG00015001116",11.5265057306924,-0.295671105449906,6.73500340870102e-05
"ENSNFUG00015001121",8.71656642181195,-0.329955826707271,-3.63496980620995e-05
"ENSNFUG00015001123",10.3142347035669,-0.199499024242143,0.000692635612928192
"ENSNFUG00015001127",7.88655571733166,0.18695720249308,-0.000249395455343235
"ENSNFUG00015001129",9.49823537204171,0.571095824492062,-0.00068430314240049
"ENSNFUG00015001136",4.35211692693459,0.185580921709095,-0.000645633404663493
"ENSNFUG00015001137",7.7911129019308,0.975610939406347,-0.000406852011215015
"ENSNFUG00015001143",5.71349802631412,-0.565175456399259,0.000432451045378897
"ENSNFUG00015001145",-0.514594146489143,-0.0435325448568142,0.00101740048931337
"ENSNFUG00015001146",10.9388349774879,-0.340295588923043,0.000135747898114056
"ENSNFUG00015001150",8.90414569183818,-0.158375373560019,0.000401472072907018
"ENSNFUG00015001151",9.62819011407426,-0.108547725324475,0.000235900539899577
"ENSNFUG00015001156",-0.870437588607424,-0.111400180156801,0.00179609614242225
"ENSNFUG00015001159",4.03261183034439,1.51257970345659,-0.00184969029148335
"ENSNFUG00015001160",6.86394362812584,-0.283268035347124,0.000692874659703226
"ENSNFUG00015001161",1.50024363651313,-1.08044161887449,0.00460891011928459
"ENSNFUG00015001164",6.67387378577662,0.288976948049245,0.000277041253174373
"ENSNFUG00015001168",0.620014663827003,0.291170195579234,-0.00312760162637646
"ENSNFUG00015001171",-0.935866927281148,1.29013765592762,-0.0039464959452074
"ENSNFUG00015001172",0.741460957281933,0.025388137388332,0.000673805212887795
"ENSNFUG00015001173",-0.0373293830195713,1.91323902856583,-0.00320939183373133
"ENSNFUG00015001174",1.26839757176822,1.98847463768288,-0.00518706447321791
"ENSNFUG00015001176",1.93665404800185,0.143160609700807,0.000591380967513348
"ENSNFUG00015001178",6.61166916823177,-0.0524530420302373,-0.000653142340183769
"ENSNFUG00015001179",4.01255454611944,0.691745971552677,-0.00162244095277438
"ENSNFUG00015001181",8.86525736633887,1.71899018894083,-0.000665660590033984
"ENSNFUG00015001182",6.44242510691041,-0.858535937460068,0.00129799307108174
"ENSNFUG00015001185",2.94637563999415,0.394816799974905,0.00031067492481224
"ENSNFUG00015001190",3.46017015108358,-0.547127596879256,0.00246765063350516
"ENSNFUG00015001192",0.637982320808829,1.10498990493564,-0.000788787203469511
"ENSNFUG00015001193",6.27141064278367,0.859731453856773,-0.000698173230461081
"ENSNFUG00015001194",9.24657256817213,0.467719072799353,-0.000592939584232852
"ENSNFUG00015001195",1.4520546919789,0.187917856631094,0.00128291860835655
"ENSNFUG00015001198",8.23369149915208,0.856501010055881,-0.000663329892247049
"ENSNFUG00015001199",1.60473982687075,-0.0830711963213137,-0.000372021733552639
"ENSNFUG00015001203",0.987166142191094,1.24819495024648,-0.00353918385050252
"ENSNFUG00015001205",7.20129067439013,-0.437010922151701,0.000560203381038221
"ENSNFUG00015001208",6.89568031989495,-0.442014366167812,9.22951109455579e-05
"ENSNFUG00015001218",6.80310520198669,0.52764602259349,0.000858414088391654
"ENSNFUG00015001223",9.2229619210865,-0.205544396159323,-0.000257047230812648
"ENSNFUG00015001228",10.5580863536361,-0.0136609092396297,-3.59512429394841e-05
"ENSNFUG00015001231",8.88227981284595,-0.481493848073907,0.00049739186995518
"ENSNFUG00015001233",7.33916031006307,0.256771394257499,-0.000367532646214006
"ENSNFUG00015001235",7.23720941989289,-0.17474751904319,-0.00013322444849294
"ENSNFUG00015001240",5.82822138537366,0.215871033354758,-0.000350725184135286
"ENSNFUG00015001252",7.11372651150731,-0.0342181070148967,-4.92875054172918e-05
"ENSNFUG00015001259",NA,NA,NA
"ENSNFUG00015001260",1.88531324030155,-0.16424933971194,0.000163831657046506
"ENSNFUG00015001261",5.20959748734374,0.276127206446284,-0.000741485730007172
"ENSNFUG00015001262",7.95456936989333,0.552451307758884,4.60843739848954e-05
"ENSNFUG00015001264",1.11280094798435,1.1175617840229,-0.00572371107782683
"ENSNFUG00015001265",3.59192835929486,-0.346225990078345,-0.000769939744379278
"ENSNFUG00015001267",8.7978736844849,0.140365221671919,-6.86442966564477e-05
"ENSNFUG00015001272",9.2445115747003,-0.757386047554569,0.00113606449665523
"ENSNFUG00015001273",0.908142419657638,-0.425510685397137,-0.00620919623047802
"ENSNFUG00015001274",6.0539095489061,0.0277606496486939,-0.000123771318286107
"ENSNFUG00015001277",7.7381639637021,-0.0400375982085334,0.000505848571949208
"ENSNFUG00015001278",-0.529199040741607,5.30549186488802,-0.00462922342102308
"ENSNFUG00015001282",7.12996583357899,-0.342683846351302,0.00052894889726652
"ENSNFUG00015001283",8.300964105538,0.0109844009068771,-0.000404804162323435
"ENSNFUG00015001284",2.26429738227539,3.22377662247843,-0.00424841086434322
"ENSNFUG00015001285",4.22379521952614,-0.0061196124659849,-0.000322942266433298
"ENSNFUG00015001287",-0.868592989539702,1.35908199278369,0.000926350525972667
"ENSNFUG00015001288",9.75908813421859,-0.226610391387309,0.00050539403889028
"ENSNFUG00015001292",5.91147197768754,0.239131232421647,0.000690009794722938
"ENSNFUG00015001298",11.8545997696773,0.372531475243574,-0.00102775143240069
"ENSNFUG00015001301",2.14536059595589,0.712075481535442,0.000177629095624005
"ENSNFUG00015001305",8.55019075233432,0.366035352146818,-0.000541710929076676
"ENSNFUG00015001307",-2.04248872243404,-0.183833704233988,-0.000586481580399974
"ENSNFUG00015001314",7.10069584417707,1.40659027746217,-0.000266118215693779
"ENSNFUG00015001315",6.16932297869656,-0.664658995510857,0.00284121886299606
"ENSNFUG00015001323",8.55671547107735,0.162371085186522,-5.94114624859508e-05
"ENSNFUG00015001325",6.81809435155843,1.25959656709218,-0.000935949308217946
"ENSNFUG00015001328",9.58236040810559,0.252514840846052,0.000811479051094086
"ENSNFUG00015001335",9.82283819092408,-0.283571510883115,-5.56991670437547e-05
"ENSNFUG00015001346",8.31331730333129,0.353294067359374,-0.00079025443884856
"ENSNFUG00015001437",8.25408456245076,-0.0674333134012636,-0.000652978607295416
"ENSNFUG00015001455",8.57841384154782,0.235823085349206,0.000218254469530766
"ENSNFUG00015001461",4.04880039003347,1.27310058084103,-0.00151070830063947
"ENSNFUG00015001467",8.64382801665577,-0.852359554643174,0.00122330905669197
"ENSNFUG00015001472",2.3706077676951,0.816463418596511,0.000210652907455744
"ENSNFUG00015001476",-1.89928033599302,2.39705572094888,0.00205236707732451
"ENSNFUG00015001478",6.58165143448075,-0.518418435115957,0.000656735580950548
"ENSNFUG00015001484",1.50454238535995,0.640353897452592,0.000435933039914844
"ENSNFUG00015001488",-1.95063513806827,0.00510622160215085,-0.00116930216155648
"ENSNFUG00015001493",2.77763599224971,1.13999054059852,-0.00169595385779222
"ENSNFUG00015001498",4.18259088515469,0.191797663666687,-0.000907497085781994
"ENSNFUG00015001502",5.26628724535234,0.472271470880582,-0.000309509746830938
"ENSNFUG00015001519",3.24271840013664,0.927966710608432,-0.000739447265016534
"ENSNFUG00015001520",2.87467823961711,3.05714416596411,-0.00295136743800903
"ENSNFUG00015001522",3.47940476921123,0.524631672799656,-0.00117066379430085
"ENSNFUG00015001527",5.6869190687602,0.389003172358198,-0.000611953361741518
"ENSNFUG00015001531",4.08679834839651,0.85848095102836,-0.000910380037385552
"ENSNFUG00015001536",7.69789965931425,0.556774123694149,-0.000443906898074985
"ENSNFUG00015001548",10.3959410862352,0.232743179067943,-0.000633590015895551
"ENSNFUG00015001574",7.96214050226982,-0.352375064812274,0.000730626486099482
"ENSNFUG00015001579",8.07490759428459,-0.0780708759376694,8.34672943919446e-05
"ENSNFUG00015001589",8.43236603771366,0.205445837625604,-0.000145125558041955
"ENSNFUG00015001595",6.49762440649672,0.421085903839064,-0.00111564828289612
"ENSNFUG00015001599",9.72657873960684,-0.425560999232447,0.00039642534964236
"ENSNFUG00015001600",0.272633219422998,-0.255482790145793,-0.00125869712845325
"ENSNFUG00015001608",2.38471244465238,-0.0959281982588322,0.00029844262286513
"ENSNFUG00015001617",8.45074551807977,0.327836049909298,-0.000976621978780635
"ENSNFUG00015001629",2.30512762502998,1.65765985188477,-0.00348150301726716
"ENSNFUG00015001632",-0.126019098024411,2.32023457089194,-0.00621648391190052
"ENSNFUG00015001635",11.1928457303134,-0.0786253846617763,-0.000264643283024806
"ENSNFUG00015001638",8.60688085938314,-0.0405499474874044,-5.01787845111905e-05
"ENSNFUG00015001644",7.38152716160848,0.306418798922394,-0.000504965724384661
"ENSNFUG00015001648",7.71157453656814,0.0829750290205963,-0.000564111768112253
"ENSNFUG00015001655",11.2823252123774,-0.433160732540621,0.00018902926743043
"ENSNFUG00015001657",7.48833817272152,-0.20286397590219,-0.000169252577109728
"ENSNFUG00015001659",9.60857798839415,0.0671866589291631,-0.00024403676603436
"ENSNFUG00015001660",2.73502384358217,-0.242896621475334,-0.000475944587113457
"ENSNFUG00015001662",2.90776951672949,0.163596873291447,-0.00172282679927101
"ENSNFUG00015001668",3.16407105188766,-0.112940076809266,0.000957557328690717
"ENSNFUG00015001673",7.40288712412074,0.342964944784368,-4.52983618567235e-05
"ENSNFUG00015001676",9.34379298944722,-0.249771218232802,0.000133118010145659
"ENSNFUG00015001677",5.35789283980433,0.358444254421923,0.000486895863915155
"ENSNFUG00015001682",NA,NA,NA
"ENSNFUG00015001686",10.6612661497709,0.0251328401053649,3.58683048855078e-05
"ENSNFUG00015001689",8.81420718636604,-0.337246635344009,0.00123520191779009
"ENSNFUG00015001697",7.41530215648205,0.569172685279429,0.000138777353129872
"ENSNFUG00015001702",10.808264944481,0.0391630029328384,9.16754030629358e-05
"ENSNFUG00015001707",8.00476126353226,0.0190763775492397,-0.000325699559932449
"ENSNFUG00015001715",5.77804133316882,2.85417464112901,-0.00116393634591478
"ENSNFUG00015001724",13.2201912918388,-0.440689824620454,-0.000378955839998644
"ENSNFUG00015001752",7.54754480954519,0.152554783507801,0.000120049676831775
"ENSNFUG00015001756",10.1862772009904,0.0601369360967493,-0.000246888959042439
"ENSNFUG00015001759",NA,NA,NA
"ENSNFUG00015001762",8.758180211186,-0.22931905201217,-0.00014685718980489
"ENSNFUG00015001764",8.89306700243816,-0.41795866180291,0.00148329653117899
"ENSNFUG00015001789",7.19527002531551,-0.369957504138844,0.00144884716439377
"ENSNFUG00015001792",8.28651357158625,0.0669285175203821,0.000106342813700635
"ENSNFUG00015001815",1.56658756306595,0.835285365603633,0.000516189048101532
"ENSNFUG00015001817",1.77564092906279,1.02515462484268,-0.00204753900745621
"ENSNFUG00015001840",9.35168252054931,0.00115172406260503,0.000146099046397466
"ENSNFUG00015001846",3.33382057932764,-0.267175058017285,0.00108562587689221
"ENSNFUG00015001851",7.64749671157814,0.00958129694425332,-4.54209759212134e-05
"ENSNFUG00015001858",-1.78940556311603,1.29852787738781,-0.00219230159232275
"ENSNFUG00015001859",7.36772940095435,-0.100959115840026,-0.000556794203951176
"ENSNFUG00015001860",1.32421296153027,2.40864504301364,-0.00112618218893524
"ENSNFUG00015001865",8.04636999666584,0.0749434662575719,0.000125182727796513
"ENSNFUG00015001871",0.505084577193739,0.445693568159878,0.000424757993590723
"ENSNFUG00015001873",6.7736438498673,-0.124007080125192,-0.000934241796060764
