"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSNFUG00015000040",2.30483618187356,0.000270909629545952,0.00978524820441025,0.027685514346366,0.977912977153093,NA
"ENSNFUG00015000041",23.2755763243662,-0.000609155608390724,0.00166236013340628,-0.366440217224486,0.714036614491509,0.975474818178359
"ENSNFUG00015000042",465.947523588313,0.000304694005762338,0.000614638220055664,0.495729025335821,0.620085605814244,0.964692824345365
"ENSNFUG00015000043",1411.12364173971,-0.000196386808095791,0.00163200998049187,-0.120334318076046,0.90421831972728,0.993820641803276
"ENSNFUG00015000044",107.966068771838,-0.00125402256289405,0.000899735237203735,-1.39376842324348,0.163387546442465,0.805235933775064
"ENSNFUG00015000045",265.927273347208,0.000542072944660279,0.000616564408906085,0.879182996667017,0.379302062181958,0.920780750432159
"ENSNFUG00015000046",10.5546220941454,0.000448358539460061,0.00251022002238533,0.178613243246307,0.858241395108516,0.990571631815312
"ENSNFUG00015000047",403.383596991755,-0.000133267442973612,0.000456513290942383,-0.291924563025333,0.770344302511163,0.980420672308048
"ENSNFUG00015000048",111.895987257907,-7.00936126145952e-06,0.000873259509962127,-0.00802666467584592,0.993595716948968,0.999137655618935
"ENSNFUG00015000049",665.210447480782,0.000149521231721056,0.000710773230343682,0.210364185562754,0.833383442994761,0.985774143896533
"ENSNFUG00015000050",262.173437315156,-0.000229443851354409,0.000575992604427293,-0.398345134279187,0.690375794989124,0.974095321286831
"ENSNFUG00015000051",528.007736791143,-0.000428479363541383,0.000763500729505642,-0.5612036072563,0.574658744137421,0.959364928747784
"ENSNFUG00015000052",179.493636417489,0.000430005546712634,0.000728176963624961,0.590523414215151,0.554839792993074,0.955504808644296
"ENSNFUG00015000053",4.7029682975089,0.000577015946724499,0.00375334948512611,0.153733604880418,0.877819786880883,NA
"ENSNFUG00015000054",401.447530476136,-0.000400913487284844,0.000666285484267795,-0.601714275263586,0.547364346026201,0.953028544986719
"ENSNFUG00015000055",38.9675146393613,-0.000583853860845029,0.0019981179581596,-0.292201898521945,0.770132260137292,0.980420672308048
"ENSNFUG00015000056",6.9889566368475,0.000295217570599231,0.0024420821042683,0.120887651599939,0.903780023032227,0.993820641803276
"ENSNFUG00015000058",760.769413929427,-3.92426470843873e-05,0.000353911391491101,-0.110882689927131,0.911709372384556,0.994220318101269
"ENSNFUG00015000063",92.1524613271445,-0.00102118325340655,0.000838899967628276,-1.21728846443232,0.223494481733127,0.837991731932471
"ENSNFUG00015000126",504.355538640211,0.00012629846213121,0.000549399830746478,0.22988442125948,0.818181582198624,0.983269445173484
"ENSNFUG00015000127",352.151881519923,0.000616298515541542,0.00106453943131295,0.578934417470504,0.562633425878413,0.956373512711103
"ENSNFUG00015000133",33.8797232612907,0.00122736845739629,0.00114582714229156,1.07116371404996,0.284095823994943,0.878928053430322
"ENSNFUG00015000165",0.558206704858836,-0.00486032696500874,0.00911272869697179,-0.533355828603112,0.593787288149729,NA
"ENSNFUG00015000166",62.3667104135039,-0.00556867178842517,0.0028378829926826,-1.96226264535353,0.0497319138097484,0.624758557230971
"ENSNFUG00015000167",0.823149871127857,0.00850844396801977,0.0155591934521642,0.546843510505764,0.584486247708478,NA
"ENSNFUG00015000168",49.9402035508708,5.18917492237909e-05,0.00134788257436928,0.0384987165874392,0.969290054741742,0.997509030400333
"ENSNFUG00015000176",131.476443705265,-0.000375621331097537,0.000874010803838939,-0.429767377528614,0.667364865565999,0.971963142523846
"ENSNFUG00015000179",202.033967909285,-0.000533647182007387,0.000558693301834659,-0.955170180589199,0.339491642957289,0.907379590863248
"ENSNFUG00015000180",394.208297481455,-0.00435821910465804,0.00193407118814179,-2.25339125642283,0.0242344903468807,0.539940435285235
"ENSNFUG00015000184",137.160576564885,-0.0049148112588093,0.00226865977623926,-2.16639414613175,0.0302810809074007,0.572384427910631
"ENSNFUG00015000189",5.85209071803829,0.000183702480237274,0.00253245678035362,0.0725392360740005,0.942172781825041,0.994811431687847
"ENSNFUG00015000192",0.75920692164814,0.0013688458283259,0.00919845671882757,0.148812553036655,0.881701545045625,NA
"ENSNFUG00015000196",227.93483280861,-0.00502763648808571,0.00314983780771898,-1.59615726110246,0.110453686967828,0.737047530311157
"ENSNFUG00015000197",174.175302919147,0.00150335688352652,0.00115305961113234,1.30379805953846,0.192302444422084,0.821749095022668
"ENSNFUG00015000201",2.82980410446015,0.00314233652962163,0.00381797254993075,0.823038009971713,0.410486378652126,NA
"ENSNFUG00015000204",129.753067958566,-0.00037304393493657,0.00117002653229986,-0.318833739781351,0.749852591795864,0.977725935875714
"ENSNFUG00015000207",315.547373837925,-0.00505430924058276,0.0031900526996321,-1.58439678478216,0.113103453138971,0.742591163823935
"ENSNFUG00015000208",604.153316700554,0.000416828512272082,0.000559955734619135,0.74439547003764,0.456637258715835,0.936749153908858
"ENSNFUG00015000209",964.899087213704,0.000352603074767669,0.000823979506304705,0.427926995841178,0.668704272013697,0.972285953890801
"ENSNFUG00015000213",7669.8447912222,0.000756311468647413,0.000854090811805749,0.885516455853673,0.375878148256474,0.919919076493869
"ENSNFUG00015000214",625.116662251134,-0.00306605360040527,0.0012505557085581,-2.45175291226366,0.0142162243468591,0.475631563978738
"ENSNFUG00015000218",116.85152552634,-0.00437084541591994,0.00201234830598239,-2.17201237128092,0.0298547297946426,0.571709521340328
"ENSNFUG00015000221",438.216584357848,-0.00545863469175691,0.00292855191284482,-1.86393646218631,0.0623306275414879,0.661034516341315
"ENSNFUG00015000228",9.39996972718431,-0.00563685982495507,0.00334896703533066,-1.68316372346691,0.0923434012959923,0.714230952958198
"ENSNFUG00015000230",123.777464726362,-0.000551251064643187,0.000635880647202427,-0.866909642663965,0.385991519737481,0.920780750432159
"ENSNFUG00015000231",63.6348403452686,-0.000420892454610578,0.00167398280742943,-0.25143176664813,0.801480310124771,0.981593977984488
"ENSNFUG00015000246",60.8726806841776,-9.5173800186014e-05,0.000937893023519288,-0.101476178838489,0.919172466466418,0.994220318101269
"ENSNFUG00015000247",290.126950364441,0.000954856704454846,0.000825956247712588,1.15606208815447,0.247655761791562,0.855675564896922
"ENSNFUG00015000251",4.40039369573726,0.00299006886939757,0.00351814398757611,0.849899515186596,0.395380955150021,NA
"ENSNFUG00015000260",26.9812866944551,0.00187441454573548,0.0015356611771664,1.2205912173896,0.222240833295098,0.837991731932471
"ENSNFUG00015000263",6.67570676434631,-0.00296688555917613,0.00283371364026919,-1.04699554570881,0.295101632571766,0.887055999442217
"ENSNFUG00015000268",18.9320099447179,-0.00355191602756876,0.0016191553935387,-2.19368446150556,0.028258101666841,0.561199433140035
"ENSNFUG00015000269",7419.64170185787,0.000858033548696387,0.00120013143431385,0.714949649816438,0.474640155989529,0.940600915955774
"ENSNFUG00015000273",12.294198364046,-0.00132993378678696,0.00188838906810909,-0.704268950316825,0.481265298852288,0.940757034795107
"ENSNFUG00015000278",52.6570645408629,-0.00156812575954364,0.00122009458898386,-1.28524933534016,0.198705168542671,0.821976017316996
"ENSNFUG00015000282",3.16647998099631,0.00298448727040104,0.00370443219179194,0.805653097663358,0.420442900377776,NA
"ENSNFUG00015000291",35.5811047726706,-0.00555677134758389,0.0105228765804537,-0.528065810246757,0.59745365986169,0.963646709427369
"ENSNFUG00015000294",18.9426395487418,0.00386025924147719,0.00191885005840445,2.01175658544527,0.0442456024851246,0.617519458248774
"ENSNFUG00015000299",122.085348417658,0.00151805491070691,0.00103818386128112,1.46222164235305,0.143680482794996,0.784816901763241
"ENSNFUG00015000302",0.697936013307736,0.00222137031857746,0.00805877456010249,0.275646167045676,0.782819846630389,NA
"ENSNFUG00015000304",474.464391285256,0.000457176693222404,0.000527315806414575,0.866988411234865,0.385948359380543,0.920780750432159
"ENSNFUG00015000306",76.562114279808,-2.39414261917096e-06,0.000814600548009505,-0.00293903880254083,0.997654989691866,0.999714312522592
"ENSNFUG00015000309",60.7314483555076,-0.00352336498091848,0.00171139126616445,-2.05877232785873,0.0395160537348689,0.608496819897636
"ENSNFUG00015000310",1115.78309123753,-0.000448500355559367,0.000960524859914712,-0.466932584752872,0.640548111441317,0.968432719364668
"ENSNFUG00015000320",17.514428525954,-0.00125571678214389,0.00251026349459758,-0.500233057145736,0.616910984334077,0.963766873488722
"ENSNFUG00015000330",1301.93094247106,0.000115937245602752,0.000326228689189258,0.355386418928631,0.722300121823875,0.975696224926857
"ENSNFUG00015000338",23.9134280954451,-0.000190005255717409,0.00157694080586255,-0.120489783136457,0.904095172559042,0.993820641803276
"ENSNFUG00015000351",783.986772779241,-0.000366204677855965,0.000432714697274311,-0.846295908511322,0.397387689760694,0.920780750432159
"ENSNFUG00015000352",278.474095126773,0.000912566757092363,0.000889626703058863,1.02578615722148,0.304992392437679,0.8952462077687
"ENSNFUG00015000353",0.223562712042757,-0.00276303035479518,0.0180977465462815,-0.152672618534538,0.878656454828323,NA
"ENSNFUG00015000357",0.608912877875264,-0.00223443940555684,0.00831766702740756,-0.268637756019102,0.788208454825286,NA
"ENSNFUG00015000358",0.425976063957379,0.011708286254746,0.0119717640511463,0.977991731604904,0.328078413536714,NA
"ENSNFUG00015000361",2045.42813567369,-0.000793982423342491,0.000620246515096025,-1.28010783457537,0.200507213660237,0.822300019214159
"ENSNFUG00015000364",1.89405721738934,-0.00460425861598272,0.00709747172726365,-0.648718134134484,0.516520580923519,NA
"ENSNFUG00015000368",304.826342012459,0.000277758506925939,0.000928124280271515,0.299268657043088,0.764735067359226,0.980060556008329
"ENSNFUG00015000375",1.14117270766089,-0.0050710732789965,0.00695271693869579,-0.729365703179015,0.465777991342413,NA
"ENSNFUG00015000378",0.228913966396984,-0.00195874465146488,0.0193150895163778,-0.101410073704499,0.919224940041291,NA
"ENSNFUG00015000380",0.99132706650348,-0.00255019667791487,0.00879311454036801,-0.290022001442977,0.771799405910915,NA
"ENSNFUG00015000382",622.713142246792,-0.000181904093871881,0.00058890141866239,-0.308887172126451,0.757407355138443,0.978924841013948
"ENSNFUG00015000387",288.157029241711,0.000363559341878581,0.000674685355855313,0.538857615217821,0.589985104986116,0.962714146593756
"ENSNFUG00015000388",14.3656151181181,-0.000834480025096692,0.00201800279330334,-0.413517775032759,0.679227302137082,0.972307809811477
"ENSNFUG00015000392",94.7438306355352,-0.00570700923325156,0.00688854854634903,-0.828477754762475,0.407399987917135,0.922391546139797
"ENSNFUG00015000397",322.525685183713,-0.000379650699095558,0.00067086115357361,-0.56591546115496,0.571451250668117,0.958296649263706
"ENSNFUG00015000398",565.17448217823,0.00117672651735493,0.000908409746986,1.29536976156319,0.195192704142847,0.821976017316996
"ENSNFUG00015000424",474.607749516228,0.000299593569077506,0.000517859325061167,0.578523074856515,0.562911023216555,0.956373512711103
"ENSNFUG00015000428",1888.55135817852,0.00134718020876375,0.00114367124264933,1.17794358949079,0.2388190958827,0.846193645140149
"ENSNFUG00015000443",2222.95018069984,0.000460596497448717,0.000898240986713035,0.512776085996915,0.608107959667818,0.963766873488722
"ENSNFUG00015000453",80.9454213436035,9.410403884273e-05,0.00124581720662121,0.0755359922327212,0.939788261662715,0.994811431687847
"ENSNFUG00015000459",57.5591814769275,0.000642092843758786,0.00129935362055362,0.494163277495781,0.621190872098036,0.964692824345365
"ENSNFUG00015000463",433.938947983503,0.000717564684249039,0.000499665899952443,1.43608896327993,0.150977028203872,0.796188615292237
