"","Intercept","age_young_vs_old","Q2.00"
"ENSNFUG00015000040",1.42968758611083,-2.20111891560778,0.000270909629545952
"ENSNFUG00015000041",4.58336400468862,-0.00398088485476508,-0.000609155608390724
"ENSNFUG00015000042",8.87947479596392,-0.167182015687947,0.000304694005762338
"ENSNFUG00015000043",10.565651951536,-0.448194070821011,-0.000196386808095791
"ENSNFUG00015000044",6.72163642185517,0.489960298488542,-0.00125402256289405
"ENSNFUG00015000045",8.13295399892406,-0.541087015866199,0.000542072944660279
"ENSNFUG00015000046",3.36636962876389,-0.0105270961159298,0.000448358539460061
"ENSNFUG00015000047",8.64191685388417,0.0984168208751503,-0.000133267442973612
"ENSNFUG00015000048",6.84419831624191,-0.157172245462561,-7.00936126145952e-06
"ENSNFUG00015000049",9.45117262260122,-0.398255294297139,0.000149521231721056
"ENSNFUG00015000050",8.06882015035575,-0.0749988034809857,-0.000229443851354409
"ENSNFUG00015000051",9.12763845278872,-0.261577384773984,-0.000428479363541383
"ENSNFUG00015000052",7.58152711832351,-0.618199799382999,0.000430005546712634
"ENSNFUG00015000053",2.22758127500678,-0.0950033352002402,0.000577015946724499
"ENSNFUG00015000054",8.57688588960924,0.407808691910575,-0.000400913487284844
"ENSNFUG00015000055",5.09942309326531,0.827257011590798,-0.000583853860845029
"ENSNFUG00015000056",2.66888032055892,0.357056283147039,0.000295217570599231
"ENSNFUG00015000058",9.58016983420205,-0.0270211355111795,-3.92426470843873e-05
"ENSNFUG00015000063",6.57234754043851,0.0958948939086408,-0.00102118325340655
"ENSNFUG00015000126",8.98352028583132,-0.056214569029028,0.00012629846213121
"ENSNFUG00015000127",8.25645641842824,0.548299408509074,0.000616298515541542
"ENSNFUG00015000133",4.99897913316793,-0.0164053369385228,0.00122736845739629
"ENSNFUG00015000165",-1.15643901659365,2.09042945536484,-0.00486032696500874
"ENSNFUG00015000166",5.63743411416768,2.41563465878748,-0.00556867178842517
"ENSNFUG00015000167",-0.453030496385636,-2.36163548257472,0.00850844396801977
"ENSNFUG00015000168",5.81343493603469,-0.99304203645138,5.18917492237909e-05
"ENSNFUG00015000176",7.0521296894864,0.0629887419791016,-0.000375621331097537
"ENSNFUG00015000179",7.60083964746625,0.402457790036008,-0.000533647182007387
"ENSNFUG00015000180",8.35442428307187,1.9894150187657,-0.00435821910465804
"ENSNFUG00015000184",6.4095727705202,2.94410776641005,-0.0049148112588093
"ENSNFUG00015000189",2.3229461983626,0.729716604414795,0.000183702480237274
"ENSNFUG00015000192",-0.645892427378983,0.15973703559218,0.0013688458283259
"ENSNFUG00015000196",7.74951662878097,1.6228846681933,-0.00502763648808571
"ENSNFUG00015000197",7.49208715139999,-0.718748446404022,0.00150335688352652
"ENSNFUG00015000201",1.39466812182403,-0.533892492883696,0.00314233652962163
"ENSNFUG00015000204",7.01270847368616,0.144125193069879,-0.00037304393493657
"ENSNFUG00015000207",8.08138620550624,2.04603542559828,-0.00505430924058276
"ENSNFUG00015000208",9.30559169290118,-0.446611828912356,0.000416828512272082
"ENSNFUG00015000209",9.95516205090283,-0.299327989508438,0.000352603074767669
"ENSNFUG00015000213",12.9394186059093,-0.401202928765117,0.000756311468647413
"ENSNFUG00015000214",9.03214469903356,1.63188814301946,-0.00306605360040527
"ENSNFUG00015000218",6.44154519837279,2.34663072864506,-0.00437084541591994
"ENSNFUG00015000221",8.49653876515433,2.28448915374386,-0.00545863469175691
"ENSNFUG00015000228",2.89671172568934,2.44113318531854,-0.00563685982495507
"ENSNFUG00015000230",6.97150701710726,0.0802475970624164,-0.000551251064643187
"ENSNFUG00015000231",5.66999988197632,1.16754140915566,-0.000420892454610578
"ENSNFUG00015000246",5.89622286552592,0.172882066832286,-9.5173800186014e-05
"ENSNFUG00015000247",8.2260305770885,-0.518024511756493,0.000954856704454846
"ENSNFUG00015000251",1.91639831964235,-0.139842953171414,0.00299006886939757
"ENSNFUG00015000260",4.71402883297088,-0.4295442926557,0.00187441454573548
"ENSNFUG00015000263",2.49779675523984,1.52722544426366,-0.00296688555917613
"ENSNFUG00015000268",3.96048600953899,1.81583409231276,-0.00355191602756876
"ENSNFUG00015000269",12.9653069240602,-0.841618928783053,0.000858033548696387
"ENSNFUG00015000273",3.5033234228709,0.780621541937498,-0.00132993378678696
"ENSNFUG00015000278",5.71828632418716,0.456032383935731,-0.00156812575954364
"ENSNFUG00015000282",1.5068856004969,-0.338612279997305,0.00298448727040104
"ENSNFUG00015000291",3.83403566246196,3.98371075155635,-0.00555677134758389
"ENSNFUG00015000294",4.0081781495047,-0.334780736861549,0.00386025924147719
"ENSNFUG00015000299",6.96644258117106,-0.655433967878932,0.00151805491070691
"ENSNFUG00015000302",-0.535815119049338,-0.719863838066201,0.00222137031857746
"ENSNFUG00015000304",8.92532417917133,-0.300491800919248,0.000457176693222404
"ENSNFUG00015000306",6.27839923933212,-0.0977270904527158,-2.39414261917096e-06
"ENSNFUG00015000309",6.00844600389042,0.58822794579743,-0.00352336498091848
"ENSNFUG00015000310",10.2046706033911,-0.244651162827912,-0.000448500355559367
"ENSNFUG00015000320",4.30688109950142,-0.642445684942727,-0.00125571678214389
"ENSNFUG00015000330",10.3559637271232,-0.0806000743698998,0.000115937245602752
"ENSNFUG00015000338",4.60580651882367,-0.0768633272164887,-0.000190005255717409
"ENSNFUG00015000351",9.66022163935878,-0.0949633573982413,-0.000366204677855965
"ENSNFUG00015000352",8.00055400582937,0.196359098477379,0.000912566757092363
"ENSNFUG00015000353",-1.78221570006916,0.86267307922739,-0.00276303035479518
"ENSNFUG00015000357",-0.916801408917943,1.2783396859265,-0.00223443940555684
"ENSNFUG00015000358",-1.6079266216636,-2.75655590121278,0.011708286254746
"ENSNFUG00015000361",11.0027267780274,0.216252448246541,-0.000793982423342491
"ENSNFUG00015000364",0.990691130859998,0.66201475690401,-0.00460425861598272
"ENSNFUG00015000368",8.31330200677611,-0.381522279964784,0.000277758506925939
"ENSNFUG00015000375",-0.0599318719723412,2.09042668243465,-0.0050710732789965
"ENSNFUG00015000378",-1.8008951942211,-0.263106581490033,-0.00195874465146488
"ENSNFUG00015000380",0.152501920258713,-0.317601415026482,-0.00255019667791487
"ENSNFUG00015000382",9.24715992759895,0.201598821104273,-0.000181904093871881
"ENSNFUG00015000387",8.16742754506508,-0.0876341463956104,0.000363559341878581
"ENSNFUG00015000388",3.85014778916021,0.214382142533483,-0.000834480025096692
"ENSNFUG00015000392",5.40104679226143,3.74472260132114,-0.00570700923325156
"ENSNFUG00015000397",8.27972885357974,0.332552834955684,-0.000379650699095558
"ENSNFUG00015000398",9.10118239707331,-0.191203564475418,0.00117672651735493
"ENSNFUG00015000424",8.88581185991393,-0.0704630453574986,0.000299593569077506
"ENSNFUG00015000428",10.8237916204219,-0.173711705905541,0.00134718020876375
"ENSNFUG00015000443",10.8424518940651,0.812432223379807,0.000460596497448717
"ENSNFUG00015000453",6.36198128787224,-0.135160903650783,9.410403884273e-05
"ENSNFUG00015000459",5.80705404834708,-0.0330302653431789,0.000642092843758786
"ENSNFUG00015000463",8.78725083690887,-0.345352477239349,0.000717564684249039
"ENSNFUG00015000467",9.3833566473066,-0.790379829377307,0.00135872967615077
"ENSNFUG00015000475",7.94261193226385,0.835705068666162,-0.00143037053263117
"ENSNFUG00015000479",7.63806825998783,-0.899167935361287,0.00121385423589698
"ENSNFUG00015000482",8.99329294416502,0.128114671952461,0.000342294246646997
"ENSNFUG00015000486",8.08208365926381,-0.403656187365045,0.000327945557047491
"ENSNFUG00015000494",8.61160285600211,0.313764244376357,-0.000495604050436506
"ENSNFUG00015000508",10.4749642090676,-0.217686644373538,0.000584785441138342
"ENSNFUG00015000514",3.82132255476854,0.0180681175925881,0.000225317242468459
"ENSNFUG00015000524",-0.492635700424885,3.28845038412453,-0.0132393916348002
"ENSNFUG00015000527",6.01859581714326,1.36143974046882,-0.0015890635504012
"ENSNFUG00015000537",-1.81136915324921,0.606700640890997,-0.00150764644747885
"ENSNFUG00015000544",-0.286278289426676,1.49857344313767,-0.00635299657312411
"ENSNFUG00015000551",0.699901146044249,-0.33320866135602,0.00293501103197398
"ENSNFUG00015000556",2.94005527846354,-0.50736312742205,0.0034587118420136
"ENSNFUG00015000567",0.322262941170249,0.0063234755819839,0.00372840638101391
"ENSNFUG00015000569",4.5203488863923,0.924526852247658,0.000147587243574637
"ENSNFUG00015000575",-2.22715210606331,0.50605335288388,0.00397188312928674
"ENSNFUG00015000582",1.86984973028933,-0.137431007066574,0.00141772413149148
"ENSNFUG00015000584",8.50317934036615,0.460812828823426,-0.000827707597190228
"ENSNFUG00015000586",7.66448981123416,0.896077749822762,-0.0020287001703907
"ENSNFUG00015000600",7.05084587734905,-0.088478273849239,0.000396835843499868
"ENSNFUG00015000605",3.00016612584967,2.94265957980469,-0.00423899616510517
"ENSNFUG00015000612",8.59763115027303,0.990202919014144,-0.00200505339482212
"ENSNFUG00015000615",8.26338461201516,0.920185000352894,-1.72738463245827e-05
"ENSNFUG00015000622",6.18547276924895,-0.000570409509392368,0.000814811150307401
"ENSNFUG00015000627",-1.8008951942211,-0.263106581490033,-0.00195874465146488
"ENSNFUG00015000629",8.85511978978198,-0.135917432192961,0.00126769291114598
"ENSNFUG00015000634",5.78085545212338,0.197911706465257,0.0013020076761906
"ENSNFUG00015000636",1.69936204450676,0.0278027680498488,-0.00151967363229995
"ENSNFUG00015000637",2.43695384735788,0.861114794987533,-5.7625610041979e-05
"ENSNFUG00015000640",2.32464432922143,0.639034686380944,-0.00197946250309405
"ENSNFUG00015000645",1.96356593425491,-0.0362845633108742,-0.00715146229146048
"ENSNFUG00015000647",-0.0420625192420586,1.80399482119753,-0.00520063789044909
"ENSNFUG00015000648",-0.824199504469939,1.75365617861173,-0.00768296727447803
"ENSNFUG00015000652",0.139769031123913,0.434420134831906,-0.000890163984580286
"ENSNFUG00015000654",-1.62921508658471,-1.57768278531654,0.0030733245701405
"ENSNFUG00015000655",4.47007769779558,-0.375447501475418,0.00112593381912686
"ENSNFUG00015000656",10.8376311027165,-0.510100844909492,0.000796553853966991
"ENSNFUG00015000657",-1.8056763310704,-0.305086352748528,-0.00175286056012901
"ENSNFUG00015000659",8.61215300436647,0.400337696552038,-0.00071311431140118
"ENSNFUG00015000663",1.29708457882098,-2.54639292497165,0.00749753279841811
"ENSNFUG00015000666",1.78238646891038,0.293946132370122,-0.0044215324568155
"ENSNFUG00015000668",0.276780725836635,1.25481921219683,-0.00635135896111925
"ENSNFUG00015000670",4.28933482230189,0.101278310668665,0.000925870301674299
"ENSNFUG00015000671",6.05036306482237,-0.721052752957374,0.00199185753311413
"ENSNFUG00015000672",8.9080562842735,0.0173164075961022,0.000120795338540226
"ENSNFUG00015000674",-0.798773586963941,1.72924223560063,-0.00768968953247732
"ENSNFUG00015000677",2.11902070977683,-0.843380391751355,-0.00254291994949455
"ENSNFUG00015000678",-0.833274100670527,1.59429048894893,-0.00348870279881036
"ENSNFUG00015000684",1.86656161419121,-0.751787834784939,0.00250081541830934
"ENSNFUG00015000685",0.225475719952428,-0.776852669499624,0.00655331426235295
"ENSNFUG00015000686",2.14961574225087,1.2489809331559,-0.00323982482423371
"ENSNFUG00015000687",0.0771891917869684,1.18943798111435,-0.00253221674046167
"ENSNFUG00015000690",1.19917246580887,2.09514330522492,0.000368432278077982
"ENSNFUG00015000692",4.04960075288239,2.33914092546176,-0.00386812791680804
"ENSNFUG00015000693",0.775176891094819,0.715860076233921,-0.00389466158004199
"ENSNFUG00015000698",-0.0124334863677955,1.59038003100588,-0.00398027611757201
"ENSNFUG00015000699",7.41052902422369,-0.369442778102948,-0.0011791059475726
"ENSNFUG00015000701",9.08996185428991,-0.0145933522870515,-9.29767371788343e-05
"ENSNFUG00015000703",6.26731848732781,-0.268043881620929,-0.000452376437784611
"ENSNFUG00015000706",4.83285750220793,-0.900658268976372,0.00145834795094406
"ENSNFUG00015000711",9.59852098376234,0.209392698353579,-0.00118065119040549
"ENSNFUG00015000718",-0.35152901548684,1.58151784317926,-0.00909666144560493
"ENSNFUG00015000722",6.7680382634329,0.0615806819773548,0.000344893135351419
"ENSNFUG00015000724",1.38639099351668,-0.635148607222905,-0.00173921782978614
"ENSNFUG00015000728",-0.620077726416694,0.726414924260956,-0.00325896356998524
"ENSNFUG00015000729",1.70093724201567,-0.323396936736004,0.00159081609534504
"ENSNFUG00015000730",0.993986190105814,0.0841255818866002,-0.00170074901468828
"ENSNFUG00015000732",1.14753899208706,-0.902347873168987,0.000409470222214832
"ENSNFUG00015000733",9.15519705600465,0.538065846430623,-0.000906969213742112
"ENSNFUG00015000734",-1.48987862520783,0.60750991033249,-0.00292668820173252
"ENSNFUG00015000735",0.729682806435308,-1.60552395955298,0.00564771697332378
"ENSNFUG00015000737",5.83125500737899,0.0341547635850015,-0.000117814299248268
"ENSNFUG00015000739",2.49358890395106,0.980953285444894,-0.00192752207787947
"ENSNFUG00015000740",3.36772668410562,0.26808632597214,-0.00164387579479907
"ENSNFUG00015000742",2.22635732973397,0.457212943510356,-0.00238657728296124
"ENSNFUG00015000745",7.73917934357357,0.662068419364874,-0.000826683971306033
"ENSNFUG00015000747",2.21800450868859,-1.37204387260066,0.00608319159909025
"ENSNFUG00015000751",-0.188065155029329,1.53768480075739,0.000654658218674016
"ENSNFUG00015000756",0.543072946388488,0.298503520159899,-0.00187800937381065
"ENSNFUG00015000758",5.23398532605305,-0.539054722792153,0.00147129025589562
"ENSNFUG00015000760",-1.07673319275261,-1.47916818238831,0.00637282664603029
"ENSNFUG00015000762",9.03961356593581,-0.180172332745886,0.00106050348205872
"ENSNFUG00015000763",2.77697709546208,1.19452921360016,-6.42819703959571e-05
"ENSNFUG00015000768",2.59711970643029,1.46148701808565,-0.000834929905167171
"ENSNFUG00015000771",NA,NA,NA
"ENSNFUG00015000772",10.1961315948312,0.54525359820443,-0.000749778699039858
"ENSNFUG00015000776",3.23913812608502,1.26737468287547,-0.00156396709507334
"ENSNFUG00015000781",3.0903140513523,1.31118825508669,-0.00029053113199701
"ENSNFUG00015000784",NA,NA,NA
"ENSNFUG00015000786",9.71257361922167,-0.539350996586843,0.00119644716974213
"ENSNFUG00015000802",10.8550021160094,-0.0845462204337515,0.000245186252095684
"ENSNFUG00015000808",3.81231668628851,0.560509487418221,-0.00328021511815755
"ENSNFUG00015000840",9.51955729545351,0.298443376556225,-0.000311220548290073
"ENSNFUG00015000843",7.36347462284252,0.294749816148187,-0.0015555896595271
"ENSNFUG00015000853",8.05769280995702,-0.711253126026971,0.00134492738593931
"ENSNFUG00015000865",8.33151382063883,-0.205416871765925,0.000276726549122507
"ENSNFUG00015000870",6.22095559304617,0.557440157416127,-0.00143372456586185
"ENSNFUG00015000910",-1.62441143541838,-1.53550397810933,0.00286647101791685
"ENSNFUG00015000922",6.66777056177343,-0.0189593944837288,0.000692028557436094
"ENSNFUG00015000943",2.09323473442988,-0.261737841728417,0.00147097873822572
"ENSNFUG00015000946",-1.64719468792011,3.09301080747967,-0.00857744653471249
"ENSNFUG00015000960",7.3604793028535,-0.527635413289084,-0.000500028554855361
"ENSNFUG00015000976",9.90297127279597,-0.164893605121729,0.000198897588720782
"ENSNFUG00015000983",7.0910600115386,-0.452411905541255,0.00155239133052344
"ENSNFUG00015000986",8.91681716865168,0.442704378983596,-0.000821409150403289
"ENSNFUG00015000988",11.9144481162042,-0.441722305489062,0.0012642205899368
"ENSNFUG00015000998",6.15239620901451,0.118706380201126,-5.42338418087195e-05
"ENSNFUG00015001001",5.79300408221396,0.319211489965067,-0.00165002496237323
"ENSNFUG00015001009",4.49138383837423,0.391181275275174,0.000436034142677363
"ENSNFUG00015001011",10.1948448518553,-0.0622714690761708,0.000147480601213049
"ENSNFUG00015001019",7.49457023342429,-0.302250568049269,0.000590908727788597
"ENSNFUG00015001021",7.11207734477023,-0.367444396428264,0.000436061243681096
"ENSNFUG00015001025",8.82280305103119,0.0531654945619267,-1.75938100044547e-05
"ENSNFUG00015001032",-0.236168920327124,1.37812590552219,-0.00350745135286061
"ENSNFUG00015001040",8.30166200851704,0.105502789674357,-0.000174252775112283
"ENSNFUG00015001058",0.908176073867667,1.54855196763101,-0.00233379317936318
"ENSNFUG00015001063",-1.18299487787423,0.470679015560328,-0.00371679485418183
"ENSNFUG00015001064",9.71163204317721,-1.15378929831698,-0.000789540203823022
"ENSNFUG00015001073",6.85880035495917,0.162500824257856,-0.000734242742790005
"ENSNFUG00015001084",1.02168024698194,1.01955635109644,-0.00240879050106267
"ENSNFUG00015001116",11.5332896298825,-0.307796727376214,0.000165451651205318
"ENSNFUG00015001121",8.70318525452336,-0.418713096159777,0.000356648168939786
"ENSNFUG00015001123",10.3976041029057,-0.200002085776261,0.0011076916621738
"ENSNFUG00015001127",7.85413330105793,0.166704860558735,-0.000294447836992726
"ENSNFUG00015001129",9.42182709195013,0.627451691377145,-0.00137692565853778
"ENSNFUG00015001136",4.32830655128955,0.516539953888413,-0.0031176180498723
"ENSNFUG00015001137",7.76362533121083,1.13380820387326,-0.00152573224027106
"ENSNFUG00015001143",5.77085464261178,-0.532809147928208,0.000519977532664323
"ENSNFUG00015001145",-0.350483330311643,0.219430799538878,0.000281112581245839
"ENSNFUG00015001146",10.9396156316778,-0.49860781170453,0.000930471729646606
