"","Intercept","age_young_vs_old","Q1.00"
"ENSNFUG00015000040",1.58076186496097,0.578481222638718,-0.00702893240706894
"ENSNFUG00015000041",4.58798007229184,-0.0283294134245991,-0.000321031924001637
"ENSNFUG00015000042",8.86989459040552,-0.192335524487902,0.000281721824920354
"ENSNFUG00015000043",10.6042518224085,-0.157075413799061,-0.000949691961781906
"ENSNFUG00015000044",6.75194144214199,0.554684858245911,-0.00103915253238614
"ENSNFUG00015000045",8.12777074846405,-0.522569094458006,0.000303006775606324
"ENSNFUG00015000046",3.39844521003711,0.234544223600027,-0.000435630535023398
"ENSNFUG00015000047",8.64025409463882,0.078970617431161,-2.51753267713962e-05
"ENSNFUG00015000048",6.84790841345045,-0.137995163289431,-6.59022386081168e-05
"ENSNFUG00015000049",9.45374433585547,-0.371716683506868,1.45967264614167e-05
"ENSNFUG00015000050",8.06906240589738,-0.0923896436815297,-9.52791341546979e-05
"ENSNFUG00015000051",9.14474020404518,-0.201716912379488,-0.00047509222848397
"ENSNFUG00015000052",7.57392799156166,-0.621906945719714,0.000297998063698676
"ENSNFUG00015000053",2.14371909113565,-0.322098917091824,0.00128687839504296
"ENSNFUG00015000054",8.56267167773376,0.315223277617837,5.80264775882652e-05
"ENSNFUG00015000055",5.09237823083246,0.75012556220348,-0.000120859661279105
"ENSNFUG00015000056",2.68819953159134,0.490322482180956,-0.000219522148440013
"ENSNFUG00015000058",9.58355474386331,-0.0124281411142715,-7.30899259206295e-05
"ENSNFUG00015000063",6.57960981218228,0.0521140431260125,-0.000526313449728252
"ENSNFUG00015000126",8.9789593269602,-0.0696870049795693,0.000127173617176755
"ENSNFUG00015000127",8.24807088031426,0.552915729671692,0.000391071724659202
"ENSNFUG00015000133",4.97055957502583,-0.0435080078183556,0.000923666085042989
"ENSNFUG00015000165",-1.08538679664512,2.17611933006473,-0.00315736359087463
"ENSNFUG00015000166",5.76984391745125,2.90439346970397,-0.00526578278968967
"ENSNFUG00015000167",-0.547117125594552,-2.68159842348601,0.00634863748975542
"ENSNFUG00015000168",5.81242184961919,-0.993614403313905,3.69519331142167e-05
"ENSNFUG00015000176",7.04592220640787,0.00359155429822208,-4.94576496702827e-05
"ENSNFUG00015000179",7.60481231410655,0.379846688512375,-0.000278948956437765
"ENSNFUG00015000180",8.45657961470732,2.27622340742725,-0.00382462822600674
"ENSNFUG00015000184",6.48816020327483,2.89762194968776,-0.00318491650115976
