"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1","ENSNFUG00015000294",18.9344494559297,0.00239454525673414,0.000730496773913835,3.27796828438367,0.00104557142629479,0.0355582148085297
"2","ENSNFUG00015000443",2377.45902187987,0.0021240574008647,0.000623139541405329,3.40863845050572,0.000652879459030008,0.0262123330426036
"3","ENSNFUG00015000634",62.6960420213388,0.00135805515625913,0.000428073913413305,3.1724781952502,0.00151143908705913,0.0448836431520254
"4","ENSNFUG00015000699",151.398193616434,-0.00176680494224661,0.000506932087454199,-3.48528922507048,0.000491605355741478,0.0226117807307134
"5","ENSNFUG00015001218",148.686633017971,0.00195875628430255,0.000480385178840675,4.07747026881567,4.55283494416673e-05,0.00801174717438725
"6","ENSNFUG00015001315",107.344138124623,0.00194814291214841,0.000588820294158653,3.30855259486606,0.000937795685357587,0.032774258537497
"7","ENSNFUG00015001328",940.359994076352,0.00124896214123687,0.00038236319269672,3.26642879098333,0.00108913195826054,0.0364166269186305
"8","ENSNFUG00015001715",109.12494907604,0.00621997131122038,0.00195207783207145,3.18633366407325,0.00144088315439168,0.0437125496688391
"9","ENSNFUG00015001957",42.9400815839576,0.00977603015200634,0.00276628946538791,3.53398669023073,0.000409341691277134,0.0204015495640217
"10","ENSNFUG00015001978",460.683222194687,0.00596718229910992,0.00174269335344996,3.42411491229761,0.000616805332671778,0.0253394253754527
"11","ENSNFUG00015002028",23.8591878772407,0.00336487475403347,0.00103870816592981,3.23948040884165,0.00119747692578227,0.0384618184019114
"12","ENSNFUG00015002029",51.2684995828559,0.00231274818121211,0.000726695630843212,3.18255413002627,0.00145982225564262,0.0439810403197659
"13","ENSNFUG00015002082",5.84626298697131,0.0129414180397397,0.00393954369384398,3.2850043166071,0.00101980809246176,0.0347990164434463
"14","ENSNFUG00015002087",49.3422302514159,0.0126057784817376,0.00395920121964981,3.18391962984203,0.00145295347468618,0.0439469559944317
"15","ENSNFUG00015002427",340.047529944603,0.00195532119499335,0.000531273818179015,3.68043959270453,0.00023283221416662,0.015380250314114
"16","ENSNFUG00015002432",42.0479320054494,0.00213293908169795,0.000524486120212633,4.06672169100152,4.76791272507261e-05,0.00801174717438725
"17","ENSNFUG00015002550",383.994363464654,0.0107971347689029,0.00343346664293081,3.14467443309321,0.00166271754220182,0.0471357247934812
"18","ENSNFUG00015002856",34.7729535125377,0.00235044923670895,0.000694124528589114,3.38620685467852,0.000708659442949965,0.0273658851681155
"19","ENSNFUG00015003055",151.574405587712,0.00164768869723052,0.000482206410780962,3.41697800027584,0.000633203962729261,0.025681348162512
"20","ENSNFUG00015003399",144.659948335815,0.00402231443402633,0.00127535803191166,3.1538707824635,0.00161120409057266,0.046244985493245
"21","ENSNFUG00015003662",268.363177115475,0.00170547346295313,0.000538099217468502,3.16944051875147,0.00152732716001946,0.0451174672744435
"22","ENSNFUG00015003957",196.126776474554,0.00540987872726062,0.00128740041712676,4.20217257606181,2.64365465986844e-05,0.00607890364118612
"23","ENSNFUG00015003963",202.377365132632,0.00811704760423697,0.00233132361952977,3.48173352521268,0.000498179181375715,0.022698083866897
"24","ENSNFUG00015004112",36.5426847643619,0.00367837539785813,0.000997214623052179,3.68864967763881,0.000225447383913029,0.0151559063570769
"25","ENSNFUG00015004179",151.379090585744,-0.00145533405217999,0.000372587527357748,-3.90601924466091,9.3829042519024e-05,0.0106664644683846
"26","ENSNFUG00015004205",89.8636884848906,0.00966848281622312,0.00253931880995583,3.80751041512243,0.000140372828999861,0.0128344452100002
"27","ENSNFUG00015004227",684.752605056597,0.0140260840050828,0.00399381465963126,3.51195165535744,0.000444828908598547,0.0214312213464086
"28","ENSNFUG00015004260",53.342449668817,0.0038414717194711,0.000920927153048092,4.17130899741263,3.02854852411165e-05,0.00658953541778486
"29","ENSNFUG00015004655",27.4762965134779,0.0151122036933941,0.003712035152262,4.07113701070022,4.67842209205933e-05,0.00801174717438725
"30","ENSNFUG00015005989",36.7889476290504,0.00638681201927762,0.00180590238824011,3.53663191370034,0.000405264057360823,0.0202481930881389
"31","ENSNFUG00015009396",156.499344653102,-0.00376787195499964,0.00108842712195686,-3.46175860467852,0.000536658265135436,0.0235559218980814
"32","ENSNFUG00015010248",78.9113989077075,0.0148647297480099,0.00395337314835068,3.76001181528017,0.00016990533220731,0.0135890687636953
