"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1","ENSNFUG00015004112",36.5426847643619,0.00788520525558158,0.00186378908277439,4.23073905113977,2.32924759261404e-05,0.0418184642786679
"2","ENSNFUG00015001295",122.807159091364,0.00317433571840093,0.000770551908868819,4.11956116371303,3.79594654939118e-05,0.046853842752454
"3","ENSNFUG00015018469",60.1904667713275,0.0117385224068859,0.00266532392641005,4.40416352045307,1.06192823156174e-05,0.0284131832168274
"4","ENSNFUG00015012543",13.1744498516939,0.0130936395799059,0.00299825482421627,4.36708697144466,1.25914598750217e-05,0.0284131832168274
"5","ENSNFUG00015004668",75.9844630482308,0.00482073925859176,0.00109688649884407,4.39492988898304,1.10808511625276e-05,0.0284131832168274
"6","ENSNFUG00015004558",128.875183521646,0.00473202810131771,0.000992643681139099,4.7670963823469,1.86899913272399e-06,0.0184554319360831
"7","ENSNFUG00015018800",3244.75094042665,0.00188362722318253,0.000452987798505308,4.15822949182694,3.20723732217534e-05,0.0452426641968863
"8","ENSNFUG00015005532",58.5411547995198,0.0136838639022112,0.00314176527398143,4.35546984223625,1.32781798004069e-05,0.0284131832168274
"9","ENSNFUG00015025136",44.6541923147598,0.0053673453769369,0.001201520291718,4.46712836556625,7.92765647125869e-06,0.0284131832168274
"10","ENSNFUG00015009290",14.3820786074971,0.0185617188974446,0.00415057930864613,4.47207908032945,7.74627691561024e-06,0.0284131832168274
"11","ENSNFUG00015012080",432.03429014685,0.00352162678680262,0.000837172745240952,4.20657123254656,2.59274385630926e-05,0.0426700820152097
"12","ENSNFUG00015023719",67.6779736335297,0.00468529739318997,0.00112031638291142,4.18211985886887,2.8880363960381e-05,0.0438737159887357
"13","ENSNFUG00015025288",24.2556857513376,0.0121143784001461,0.00279269424309982,4.33788211154096,1.43862279593247e-05,0.0284131832168274
"14","ENSNFUG00015025454",17.1985576039035,0.00875251794286932,0.0021184000737784,4.13166429288224,3.60146141518815e-05,0.046853842752454
"15","ENSNFUG00015024417",69.5350510718915,0.0106393008553933,0.00245265665413897,4.33786801647877,1.43871503452466e-05,0.0284131832168274
"16","ENSNFUG00015014893",17.9940250880982,0.00970018287507886,0.00199319331939478,4.86665431831984,1.13503302917247e-06,0.0184554319360831
