"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1","ENSNFUG00015000294",18.9344494559297,0.00297681161192749,0.000840640132741206,3.54112478810705,0.000398425093047578,0.0317278111395025
"2","ENSNFUG00015001315",107.344138124623,0.00273965307087913,0.000599788004381259,4.56770233960474,4.93099595265128e-06,0.00117327998878205
"3","ENSNFUG00015002856",34.7729535125377,0.00277087860093461,0.000823635780950091,3.36420377188848,0.000767648423737009,0.0490624230433081
"4","ENSNFUG00015003055",151.574405587712,0.0021542108373146,0.000536814498174434,4.01295204328592,5.99640991712594e-05,0.00811117119543289
"5","ENSNFUG00015004071",318.545368573629,0.00279005215102866,0.000558859169798775,4.99240649846232,5.96315841548997e-07,0.000175770769473898
"6","ENSNFUG00015004112",36.5426847643619,0.00543308350728395,0.000721814154683451,7.52698388086697,5.19257775061001e-14,1.02548217996797e-10
"7","ENSNFUG00015008942",966.019998928027,0.00236684985026378,0.0005247930214594,4.51006349833273,6.48082238764954e-06,0.00150576189804342
"8","ENSNFUG00015013167",224.510104624521,0.00183633795638638,0.000360439077880669,5.09472493155791,3.49247959880181e-07,0.000113070458355306
"9","ENSNFUG00015013252",333.31006920102,0.0030361876054923,0.000563097414214498,5.39194023777872,6.97009510803242e-08,2.75304816577065e-05
"10","ENSNFUG00015018098",795.554342878879,0.00112814066947101,0.000291450444630275,3.87078040283019,0.00010848748830659,0.0122429680375248
"11","ENSNFUG00015019689",123.449479525999,0.00453215600595811,0.00059384325552324,7.63190617019771,2.31307770702371e-14,5.07566351511237e-11
"12","ENSNFUG00015022762",58.4687619083075,-0.00569051374010376,0.00164766928349823,-3.45367471318153,0.000553003965502471,0.0392851630025478
"13","ENSNFUG00015000243",283.504822746415,0.00221268073193665,0.000459839828957402,4.81185098070665,1.49538839598045e-06,0.000428006165684317
"14","ENSNFUG00015000288",602.673677508065,0.00157022591110949,0.000391763268159286,4.00809886666316,6.12094969522142e-05,0.0082233085395189
"15","ENSNFUG00015000697",23.1684658951329,0.00327753909199982,0.000824827057985983,3.97360763115936,7.07921462459254e-05,0.00913773919092014
"16","ENSNFUG00015000765",184.470556597942,0.00202856982781553,0.000511849238338616,3.96321743957255,7.39463733293387e-05,0.00936653753028373
"17","ENSNFUG00015001295",122.807159091364,0.00206368868309081,0.000446085317007881,4.62621970373966,3.72400264253683e-06,0.000930953521360252
"18","ENSNFUG00015001551",459.675472387673,0.00147309761665587,0.00041715804462604,3.53126982838465,0.000413569626423731,0.0324110577469931
"19","ENSNFUG00015001835",25.6875041953336,0.00396475631083915,0.000678608993487997,5.84247534130165,5.1430801417795e-09,2.74515377621631e-06
"20","ENSNFUG00015003332",490.907614556163,0.00109096023810173,0.000323816929117172,3.36906486352037,0.000754236772626451,0.0486778497470581
"21","ENSNFUG00015004804",15.3707694451434,0.00318316371646667,0.000904315612198943,3.51996987946106,0.000431595808583345,0.0332349198580626
"22","ENSNFUG00015005525",658.510386819157,-0.00356115357504356,0.00102334881864073,-3.47990197494311,0.000501597272093482,0.036705795091971
"23","ENSNFUG00015005947",2907.22015795895,0.00235956488069833,0.000645043660758216,3.65799251158407,0.000254198471879718,0.0232415075053359
"24","ENSNFUG00015006697",675.034443698474,0.000974937553135604,0.000229819618862667,4.24218592807864,2.21353188795346e-05,0.00373632831240965
"25","ENSNFUG00015009285",8.04761583538719,0.00780925633863157,0.00191706682928813,4.07354413488622,4.63030719903587e-05,0.00682417439356413
"26","ENSNFUG00015010531",4.78267846744055,0.00649088056695705,0.00168554013118479,3.85092021653291,0.000117674832756111,0.013003401755638
"27","ENSNFUG00015013998",60.3855583993979,0.00573128516063591,0.000999788698974404,5.73249644301355,9.89631108254195e-09,4.65338684688383e-06
"28","ENSNFUG00015018469",60.1904667713275,0.0081400594639905,0.000801678284337651,10.1537731818641,3.18794287273825e-24,6.29586837937077e-20
"29","ENSNFUG00015019303",2322.27022942193,0.000929519200667474,0.000218725561625833,4.2497054014088,2.14051848440462e-05,0.00367592169987017
"30","ENSNFUG00015019575",327.492996824134,0.00129194781664629,0.000383894772765524,3.36536964892561,0.000764411759208517,0.0490141812747045
"31","ENSNFUG00015021154",293.316059214091,0.00159616946357962,0.000336987589335001,4.73658233743696,2.1735245817567e-06,0.000604576576973424
"32","ENSNFUG00015000187",816.535312469967,0.00129003964419141,0.000289897058219869,4.4499921872715,8.58734132633383e-06,0.00190985096149563
"33","ENSNFUG00015000967",19.4285617234565,0.00400556773968619,0.000981055274034797,4.08291749272439,4.44738161151481e-05,0.00660386010870722
"34","ENSNFUG00015001561",26.7775727359985,0.014043216586,0.00194053668172845,7.23676945570113,4.59498248581141e-13,6.04975394081931e-10
"35","ENSNFUG00015002001",45.1791659751432,0.0060198171893411,0.00096531602745343,6.23611026662614,4.48584958426646e-10,3.54364173758713e-07
"36","ENSNFUG00015002841",167.444839368049,0.0030969280822723,0.000633895133052427,4.88555270547591,1.03139109999583e-06,0.000299543276967907
"37","ENSNFUG00015003579",9.89700993156629,0.00534903487886625,0.00132064714715465,4.05031343185863,5.11490762400551e-05,0.00726941570974678
"38","ENSNFUG00015003704",175.090776700309,0.00151838298308909,0.000428066698176947,3.54707102784585,0.000389539555056363,0.0311458164891017
"39","ENSNFUG00015010352",46.5149817507246,0.0029074712399795,0.00083835494240867,3.46806715497624,0.000524216270098713,0.0377837486064945
"40","ENSNFUG00015010432",61.6940297926533,0.00212580141559805,0.000528012981918657,4.02604005657865,5.67240301034509e-05,0.007833866227364
