"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1","ENSNFUG00015000045",264.933105529275,-0.422090493046447,0.142256593755323,-2.96710670418855,0.00300616610563735,0.0180736671338928
"2","ENSNFUG00015000049",653.880061821092,-0.477751968519773,0.160450435150633,-2.97756729716098,0.00290545851545917,0.0176162286534633
"3","ENSNFUG00015000054",409.601333627553,0.404620822235252,0.146065832504486,2.77012642380158,0.00560345384211221,0.0292352394175974
"4","ENSNFUG00015000166",64.2484903845189,1.86387471140411,0.650054632388648,2.86725856341527,0.00414044586844155,0.0232013514189401
"5","ENSNFUG00015000168",48.6311647164503,-0.979097931382266,0.302713688119822,-3.23440257182792,0.00121897502212626,0.00896441232608199
"6","ENSNFUG00015000180",405.220191464863,1.56718047961913,0.452602770364149,3.46259586161665,0.00053499130053202,0.00474812807302908
"7","ENSNFUG00015000184",143.305235612249,2.4859715936138,0.534684073192793,4.64942144015841,3.32867437812798e-06,9.44075051566502e-05
"8","ENSNFUG00015000208",595.588577489518,-0.477784908242588,0.123478011453584,-3.86939263613092,0.000109106813976327,0.00133842921857353
"9","ENSNFUG00015000214",647.575692728352,1.38716824262153,0.293628162100874,4.7242343264914,2.3098395986422e-06,7.22566043135197e-05
"10","ENSNFUG00015000218",121.682295519038,1.94009955017918,0.468660204135536,4.13967205463449,3.47802664904447e-05,0.000560197189899472
"11","ENSNFUG00015000221",453.796376217157,1.78788868926863,0.663556417183521,2.69440343423602,0.00705147561949894,0.0349485313441044
"12","ENSNFUG00015000228",10.1041855530455,2.08581108730903,0.706548022459005,2.95211510188616,0.00315605261980344,0.0187763119781707
"13","ENSNFUG00015000231",64.8970445146049,0.974828555914017,0.382796455571079,2.54659765451514,0.0108778771030673,0.0483778697150451
"14","ENSNFUG00015000247",281.997123566963,-0.707161990119109,0.199404103400093,-3.54637631854662,0.00039056803091433,0.00369422975590656
"15","ENSNFUG00015000268",19.5950074999243,1.51991010469514,0.371293011293272,4.09355969130971,4.24800651295721e-05,0.00064711758819111
"16","ENSNFUG00015000269",7259.98465057885,-0.826688601654877,0.266479526079575,-3.10225935109182,0.00192049623172242,0.0127758506068901
"17","ENSNFUG00015000304",464.258062539874,-0.462529350764487,0.137374344783992,-3.36692671030949,0.000760108862268208,0.00624618542284053
"18","ENSNFUG00015000352",304.675403701691,0.716118001245795,0.269195246647,2.66021785364157,0.00780901235055752,0.0377251328518874
"19","ENSNFUG00015000368",296.192414170897,-0.601531672849738,0.227338423810748,-2.64597450253501,0.00814559559989683,0.0389104382533086
"20","ENSNFUG00015000443",2377.45902187987,0.972874306769752,0.208524320979645,4.66551960077942,3.07838148173167e-06,8.90161967188094e-05
"21","ENSNFUG00015000467",625.568574159036,-0.755166104278045,0.146382412309522,-5.15885817403572,2.48460424536668e-07,1.38110369819518e-05
"22","ENSNFUG00015000475",278.91845994962,0.856138457366254,0.203261785375027,4.211999101487,2.53120551460883e-05,0.000442414904550245
"23","ENSNFUG00015000479",185.505461870259,-0.673025012420703,0.228362492473251,-2.94717843167497,0.00320688099568066,0.0190124067370226
"24","ENSNFUG00015000527",82.8334899053598,1.24891529302153,0.292768086389721,4.26588604114118,1.9911040018131e-05,0.000370786697365347
"25","ENSNFUG00015000569",30.0469211401603,1.08274737448822,0.372271523189138,2.90848831308032,0.00363180750840344,0.0209013032050703
"26","ENSNFUG00015000586",219.453173091645,0.72984684832971,0.175425057977735,4.16044809529059,3.17623798623288e-05,0.000522982793590639
"27","ENSNFUG00015000605",13.9104075727857,2.37286960044766,0.846744444965816,2.80234445534916,0.00507326740269314,0.0270936666805517
"28","ENSNFUG00015000612",425.212079889663,0.760587275674673,0.201483042768363,3.77494435871257,0.000160043382473521,0.00181586446992907
"29","ENSNFUG00015000615",384.636119249145,0.887489681470484,0.302074051177577,2.93798715252363,0.00330350713102885,0.0194500888396838
"30","ENSNFUG00015000656",1744.81138077871,-0.47796681769489,0.1031999800132,-4.63146230875001,3.63092103758957e-06,0.000100286672095516
"31","ENSNFUG00015000659",409.525821815499,0.352057362663745,0.0946867422421593,3.71812731462834,0.000200705118049449,0.00217143356742378
"32","ENSNFUG00015000692",24.6255206211283,2.04261372199596,0.512489698298284,3.98566786567307,6.72905841659295e-05,0.000930274337231568
"33","ENSNFUG00015000733",606.132569513376,0.442353765225824,0.136929032424664,3.23053305345744,0.0012355961689326,0.00905926857215079
"34","ENSNFUG00015000745",234.142901907987,0.532974288698979,0.163872951672628,3.25236278018419,0.00114449842530391,0.00852378461209381
"35","ENSNFUG00015000772",1267.5359217345,0.493014941657738,0.136019886505771,3.62457986345122,0.000289431574011703,0.00291653924579989
"36","ENSNFUG00015000786",805.998608156327,-0.58519974894031,0.22028400749176,-2.65656937879252,0.00789402059223418,0.0380446507421038
"37","ENSNFUG00015000853",249.171819669993,-0.8275515134132,0.267754510062735,-3.09070989399694,0.00199678620977273,0.0131811508887969
"38","ENSNFUG00015000870",78.6065363337382,0.555272957981872,0.184772166131852,3.00517642676567,0.00265426841067201,0.0164346786935496
"39","ENSNFUG00015000988",3824.32999831691,-0.369037355615436,0.125462796650956,-2.94140865233633,0.00326723191435891,0.0192774505529572
"40","ENSNFUG00015001064",675.043344473656,-1.63955436881532,0.290865808758953,-5.6368068003966,1.732322738461e-08,1.81232009510974e-06
"41","ENSNFUG00015001129",722.555373847292,0.490727969404802,0.174163432359612,2.81762918171909,0.00483796484969899,0.0261391528383615
"42","ENSNFUG00015001137",257.14345681737,0.960113222597114,0.222056777431893,4.32372852430316,1.5341406389471e-05,0.000303800939564355
"43","ENSNFUG00015001181",638.993875928321,1.69103250207216,0.364820008025908,4.63525153464737,3.56503707724338e-06,9.92082275234389e-05
"44","ENSNFUG00015001182",92.056900812773,-0.918051485121606,0.214728941079342,-4.27539706807565,1.90796937557081e-05,0.000359226254505814
"45","ENSNFUG00015001193",81.3744862154642,0.654230638827107,0.21848013501291,2.9944628091174,0.00274928570501858,0.0168722766053146
"46","ENSNFUG00015001194",603.827149017168,0.431214858185169,0.153005128114224,2.81830330460069,0.00482781809098266,0.0261104579510829
"47","ENSNFUG00015001198",320.932655861505,0.74326490240774,0.196259678313156,3.78715031429824,0.00015238492201411,0.0017415299468312
"48","ENSNFUG00015001208",111.512954769617,-0.50522322456984,0.193307807278892,-2.61356864826953,0.0089602081231988,0.041916991344532
"49","ENSNFUG00015001218",148.686633017971,0.588810105729166,0.205613201802694,2.8636785019971,0.00418752796331417,0.0234119442143547
"50","ENSNFUG00015001272",642.385635620085,-0.673167648628996,0.167575908156988,-4.01709085770467,5.89210112500504e-05,0.000837698146483889
"51","ENSNFUG00015001278",1.90389351250867,4.70579059499039,1.85374943205635,2.53852571098041,0.0111320622926922,0.049120331098711
"52","ENSNFUG00015001284",5.54264506382958,2.61638776748706,0.725434666678931,3.60664838291364,0.000310177518359615,0.00306980240057916
"53","ENSNFUG00015001314",186.689138862074,1.4461481747334,0.302520714669821,4.78032777461788,1.75009627480355e-06,5.93507420166178e-05
"54","ENSNFUG00015001325",128.666808640238,1.23504967632582,0.307395005637662,4.01779356747785,5.87456256044984e-05,0.000836276784520006
"55","ENSNFUG00015001335",858.737450808729,-0.256576079861238,0.0876425158801942,-2.92752983280367,0.003416662809569,0.0199468714012716
"56","ENSNFUG00015001461",16.7985799607636,1.1199337166046,0.373801143743394,2.99606819120224,0.00273485268177989,0.0168116124249435
"57","ENSNFUG00015001520",10.8662784352356,2.86190628531576,0.975985904026517,2.93232338039793,0.00336436225418478,0.0197278324981422
"58","ENSNFUG00015001536",214.934660369361,0.483011674749826,0.177244816993841,2.72511029062481,0.00642800107701299,0.0325197618355545
"59","ENSNFUG00015001599",830.314979045475,-0.656898973277192,0.20788390216933,-3.15993189670897,0.00157806020445403,0.0109579828661822
"60","ENSNFUG00015001655",2376.06029962368,-0.565704327735035,0.153562273698049,-3.68387569493393,0.000229714296378175,0.00242611113303407
"61","ENSNFUG00015001697",203.406068172423,0.707359170850539,0.203064987827269,3.48341276563261,0.00049506443123489,0.00445618263813256
"62","ENSNFUG00015001715",109.12494907604,2.87260343304364,0.622198831239172,4.61685764873997,3.89594314538063e-06,0.00010550442371355
"63","ENSNFUG00015001874",306.620120453171,0.623730014038997,0.223831156461546,2.78660944213168,0.0053262629353255,0.0281264727720439
"64","ENSNFUG00015001876",155.940742324323,0.850246535658625,0.237864551031577,3.57449873035412,0.000350899515452898,0.00339554989233413
"65","ENSNFUG00015001917",86.7173651732621,0.585863419164808,0.183844557898836,3.18673245409413,0.00143889809813507,0.0102220758867834
"66","ENSNFUG00015001944",130.705108472343,0.492276411133305,0.174748666088064,2.81705389891344,0.00484663914267708,0.026166896189249
"67","ENSNFUG00015001949",284.935352667085,-0.310869272126941,0.122843358811071,-2.53061520895931,0.0113862684565908,0.0498853290345792
"68","ENSNFUG00015001955",175.785310684468,0.689115043824652,0.261544890270942,2.63478687391208,0.00841901272498684,0.0399241572006592
"69","ENSNFUG00015001956",111.762333306645,2.25667412910807,0.387998477479686,5.81619325871252,6.02028605046552e-09,7.8084166265073e-07
"70","ENSNFUG00015001957",42.9400815839576,3.48021976948569,1.20597368076043,2.88581734826188,0.00390398652887583,0.0220975453232261
"71","ENSNFUG00015001969",234.058900899062,1.1875567633674,0.241274109602963,4.92202319312929,8.56540598650037e-07,3.44152426403246e-05
"72","ENSNFUG00015001978",460.683222194687,2.56235513590806,0.522808402512256,4.90113610185903,9.52840135473173e-07,3.73949271525692e-05
"73","ENSNFUG00015001987",566.069973792035,-0.346532005076385,0.109990665922102,-3.15055829666318,0.00162958731742726,0.0112388920923071
"74","ENSNFUG00015001998",237.587577064124,-1.08445285397757,0.319164528167395,-3.39778627720433,0.000679334692958622,0.00572670625432508
"75","ENSNFUG00015002003",205.84861526404,0.62019514942963,0.229313733743435,2.70457045596548,0.00683927642284311,0.0341563413155229
"76","ENSNFUG00015002019",544.553463979148,1.95870690330243,0.357838184185551,5.47372245295873,4.40679079653809e-08,3.67436891264731e-06
"77","ENSNFUG00015002028",23.8591878772407,1.57695260412571,0.37264508853856,4.23178153322833,2.31847551326721e-05,0.000414355104018964
"78","ENSNFUG00015002029",51.2684995828559,0.873882904898906,0.337242537840169,2.59125942562166,0.00956253747022264,0.0440015598655743
"79","ENSNFUG00015002044",28.8955867152534,3.07808120755677,0.567119006156205,5.4275754720676,5.71247141594497e-08,4.47692238636903e-06
"80","ENSNFUG00015002052",248.378321551389,1.48696493282062,0.426069917068437,3.48995522390233,0.000483101483767409,0.00437335012590913
"81","ENSNFUG00015002061",2.65910976711263,3.08619868281278,1.11181959848941,2.7758088515492,0.00550645716433111,0.0288241004124852
"82","ENSNFUG00015002062",126.929624487273,2.80228198339563,0.592533607079156,4.72932159444802,2.2527130924686e-06,7.08693952877462e-05
"83","ENSNFUG00015002082",5.84626298697131,4.92857083805828,1.48792867224458,3.3123703642483,0.000925089883968052,0.0072577179117536
"84","ENSNFUG00015002103",12.2880688433842,2.03730820264622,0.487559880739558,4.17858048442361,2.93334191852304e-05,0.000493241777186676
"85","ENSNFUG00015002106",2916.54228291367,-0.363810094052529,0.139900954087951,-2.6004832949446,0.00930925513260159,0.0430863876431491
"86","ENSNFUG00015002133",1069.05650502899,-0.498849474434292,0.108967684502778,-4.57795792129155,4.69537111457652e-06,0.000121091437151387
"87","ENSNFUG00015002187",389.885514678509,0.493011440861344,0.114210736233327,4.31668210118309,1.5839201668561e-05,0.000311987259153655
"88","ENSNFUG00015002201",29.3108369779429,-1.03901528168509,0.349845917693528,-2.96992255486396,0.00297874833506807,0.0179380014454181
"89","ENSNFUG00015002237",67.645250704596,-1.39530481881009,0.380462283974644,-3.66739326756258,0.000245035778708925,0.0025594017477243
"90","ENSNFUG00015002246",153.347045341222,-0.658010909218403,0.17443167751382,-3.77231314057774,0.000161741088058889,0.00183005686305545
"91","ENSNFUG00015002254",57.5643727331772,-1.13340818966596,0.386015735783475,-2.93617095004053,0.0033229114578118,0.0195361149819768
"92","ENSNFUG00015002266",2254.31205563582,-0.711193843378526,0.279889128675677,-2.54098416306346,0.0110540926428632,0.0489163449174106
"93","ENSNFUG00015002268",5.38744083965715,3.24177553034375,1.1455615658316,2.82985709981502,0.00465687987136146,0.0254208561818671
"94","ENSNFUG00015002274",258.650807381257,0.944555530400759,0.230718596787296,4.09397223957444,4.2404510395174e-05,0.000646829185732163
"95","ENSNFUG00015002286",303.667929146665,2.22887059543528,0.705919548732146,3.15740030069773,0.00159182659976983,0.0110397505179159
"96","ENSNFUG00015002297",18.6713874975396,-1.57541741851591,0.491396876628704,-3.20599803019564,0.00134594909786424,0.00968585497778425
"97","ENSNFUG00015002323",724.406288627012,-0.729409475420681,0.229062221481811,-3.18432900328176,0.00145090004240925,0.0102887315231564
"98","ENSNFUG00015002346",15.0219792124795,1.16004606053199,0.429957164132892,2.69805031129437,0.00697468988095416,0.0346609112412463
"99","ENSNFUG00015002400",61.2004051218028,1.1728871369458,0.361019677648721,3.24881775028076,0.00115885699556561,0.00861383150140246
"100","ENSNFUG00015002409",37.3765541589437,2.27973212679667,0.477913274030792,4.77017955071444,1.84061780236877e-06,6.13880635168977e-05
"101","ENSNFUG00015002431",118.16917346565,0.963706558815041,0.199170934213415,4.83859034261702,1.30763255152695e-06,4.77792131141947e-05
"102","ENSNFUG00015002501",64.2522945920068,1.74145724212805,0.447615867215246,3.89051722621493,0.000100030775031002,0.0012527287179066
"103","ENSNFUG00015002502",31.6637243741006,-0.770777615794075,0.296642096897741,-2.59834198805498,0.00936751469990581,0.0432837726102523
"104","ENSNFUG00015002503",127.3205460422,0.472877520562542,0.184079213420413,2.5688806018665,0.0102027604147969,0.0461151463704462
"105","ENSNFUG00015002507",46.610895704518,-0.934507281435296,0.275990806529459,-3.38600873408277,0.000709171264925517,0.00592418436338344
"106","ENSNFUG00015002519",92.1521111218398,0.509463662015151,0.184423499361896,2.76246608364927,0.00573665215592326,0.0298109672366968
"107","ENSNFUG00015002542",375.885125699759,0.47190047072755,0.115983237706331,4.06869544306395,4.72770952990855e-05,0.000703730668884844
"108","ENSNFUG00015002548",2147.88020875636,0.676635717158787,0.144895424932617,4.66982113116031,3.01462105223186e-06,8.78597638862686e-05
"109","ENSNFUG00015002563",16.0192434417738,1.57790797256906,0.563582163396688,2.79978337685329,0.00511369104112265,0.0272635031277573
"110","ENSNFUG00015002592",27097.7078601015,-0.703643537464135,0.209557554176254,-3.35775792111181,0.000785773968554483,0.00640488087047772
"111","ENSNFUG00015002628",99.3738310301962,-0.750372512653753,0.23552849124906,-3.18590973293448,0.00144299612327142,0.0102446258060297
"112","ENSNFUG00015002732",45.2122832403367,0.742176411325162,0.289054396642112,2.56760118492187,0.0102404897580334,0.0462385631806641
"113","ENSNFUG00015002739",1362.32607267971,-0.421478280333017,0.163614335687052,-2.57604737728598,0.00999369519058868,0.045410810414273
"114","ENSNFUG00015002768",81.6420292533897,-1.06328688452001,0.243353818144633,-4.36930430196932,1.24642980669196e-05,0.000259329893833218
"115","ENSNFUG00015002798",130.615143452683,1.47326542699036,0.328149402700067,4.48961788401285,7.13510521645163e-06,0.000169795599351589
"116","ENSNFUG00015002809",148.2285837607,0.709737914869412,0.16374306545997,4.33446089992079,1.46117755060903e-05,0.000293280152895544
"117","ENSNFUG00015002817",101.483605974167,-1.45569017479562,0.489509472271303,-2.97377325109007,0.00294162362617735,0.0177820306364098
"118","ENSNFUG00015002869",76.257809512361,1.04799883497706,0.253387180079319,4.13595839635215,3.53476233569009e-05,0.000566455880370452
"119","ENSNFUG00015002890",2843.42714774898,-0.506853453676709,0.158290690915558,-3.20204208311338,0.00136457061492908,0.0098007809807358
"120","ENSNFUG00015002905",82.5171975779221,0.819520394580717,0.247523430813957,3.31088007258869,0.000930030578429447,0.00728359752789079
"121","ENSNFUG00015002930",138.809574678172,1.1335765370164,0.288123330882247,3.93434482915817,8.34239429537754e-05,0.00109938183646571
"122","ENSNFUG00015002988",145.097034278376,1.27981229175929,0.233592554142424,5.47882314339081,4.28164056769739e-08,3.62452313553284e-06
"123","ENSNFUG00015003005",968.394743271279,-0.694279476192833,0.2051537150883,-3.38419158480268,0.000713881711718715,0.00595232424218398
"124","ENSNFUG00015003045",252.806694587427,-0.556848043206047,0.152501369606042,-3.65142978482459,0.000260784401476872,0.00267774872238682
"125","ENSNFUG00015003075",98.8759800389912,-0.937031400918953,0.225474347367571,-4.1558226550331,3.2411917241505e-05,0.000529195050928282
"126","ENSNFUG00015003093",148.522791884,0.404479181767732,0.139003305796238,2.9098529668111,0.00361598824628929,0.0208363219834893
"127","ENSNFUG00015003105",578.727010748515,-0.301097671771496,0.115681928640756,-2.60280646518731,0.00924641336639515,0.0429209296888401
"128","ENSNFUG00015003190",2066.31031171106,-0.940939616055643,0.178536121958173,-5.270303878764,1.36198083488754e-07,8.80681426733838e-06
"129","ENSNFUG00015003196",193.091132293578,1.38984551871814,0.314275146648764,4.42238444095436,9.76175624179252e-06,0.000216939871429576
"130","ENSNFUG00015003235",654.104295977474,0.771885153596169,0.219308656002946,3.51962921876554,0.000432150469242914,0.00401199885196258
"131","ENSNFUG00015003337",1039.38575588469,0.39228362608518,0.149013790821133,2.63253235773361,0.00847509495980393,0.0401629057301459
"132","ENSNFUG00015003357",12.9739159570183,2.72698814740981,0.5397175944702,5.05262043585347,4.3578938928846e-07,2.05209614968763e-05
"133","ENSNFUG00015003399",144.659948335815,2.06203392000605,0.436249832557313,4.72672713229098,2.28167545774407e-06,7.15774822875611e-05
"134","ENSNFUG00015003430",51.7850825843392,0.675698979587982,0.248916495143239,2.71456087793278,0.0066363701670241,0.0333684094161024
"135","ENSNFUG00015003444",34.3394953219917,1.09127452077852,0.373033396171955,2.92540703319625,0.0034400594487889,0.0200307373364896
"136","ENSNFUG00015003514",313.944712565537,1.08957918938503,0.188225313279054,5.78869637884292,7.09347840526774e-09,8.83855379496816e-07
"137","ENSNFUG00015003628",202.60641460574,1.7771784576,0.308387440507513,5.76281075090249,8.27245380089804e-09,1.01367266768021e-06
"138","ENSNFUG00015003632",14.3240511403747,1.82177188814886,0.512596085451271,3.55401053549802,0.000379404014419647,0.00361717689505422
