"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1","ENSNFUG00015000045",264.933105529275,-0.422463173777971,0.14246060710964,-2.96547363056537,0.00302217252756224,0.01756698516624
"2","ENSNFUG00015000049",653.880061821092,-0.469699652398649,0.161650349851656,-2.90565193845658,0.00366488869571689,0.0202864073682538
"3","ENSNFUG00015000054",409.601333627553,0.377898688854997,0.149047045226766,2.5354322742866,0.0112308642643775,0.0476121044532229
"4","ENSNFUG00015000166",64.2484903845189,2.08355863305885,0.638938313540825,3.26096993857252,0.00111031810950047,0.00804479984949687
"5","ENSNFUG00015000168",48.6311647164503,-0.975397764301354,0.301562962877153,-3.23447466822609,0.00121866730792875,0.00860284735141499
"6","ENSNFUG00015000180",405.220191464863,1.70856704608908,0.441067793353107,3.87370620080901,0.000107192628955188,0.00127765368127741
"7","ENSNFUG00015000184",143.305235612249,2.5428601001256,0.533376994190796,4.76747240286105,1.86551538894125e-06,5.79779732554477e-05
"8","ENSNFUG00015000208",595.588577489518,-0.482522970035051,0.123260726322504,-3.91465298340496,9.05343208733161e-05,0.00112612443962434
"9","ENSNFUG00015000214",647.575692728352,1.4184680975112,0.290476492872821,4.88324574385524,1.04353683068055e-06,3.66179643608605e-05
"10","ENSNFUG00015000218",121.682295519038,2.03833769191469,0.462124028669546,4.41080222074377,1.02988354043888e-05,0.000212737395887553
"11","ENSNFUG00015000221",453.796376217157,2.0024661023851,0.563056369877675,3.55642207337099,0.000375939924576361,0.00345685806884759
"12","ENSNFUG00015000228",10.1041855530455,2.31382530711122,0.701501327258784,3.2983904907961,0.000972408015345407,0.00729406883709817
"13","ENSNFUG00015000247",281.997123566963,-0.683507214477066,0.205226798573177,-3.33049689041147,0.000866911318806889,0.00668773372648572
"14","ENSNFUG00015000268",19.5950074999243,1.56194021709726,0.378240238292966,4.12949247321344,3.63564904075067e-05,0.000552221345329603
"15","ENSNFUG00015000269",7259.98465057885,-0.816759494389372,0.269058352459367,-3.03562215007884,0.0024003997068515,0.0146187172489415
"16","ENSNFUG00015000304",464.258062539874,-0.463800328890436,0.138251344349724,-3.35476180048706,0.000794333504406038,0.00624102742161542
"17","ENSNFUG00015000368",296.192414170897,-0.595045277522284,0.228980142872466,-2.59867633087164,0.00935839669871848,0.0413718564469737
"18","ENSNFUG00015000443",2377.45902187987,0.94360395791077,0.209078389089134,4.51315873449021,6.38691831995701e-06,0.000146615258322569
"19","ENSNFUG00015000463",433.576107921995,-0.288241565964457,0.111688464042951,-2.58076398878233,0.00985819515985619,0.043028939155485
"20","ENSNFUG00015000467",625.568574159036,-0.748870868949898,0.148904881050926,-5.02918953136117,4.9255733662293e-07,2.05087261100983e-05
"21","ENSNFUG00015000475",278.91845994962,0.850585982271844,0.207029991301056,4.10851576105683,3.98210033230604e-05,0.000587173983005993
"22","ENSNFUG00015000479",185.505461870259,-0.680791000660035,0.228171505141921,-2.98368107023964,0.00284803464659684,0.0167148948770787
"23","ENSNFUG00015000527",82.8334899053598,1.26363928119169,0.294393518422096,4.29234749448493,1.76793975793478e-05,0.000317833268626789
"24","ENSNFUG00015000569",30.0469211401603,1.08508948729194,0.375942343209347,2.8863188914256,0.00389777004905762,0.0213036849771245
"25","ENSNFUG00015000586",219.453173091645,0.743932358526015,0.174997884493368,4.25109343852787,2.12729388783344e-05,0.000363260724239625
"26","ENSNFUG00015000605",13.9104075727857,2.38271387996744,0.859434852126331,2.77241942664107,0.00556412922081036,0.0278630321299721
"27","ENSNFUG00015000612",425.212079889663,0.779967333874269,0.199956191853273,3.9006910796071,9.59184842512534e-05,0.00117623497957176
