"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1","ENSNFUG00015004179",151.379090585744,-0.0017501091346223,0.000451531234877515,-3.87594256928216,0.000106212735887414,0.0354973241987598
"2","ENSNFUG00015018469",60.1904667713275,0.00757862307581157,0.00170597273729858,4.44240573727595,8.89586092446202e-06,0.00801439713981642
"3","ENSNFUG00015023916",329.723256219566,0.00328860105315792,0.000830122233803512,3.96158652213178,7.44533924971534e-05,0.0292799299709881
"4","ENSNFUG00015001561",26.7775727359985,0.0150155737072602,0.00292632221057451,5.13120997168397,2.87885546876635e-07,0.000718946460866392
"5","ENSNFUG00015003183",110.929779867806,0.00355387179484365,0.000645594787556629,5.50480249119409,3.69582373899936e-08,0.000221537058681319
"6","ENSNFUG00015010352",46.5149817507246,0.00398312524675433,0.00096802283049581,4.11470176247209,3.87680331738497e-05,0.0227302130542976
"7","ENSNFUG00015011359",136.689384076162,0.00158315306627375,0.000414492348402734,3.81949889394702,0.000133723059177172,0.0392216412644296
"8","ENSNFUG00015012739",142.691837186332,0.0238104252021206,0.00570514810085919,4.17349817764324,2.99958061339809e-05,0.0194232218406943
"9","ENSNFUG00015013327",133.336271191917,0.00524876419696626,0.00132182531901065,3.97084555839407,7.16179963151106e-05,0.0290979706204982
"10","ENSNFUG00015024060",7.98953029201472,0.00957638589683341,0.00252023841930993,3.79979363200705,0.000144816632110759,0.0411061018351649
"11","ENSNFUG00015002182",147.995213137056,0.0186491621222822,0.0041296513658254,4.51591683419377,6.3043404625338e-06,0.0059378290329165
"12","ENSNFUG00015003479",3.56417626879251,0.0118767623539265,0.00289789799320045,4.09840594175291,4.16005222395794e-05,0.0227302130542976
"13","ENSNFUG00015003491",74.4997716962369,0.0140707666937084,0.00252969827826847,5.56223120147733,2.66347094675446e-08,0.000221537058681319
"14","ENSNFUG00015003575",2310.11923011733,0.00838615507658873,0.00215943717267725,3.88349111643367,0.000102967295632526,0.0349768087344521
"15","ENSNFUG00015010735",184.785466749526,0.00326287375697038,0.000815613208830096,4.00051607998184,6.32044919499326e-05,0.0272845891186365
"16","ENSNFUG00015000710",141.155931918405,0.0248679395774519,0.00536370322989361,4.63633771511724,3.54636383325044e-06,0.00408245583271013
"17","ENSNFUG00015001398",268.423258189164,0.00677303373789169,0.00145075203521047,4.66863638547925,3.03205466235893e-06,0.00369571792110232
"18","ENSNFUG00015002910",36.3386742190122,0.00529296419733746,0.00134187384493584,3.94445738495673,7.99808745588686e-05,0.0295943518166842
"19","ENSNFUG00015003794",450.213038256373,0.0288603818746131,0.00526742272039155,5.47903280344049,4.27657079641559e-08,0.000221537058681319
"20","ENSNFUG00015007588",27.6836723681591,0.0167872040313717,0.00393244696924157,4.26889521020277,1.96443523199302e-05,0.0138645336185861
"21","ENSNFUG00015007594",20.3598504743167,0.0834360872053348,0.0103114282961254,8.09161299571728,5.88797344435797e-16,1.22004697740541e-11
