,Unnamed: 0,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,HGNC
10752,ENSNFUG00015005218,99.0733066913008,0.0018354432187866,0.0012825014688731,1.43114317085295,0.152389186738417,0.698665810160959,EDNRB
10799,ENSNFUG00015005885,30.0810684446929,0.0024451316619655,0.001083575995591,2.25653915545793,0.0240368859907541,0.410201818409276,HOXA7
10862,ENSNFUG00015006590,17.2486373178542,0.0025528263969093,0.0017438101025235,1.46393600611388,0.143211434250301,0.69322247663338,TRIM55
11312,ENSNFUG00015012371,16.5772477806438,0.0006734568421184,0.0014961220478941,0.450134962629813,0.652613128197266,0.943336992236039,CXCR4
12037,ENSNFUG00015005075,66.0017695443821,0.0008980548858973,0.0010590927112839,0.847947376399751,0.396467278237853,0.860978111470042,HRH1
12429,ENSNFUG00015009293,22.0294638605649,0.0022055104682446,0.0011600864181815,1.90116049432065,0.0572809938810357,0.531669853844125,ANGPT4
12870,ENSNFUG00015016260,291.394278769842,0.0011420413824025,0.0008984409881189,1.27113677749008,0.203679993525239,0.746495326650377,F7
13639,ENSNFUG00015006690,653.462244834801,0.0011360173966051,0.0006921249479061,1.64134727413302,0.100725348091613,0.631124091188851,CSF1R
13779,ENSNFUG00015008317,13.2184963135961,0.0020065023825586,0.002043946282683,0.981680585032189,0.326257233137962,0.829679492703752,UMODL1
14023,ENSNFUG00015013703,545.115397530563,0.0024178039366101,0.0007600938369203,3.18092822118688,0.0014680399807696,0.132518839802549,HCK
14320,ENSNFUG00015021240,90.7482964669797,0.0013966207399529,0.0007180449038162,1.94503259131871,0.0517710558833833,0.519259265633763,DOK2
14392,ENSNFUG00015022266,7.77284370660928,-0.0008209079837313,0.0019580855574866,-0.419240099388227,0.67504066889588,0.948538002254848,ATP1B2
14517,ENSNFUG00015024745,160.676465755323,0.001379288735052,0.0010408716057734,1.32512860126212,0.185128501300812,0.730982208506845,SPNS2
14594,ENSNFUG00015005120,682.411691324848,0.0017659579954452,0.0005497766164483,3.21213733471155,0.0013175137703688,0.124937568446692,INPP5D
14764,ENSNFUG00015008342,27.175923372948,0.0019941811619452,0.0013846513120385,1.44020458046541,0.149809527702763,0.698074100916944,CH25H
14847,ENSNFUG00015010198,522.860515586675,0.0002187364025156,0.0006259262198566,0.349460360624857,0.726743724810084,0.958662970085419,ITGAX
16970,ENSNFUG00015012080,432.03429014685,0.0029791133605442,0.0005964225352849,4.99497115601274,5.88445616365175e-07,0.0006905409308045,ITGA4
17033,ENSNFUG00015014913,832.82369140916,0.0011908150352069,0.000808816286012,1.47229359225492,0.140941612908411,0.689684577526275,ITGB2
17093,ENSNFUG00015016460,73.8273771748817,0.0023356013660714,0.0008815201606816,2.6495155417267,0.0080607264670486,0.286584654078877,GPR183
17221,ENSNFUG00015021242,22.7964707865299,-0.000319328854992,0.0011436025391792,-0.279230627820414,0.780067840432364,0.964510524948951,VSIR
17494,ENSNFUG00015004908,187.364678975115,0.0001938570366831,0.0008229646601025,0.235559369777765,0.813774604482007,0.97172893968141,TNFRSF14
17580,ENSNFUG00015005878,613.596113558012,0.0011740421806363,0.0005442475263355,2.15718422928136,0.0309913127707346,0.446914159374085,PREX1
17681,ENSNFUG00015007582,71.5313821782182,-0.0003426258770166,0.0007244619666478,-0.472938391234081,0.636257134024639,0.939560625268364,CD34
18733,ENSNFUG00015007037,61638.8050860656,0.0023247353820297,0.0009202909363425,2.52608744715972,0.0115340767393084,0.318374718470304,LGMN
19148,ENSNFUG00015019301,1288.45285813261,0.0002981915973134,0.0006368348351577,0.468240084950127,0.63961290953531,0.940277448366972,THBS1
19272,ENSNFUG00015021105,15.0198450416732,0.0026982789357831,0.0018871803665327,1.4297938785473,0.152776186525396,0.698665810160959,PGF
19298,ENSNFUG00015021495,41.563161958225,0.0014157408830616,0.0011598154027891,1.22066052895754,0.222214578288347,0.762685525325608,GREM1
19584,ENSNFUG00015006267,153.319631055013,0.0027100004570374,0.0005783405256028,4.68582147898487,2.78839237732825e-06,0.0022202637780282,VCAM1
19606,ENSNFUG00015007078,259.018630987938,0.0010387195525959,0.0005732571422471,1.81196094395664,0.0699922314664744,0.559699377348605,PDE4B
19718,ENSNFUG00015010982,4519.56125212391,0.0011492829655397,0.0016085052663289,0.714503700794662,0.474915768567787,0.893870818429711,ELANE
19730,ENSNFUG00015013488,259.93511891561,0.0010522321577056,0.0012601034863506,0.835036303846,0.403697268159264,0.865868312171929,KIT
19828,ENSNFUG00015017297,35.6829397826533,0.0023772386434954,0.0013272259248933,1.79113336991697,0.0732718953347331,0.566576559343538,PLVAP
20133,ENSNFUG00015024999,28.4301793696479,0.0055244425985765,0.002299536058468,2.40241616487499,0.0162871673597633,0.361048234175816,SELE
20465,ENSNFUG00015010865,1.00831680011261,0.0083814549678233,0.0043965006274968,1.90639230559952,0.0565993262654731,,PTGER4
20998,ENSNFUG00015023372,1105.0528930148,0.001688315898521,0.0006626585264744,2.54779170729665,0.0108407176906801,0.313434135922279,SLC8B1
21086,ENSNFUG00015024247,54.2963125544761,0.0037520959191826,0.0011351283351941,3.30543763453925,0.0009482820521742,0.101018835567578,ADD2
21714,ENSNFUG00015022277,59.2386354716137,0.0009064794194996,0.0007010928113526,1.2929520953876,0.196027627991014,0.739641445567626,SDC3
21747,ENSNFUG00015022705,559.893697110984,0.0010520957666464,0.0005468241994412,1.92401098510539,0.0543532065463131,0.524697072551967,MYO1G
22410,ENSNFUG00015015699,228.901766859006,0.0015881634670191,0.0008913818898384,1.78168693477369,0.0748002986646933,0.569580121895981,RHOG
22431,ENSNFUG00015017735,990.902387030169,9.25416049937964e-05,0.0003002565687629,0.308208427795794,0.757923739965374,0.962044354814087,GLG1
22676,ENSNFUG00015013316,117.235203507688,-0.0005407786135998,0.0005350215048288,-1.01076051844456,0.312131063924407,0.822075025423574,STAT5A
23677,ENSNFUG00015018119,43.0308364797862,0.0019891392269129,0.0010832222429556,1.83631682219286,0.0663108132343015,0.551884676102502,EDN2
23871,ENSNFUG00015017222,9.26913799607847,0.0009720335197312,0.0016599311930658,0.585586633826608,0.558153332657093,0.91918687967811,ANGPT2
24376,ENSNFUG00015016060,330.545255664933,0.0011201173570325,0.0006085036433589,1.84077346003965,0.0656547636224387,0.549591547826531,CYP7B1
24383,ENSNFUG00015016879,10.1481639908396,0.0004671040232192,0.0016175554931314,0.288771560050113,0.772756197145106,0.964141874033344,GPC1
24521,ENSNFUG00015014834,162.734710186906,0.0104838320885949,0.0040464578916736,2.59086647365523,0.0095734628932491,0.301766919906565,IGHM
