,Unnamed: 0,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,HGNC
7916,ENSNFUG00015003403,28.6634076858631,0.000292612791532,0.0008494181743807,0.34448614399535,0.730480714600296,0.966193701645383,ESAM
7923,ENSNFUG00015003426,14.7838757412049,0.0013822469806101,0.0013962999765005,0.989935546711335,0.32220562355043,0.839167341547923,PDGFD
7961,ENSNFUG00015003845,211.296762215923,0.0023846496101745,0.0006379156461091,3.73818956270974,0.0001853501755201,0.0239709505794784,C5AR1
8041,ENSNFUG00015004662,208.131456419057,0.0017064117895547,0.0007924900845398,2.15322793665691,0.0313007691225859,0.399437156745979,ST3GAL4
8042,ENSNFUG00015004668,75.9844630482308,0.0031283160259649,0.0007321461605677,4.27280261025906,1.93031324083884e-05,0.0049320666142734,TIRAP
8046,ENSNFUG00015004694,11.478062867066,0.0075775109260847,0.001997267726648,3.79393850157571,0.000148276413482,0.0204764097924852,CXCR5
8813,ENSNFUG00015002769,1979.22476636695,0.0014831901726049,0.0007198591665233,2.06038936722611,0.0393613325682306,0.434223124977284,SLC7A9
8963,ENSNFUG00015004324,670.417082686662,0.0010969551593825,0.0003659134509124,2.99785415553109,0.0027188775162916,0.128417005541198,CD81
8996,ENSNFUG00015004558,128.875183521646,0.0035262192873459,0.0004708728512668,7.48868676089284,6.9566145330544e-14,3.68822311006212e-10,SWAP70
9453,ENSNFUG00015013413,129.042915379395,-0.0007620456632131,0.0006822942314593,-1.11688715524277,0.264042577329826,0.806311859370964,SLC7A10
9508,ENSNFUG00015017308,4195.84580982244,0.0014762567415799,0.0008739258675836,1.68922421951164,0.0911764693155135,0.604918238499208,DPEP1
9603,ENSNFUG00015020429,509.67966697757,0.0017698445927308,0.0005369950455869,3.29583039410779,0.000981312392881,0.069775481773576,GAS6
10010,ENSNFUG00015010843,21.5112043405241,-0.002398977726364,0.0016455106733295,-1.45789253466823,0.144870166673652,0.688702775828389,APOD
10041,ENSNFUG00015011145,35.2474690513818,0.0018621456680068,0.0010619987781297,1.75343484978979,0.0795273934169256,0.577157044560627,SLIT2
10386,ENSNFUG00015017784,29.5467719907358,0.0019550721971339,0.001268534555134,1.54120531381776,0.123266824641696,0.657637393735753,P2RY12
10752,ENSNFUG00015005218,99.0733066913008,0.0015744820510034,0.0010975703197659,1.43451587807073,0.151425101268015,0.698116788971194,EDNRB
10799,ENSNFUG00015005885,30.0810684446929,0.0023159339379216,0.0008546961465595,2.70965763358614,0.0067352691626293,0.202890416380511,HOXA7
10862,ENSNFUG00015006590,17.2486373178542,0.0025203299684882,0.0014202512359815,1.77456629125654,0.0759695272368677,0.570167243947398,TRIM55
11312,ENSNFUG00015012371,16.5772477806438,0.0007295540452131,0.0012999752474233,0.56120610500792,0.574657041592443,0.934797687820042,CXCR4
12429,ENSNFUG00015009293,22.0294638605649,0.0018833733922216,0.0009755134772845,1.93064825456251,0.0535265661015459,0.493803047379942,ANGPT4
12870,ENSNFUG00015016260,291.394278769842,0.001143840968147,0.0007453728118562,1.53458906731306,0.124884799805837,0.65799551539935,F7
13639,ENSNFUG00015006690,653.462244834801,0.0009384917291431,0.0005957625218491,1.57527822701943,0.11519223741126,0.645125107029169,CSF1R
13779,ENSNFUG00015008317,13.2184963135961,0.0014419579187708,0.0017894742803207,0.805799745002437,0.42035832511983,0.887181711838697,UMODL1
14023,ENSNFUG00015013703,545.115397530563,0.0019666311834392,0.0006807643400101,2.8888575206656,0.0038664422034196,0.154521446478183,HCK
14320,ENSNFUG00015021240,90.7482964669797,0.0013323086062761,0.0005787611901114,2.3020005989338,0.021335138401049,0.342508917540535,DOK2
14392,ENSNFUG00015022266,7.77284370660928,-0.0011516522791627,0.0016595628330031,-0.69394918725599,0.487714075425792,0.907470461681288,ATP1B2
14517,ENSNFUG00015024745,160.676465755323,0.0014521476593525,0.0008540935209238,1.70022090529595,0.0890893814400802,0.599974122642039,SPNS2
14594,ENSNFUG00015005120,682.411691324848,0.0014290154075459,0.0004929808374782,2.89872404545311,0.003746845057076,0.154521446478183,INPP5D
14764,ENSNFUG00015008342,27.175923372948,0.0016932732865591,0.0011535604112572,1.46786702285816,0.142140347413848,0.683066020304888,CH25H
14847,ENSNFUG00015010198,522.860515586675,-5.09887706415961e-05,0.0005384380263825,-0.094697566188185,0.924555051192153,0.991309324583152,ITGAX
16970,ENSNFUG00015012080,432.03429014685,0.0025951848260533,0.0004785504555322,5.42301192288509,5.86030820120353e-08,4.40288038486083e-05,ITGA4
17093,ENSNFUG00015016460,73.8273771748817,0.0019403645052526,0.0007525652139237,2.57833403584505,0.0099277976715135,0.239793627812971,GPR183
17221,ENSNFUG00015021242,22.7964707865299,-0.0003435992352134,0.0009808941571849,-0.350291856360481,0.726119676274635,0.965443258605403,VSIR
17494,ENSNFUG00015004908,187.364678975115,-0.0001058298816268,0.0007037339848783,-0.150383360617656,0.880462168283078,0.985900058227954,TNFRSF14
17681,ENSNFUG00015007582,71.5313821782182,-0.0001668577473848,0.0006330399958396,-0.263581682802779,0.792102274525993,0.974857699151512,CD34
18733,ENSNFUG00015007037,61638.8050860656,0.0021960233364764,0.0007458255329729,2.9444196254893,0.0032356097480925,0.141636231396268,LGMN
19148,ENSNFUG00015019301,1288.45285813261,0.0003112453331535,0.0005425994451263,0.573618966899289,0.566225674020039,0.93251128903805,THBS1
19272,ENSNFUG00015021105,15.0198450416732,0.0024428131453546,0.0015904746151738,1.53590200186104,0.12456241710784,0.65799551539935,PGF
19298,ENSNFUG00015021495,41.563161958225,0.0013045784838503,0.000978011458097,1.33390920223846,0.182233615359133,0.731574958551254,GREM1
19584,ENSNFUG00015006267,153.319631055013,0.0024255719985016,0.0004199666422102,5.77563014466142,7.66656140449043e-09,7.39021671386494e-06,VCAM1
19606,ENSNFUG00015007078,259.018630987938,0.000970463919395,0.0004743496555303,2.04588304867665,0.0407678785091623,0.44132945357009,PDE4B
19718,ENSNFUG00015010982,4519.56125212391,0.0008958281072302,0.0013824065962036,0.6480207123507,0.516971553959518,0.915520102113715,ELANE
19730,ENSNFUG00015013488,259.93511891561,0.0009825120650214,0.001074204857765,0.914641241769899,0.360380000288264,0.859687475816222,KIT
19828,ENSNFUG00015017297,35.6829397826533,0.0019721153119623,0.001124190115963,1.75425427066044,0.0793869476842084,0.576758821356289,PLVAP
20133,ENSNFUG00015024999,28.4301793696479,0.0046233476249364,0.0019527574659981,2.3675995127092,0.0179039044943418,0.315785842785472,SELE
20465,ENSNFUG00015010865,1.00831680011261,0.0069427669128528,0.00358112907679,1.93870892782118,0.0525367909372539,,PTGER4
20998,ENSNFUG00015023372,1105.0528930148,0.0016053895950696,0.0005289879871786,3.03483185626179,0.0024066982110558,0.12104872339151,SLC8B1
21086,ENSNFUG00015024247,54.2963125544761,0.0034067498388941,0.0008829857851266,3.85821594897511,0.0001142177099371,0.0173689738257163,ADD2
21747,ENSNFUG00015022705,559.893697110984,0.0009782979286552,0.0004548463756596,2.15083153567279,0.0314894990097623,0.400487506566759,MYO1G
22410,ENSNFUG00015015699,228.901766859006,0.0011032315826095,0.0007912860293954,1.39422603410868,0.163249358632394,0.71225093554519,RHOG
22431,ENSNFUG00015017735,990.902387030169,8.19822210257286e-05,0.0002571252777756,0.318841545782472,0.749846672173017,0.969634047364218,GLG1
22676,ENSNFUG00015013316,117.235203507688,-0.0005726688639483,0.0004515686690531,-1.26817669868278,0.204734856257205,0.756018125830846,STAT5A
23677,ENSNFUG00015018119,43.0308364797862,0.0020548613615227,0.0008324142469073,2.46855621363663,0.0135659342901664,0.277874531403433,EDN2
24376,ENSNFUG00015016060,330.545255664933,0.0009807623433482,0.0005132647790173,1.91083118001204,0.0560262793803881,0.50388011315517,CYP7B1
24383,ENSNFUG00015016879,10.1481639908396,0.0003604028809292,0.0014047997434788,0.256551072565533,0.797525349394372,0.976259680621389,GPC1
24521,ENSNFUG00015014834,162.734710186906,0.0095620660853324,0.0032478993821401,2.94407706652287,0.0032391932959489,0.141636231396268,IGHM
25343,ENSNFUG00015015068,5.05554915890911,0.0025348273958378,0.0016895541786373,1.50029364425722,0.133538355091858,0.673483844668067,FCAMR
