,Unnamed: 0,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,HGNC
290,ENSNFUG00015001467,431.009122974467,0.001595324081937,0.0029824375687612,0.534906111244968,0.592714782228075,0.999943340246293,DUSP1
493,ENSNFUG00015002441,1717.41693332688,0.0026626230505967,0.00223420196224,1.1917557569089,0.23335702836538,0.999943340246293,MTUS1
892,ENSNFUG00015004453,229.841456029816,0.0016286440097914,0.0012685241990748,1.28388879847876,0.19918086716414,0.999943340246293,WASL
1124,ENSNFUG00015011568,11.9180206459287,-0.0006066178064881,0.0068790654299315,-0.0881831714884803,0.929731092412617,0.999943340246293,MSN
1593,ENSNFUG00015000248,650.833956472975,0.003692484486438,0.0020298008743697,1.81913631679977,0.0688906356363302,0.999943340246293,RAC2
1801,ENSNFUG00015001308,416.620901237479,0.0047718048130813,0.0019503128989133,2.44668679356016,0.0144176066909712,0.999943340246293,VAV1
2165,ENSNFUG00015003624,155.46894295547,0.0042382773594683,0.0021876055123926,1.93740477223103,0.0526958837434448,0.999943340246293,SYK
2176,ENSNFUG00015003721,1016.36308657045,0.002251137987067,0.0013191920248092,1.70645208940876,0.0879239393484943,0.999943340246293,ITGA1
2386,ENSNFUG00015005187,118.700573633818,0.0016705387398043,0.0016030145316887,1.04212326637142,0.297354532909519,0.999943340246293,CCR7
2414,ENSNFUG00015005328,38.1117328425177,0.0032660560174974,0.0024310041020299,1.34350082534631,0.179109858960827,0.999943340246293,PDGFB
2795,ENSNFUG00015010834,136.771756670609,0.0023281158780365,0.002218325652263,1.04949238434019,0.29395155849816,0.999943340246293,F2RL1
2941,ENSNFUG00015016623,3083.13371355959,0.0021269536368647,0.0026322392396366,0.808039635925497,0.419067765354828,0.999943340246293,EPX
3172,ENSNFUG00015020814,14.958488596585,-0.0018791046749296,0.0042081437861575,-0.446540035326473,0.655207199907029,0.999943340246293,CMKLR1
3281,ENSNFUG00015024435,2.89863408944327,0.0064701723501234,0.0081798378316321,0.790990296299362,0.428949654065979,0.999943340246293,DBH
3391,ENSNFUG00015000967,19.4285617234565,0.0127409947947043,0.0050797184832534,2.50820883808978,0.012134492638533,0.999943340246293,BMP5
3615,ENSNFUG00015002864,311.847653101679,0.003179289295846,0.0022940133215502,1.385907076467,0.165775279724325,0.999943340246293,CXCL12
3964,ENSNFUG00015006956,1232.21481870479,0.0033962877643458,0.001912204710481,1.77611097061434,0.075714628369884,0.999943340246293,MERTK
3989,ENSNFUG00015007252,104.487202701348,0.0032207225863411,0.0029639620962776,1.08662745396979,0.277201486896906,0.999943340246293,ADAM8
4049,ENSNFUG00015008983,1.37156767985038,0.0080801060684917,0.0168746241562716,0.478831765001927,0.632058316878639,0.999943340246293,POMZP3
4313,ENSNFUG00015017310,1785.63441280318,0.0056599312238794,0.0079797944439717,0.709282834742096,0.478148978314502,0.999943340246293,HMOX1
4374,ENSNFUG00015018403,64.3369839818641,0.0056473640471882,0.0021879594680005,2.58110999302424,0.0098483198090489,0.999943340246293,NKX2-3
4442,ENSNFUG00015019354,137.436783142425,0.0065966426094315,0.0031296769729763,2.10777107873793,0.0350507956527576,0.999943340246293,PECAM1
4603,ENSNFUG00015025186,530.014707680139,0.002571084971564,0.0014098567944475,1.82364973640566,0.0682050422584445,0.999943340246293,RET
