,Unnamed: 0,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,HGNC
290,ENSNFUG00015001467,431.009122974467,0.0011892552896764,0.0021023048906035,0.565691158780987,0.571603746456504,0.999986564374556,DUSP1
493,ENSNFUG00015002441,1717.41693332688,0.0018730223643241,0.0015783854949806,1.18666977761798,0.235357900566601,0.999986564374556,MTUS1
892,ENSNFUG00015004453,229.841456029816,0.0012020970602724,0.0008876023662111,1.3543193506838,0.175634515176155,0.999986564374556,WASL
908,ENSNFUG00015004581,407.130901610855,0.0011967792587991,0.0008805229284948,1.35916876218645,0.174093117461416,0.999986564374556,ANO6
1124,ENSNFUG00015011568,11.9180206459287,-0.001775966623726,0.0048424854876362,-0.366746917107023,0.713807806563259,0.999986564374556,MSN
1593,ENSNFUG00015000248,650.833956472975,0.0028319968345345,0.001393847569722,2.03178374454479,0.0421755535399106,0.999986564374556,RAC2
1801,ENSNFUG00015001308,416.620901237479,0.0036799774286409,0.0012969399488946,2.83743085543577,0.0045478195981337,0.999986564374556,VAV1
2165,ENSNFUG00015003624,155.46894295547,0.0033381350879868,0.0014763067399862,2.26113923182245,0.0237506366658828,0.999986564374556,SYK
2176,ENSNFUG00015003721,1016.36308657045,0.0016938370703238,0.0009122653934706,1.85673717587791,0.063348555673984,0.999986564374556,ITGA1
2386,ENSNFUG00015005187,118.700573633818,0.0012758023790883,0.0011209829327394,1.13811044024598,0.255074369173156,0.999986564374556,CCR7
2414,ENSNFUG00015005328,38.1117328425177,0.0021055303304588,0.0017244041150065,1.2210190825547,0.222078794763691,0.999986564374556,PDGFB
2795,ENSNFUG00015010834,136.771756670609,0.0017541053058606,0.001553741547226,1.12895565481426,0.258916541043242,0.999986564374556,F2RL1
2941,ENSNFUG00015016623,3083.13371355959,0.0016379373133356,0.0018490039517796,0.885848465472024,0.375699189409321,0.999986564374556,EPX
3172,ENSNFUG00015020814,14.958488596585,-0.0004466160728781,0.0029819125371161,-0.14977504112516,0.880942101505392,0.999986564374556,CMKLR1
