,Unnamed: 0,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,HGNC
1041,ENSNFUG00015007912,406.605003496742,0.0037500566827539,0.0016290559923364,2.30198145453272,0.0213362180517944,0.999986564374556,BTK
2165,ENSNFUG00015003624,155.46894295547,0.0033381350879868,0.0014763067399862,2.26113923182245,0.0237506366658828,0.999986564374556,SYK
2959,ENSNFUG00015017305,349.523204286157,0.002859439735865,0.0014597495001365,1.9588564583153,0.0501295994792047,0.999986564374556,PRKCB
4914,ENSNFUG00015001333,577.468425032931,0.0013398521480628,0.0009427352799655,1.42123900159092,0.155247289893817,0.999986564374556,TEC
5037,ENSNFUG00015002024,254.47110319549,0.001156159287354,0.0007769832439081,1.48801057991765,0.136748103507264,0.999986564374556,GPS2
6057,ENSNFUG00015000317,1745.68245919523,0.0015198778844602,0.0014808346987757,1.0263656610132,0.304719257768209,0.999986564374556,PTPN6
6481,ENSNFUG00015003253,54.816092032996,0.0115000015054943,0.0035646541703119,3.22611982987626,0.0012548080935254,0.713609206891192,CD79A
6775,ENSNFUG00015005432,244.664546413256,0.003349920917664,0.0015084623700281,2.22075206132034,0.0263677591420911,0.999986564374556,RFTN1
7179,ENSNFUG00015012537,21.777740993389,0.0224242497317055,0.0079152377969849,2.83304814168026,0.0046106441634165,0.999986564374556,CD22
8566,ENSNFUG00015020216,26.0654907982775,0.0033188872794295,0.0018886262800909,1.75730228601382,0.0788662983635177,0.999986564374556,SH2B2
8963,ENSNFUG00015004324,670.417082686662,0.0018765878943405,0.0010663616258711,1.75980441232353,0.0784409747062872,0.999986564374556,CD81
9890,ENSNFUG00015007754,26.0156226341285,0.0189330023770581,0.0063475806539905,2.98271158873035,0.0028570708597591,0.999088791400338,PAX5
10909,ENSNFUG00015007577,110.966870924995,0.0010828447168121,0.0010495314932506,1.03174104233728,0.30219344516617,0.999986564374556,BCL2
12447,ENSNFUG00015009559,29.9775956450379,0.0055727255925578,0.0023738407807859,2.34755660011568,0.0188970018269835,0.999986564374556,RUNX1
13012,ENSNFUG00015018944,60.078218868285,0.0008181863519773,0.0022290138277414,0.367062035145116,0.713572745226114,0.999986564374556,NFATC2
16392,ENSNFUG00015023423,1015.36246859857,0.0013781817366018,0.0010042038475281,1.3724123244441,0.169935115611293,0.999986564374556,PLCG2
16649,ENSNFUG00015006303,3578.48119571483,0.0021169385733976,0.0013429436868648,1.57634202692426,0.114947001038551,0.999986564374556,SLC39A10
18140,ENSNFUG00015020352,312.22339040833,0.0012246283466241,0.0014542878701345,0.842081111844003,0.399742553025999,0.999986564374556,PIK3CD
20844,ENSNFUG00015020367,133.570424497201,0.0037658084372608,0.001517787273601,2.48111741530565,0.01309712229746,0.999986564374556,MEF2C
22004,ENSNFUG00015014495,156.738995373766,0.0012068114299648,0.0009817404671992,1.22925709012244,0.21897543005348,0.999986564374556,CBFB
22208,ENSNFUG00015016046,607.148457266928,0.00158571660124,0.0007349843055804,2.15748362135114,0.0309680019464807,0.999986564374556,ELF2
24521,ENSNFUG00015014834,162.734710186906,0.0191155718720605,0.0092793268852919,2.06001707972583,0.0393969080402104,0.999986564374556,IGHM
