"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSNFUG00015000040",2.15025829112346,0.0101730900364319,0.0222003145252404,0.458240806672615,0.64677944571002,0.999943340246293
"ENSNFUG00015000041",22.3697216679593,0.000429551719410021,0.00397698418784159,0.108009410930836,0.913988227042029,0.999943340246293
"ENSNFUG00015000042",465.438807340511,0.000175263577545277,0.00128922875992043,0.135944514266106,0.891865144807758,0.999943340246293
"ENSNFUG00015000043",1388.86718028095,-0.000560254150578902,0.00342509587644271,-0.163573275256977,0.870067084553924,0.999943340246293
"ENSNFUG00015000044",109.707480302001,-0.001980696226436,0.00191620896249795,-1.03365356555581,0.301298148169819,0.999943340246293
"ENSNFUG00015000045",264.933105529275,3.10832042403025e-05,0.00134929854584858,0.0230365654331555,0.981621105683527,0.999943340246293
"ENSNFUG00015000046",9.97344002314359,0.00649517378843353,0.00614184625354555,1.05752790289793,0.290270727041023,0.999943340246293
"ENSNFUG00015000047",405.492250988033,-0.000384119337123408,0.0009348709875991,-0.41087951409198,0.681160884658309,0.999943340246293
"ENSNFUG00015000048",112.823574520479,-0.000755767426419679,0.00182681500262632,-0.413707696363971,0.679088189931943,0.999943340246293
"ENSNFUG00015000049",653.880061821092,0.000866956541317009,0.00150982268283275,0.574210833612866,0.565825139103632,0.999943340246293
"ENSNFUG00015000050",259.159213027146,0.000219959097142891,0.00129021617056276,0.170482359593238,0.864630806289704,0.999943340246293
"ENSNFUG00015000051",529.078651079918,-0.0012434438080102,0.00162156498796043,-0.766817128664192,0.443190250892608,0.999943340246293
"ENSNFUG00015000052",180.274064801136,-0.000919910519432213,0.00169165436731203,-0.543793423294803,0.586583635043109,0.999943340246293
"ENSNFUG00015000053",4.45184059973759,0.00640211199669414,0.00862163957086137,0.742563168417689,0.45774619441763,0.999943340246293
"ENSNFUG00015000054",409.601333627553,-0.000685455195700083,0.00138730039283097,-0.494092843368495,0.62124061189147,0.999943340246293
"ENSNFUG00015000055",39.4804978908921,0.000205040104994812,0.00420537345109061,0.0487566936395713,0.961113194569902,0.999943340246293
