"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSNFUG00015000040",2.15025829112346,0.000725486731682614,0.00729226883409511,0.0994871072622269,0.920751524028143,NA
"ENSNFUG00015000041",22.3697216679593,0.000392774512460761,0.00132478986768042,0.296480613297921,0.766863070157306,0.963399222140051
"ENSNFUG00015000042",465.438807340511,0.000274767023275568,0.000428035325754126,0.641926043817703,0.520921203267909,0.904947638696156
"ENSNFUG00015000043",1388.86718028095,-0.000350919589406946,0.00116117224338082,-0.302211486200552,0.762490848663492,0.962919414950101
"ENSNFUG00015000044",109.707480302001,-0.000994482882095198,0.000629123717276197,-1.58074295211891,0.113936823146627,0.651626833538034
"ENSNFUG00015000045",264.933105529275,0.00019403903643329,0.00044960451878412,0.43157714908657,0.666048769454559,0.947469922076716
"ENSNFUG00015000046",9.97344002314359,0.0015253948978019,0.00205126555469568,0.74363599306293,0.457096721955297,0.887945232965002
"ENSNFUG00015000047",405.492250988033,-3.73793361498263e-05,0.000318709558899476,-0.117283385785163,0.906635490384798,0.987402953860823
"ENSNFUG00015000048",112.823574520479,-0.000217847380847782,0.000619709606089235,-0.351531392618776,0.725189725447666,0.958662970085405
"ENSNFUG00015000049",653.880061821092,0.000242005042912212,0.000512652243017579,0.472064730445183,0.636880586130433,0.939560625268322
"ENSNFUG00015000050",259.159213027146,7.07046833318936e-05,0.000434728144393592,0.162641145377235,0.870800988966481,0.983287968137399
"ENSNFUG00015000051",529.078651079918,-0.000593446890582359,0.000537881652204304,-1.10330383672754,0.269895241014209,0.793416791182526
"ENSNFUG00015000052",180.274064801136,-7.9656559577554e-05,0.000575134409401974,-0.138500771776777,0.88984465970533,0.985754826181765
"ENSNFUG00015000053",4.45184059973759,0.00183507188922293,0.00282526298189646,0.649522504977975,0.516000704857762,NA
"ENSNFUG00015000054",409.601333627553,-0.000175728806505988,0.000474146188590669,-0.370621573545316,0.710919411321426,0.956643348578248
"ENSNFUG00015000055",39.4804978908921,-5.79975692704974e-05,0.00143626535686959,-0.0403808175091724,0.967789523184501,0.995461737100338
"ENSNFUG00015000056",6.98584843599677,0.000383934065232767,0.0017568293208069,0.218538056421115,0.827009910065358,0.974262062825944
"ENSNFUG00015000058",758.100470095401,6.31446056372303e-05,0.000258501752838552,0.244271479569686,0.807020570527369,0.96842629454156
"ENSNFUG00015000063",92.8158113924579,-0.00076655410289286,0.000598325352922418,-1.28116600633544,0.200135363432513,0.743583154288377
"ENSNFUG00015000126",500.97349674339,0.000279649396551509,0.000399537859975394,0.699932158040622,0.483969673289467,0.896339136839446
"ENSNFUG00015000127",363.860925150646,0.000424141668587022,0.000754073462282527,0.562467305643107,0.57379767311445,0.922431936610282
"ENSNFUG00015000133",33.9983074212329,0.00103768430078108,0.00079888010139098,1.29892370453877,0.193970113766014,0.737100699082504
"ENSNFUG00015000165",0.587714428971847,-0.00337916951140357,0.00645816041074707,-0.523240256742504,0.600807070180064,NA
"ENSNFUG00015000166",64.2484903845189,-0.00406806983578899,0.00205078219431993,-1.98366742555907,0.0472929272199323,0.504702380375793
"ENSNFUG00015000167",1.1018236552873,-0.00158632749337616,0.00983043655588608,-0.161368977293926,0.871802798961444,NA
